Player ID,Name,Last_Name,Team,Position,Cost_Today,GW Points,Minutes,KO_time,Goals,Assists,Clean Sheets,Goals Conceded,Penalties Saved,Penalties Missed,YC,RC,Saves,Total Bonus Points,Total BPS,Influence,Creativity,Threat,ICT Index,xG,xA,xGi,xGc,Transfers In GW,Transfers Out GW,Gameweek,Avail,Opponent,Difficulty
597,Myles,Lewis-Skelly,Arsenal,MID,45,0,0,2025-01-04T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,4216,2217,20,a,BHA (A),3
633,Mikel,Merino,Arsenal,MID,60,4,90,2025-01-04T17:30:00Z,0,1,0,1,0,0,1,0,0,0,18,21.8,24.8,8.0,5.5,0.12,0.05,0.17,1.52,1409,635,20,a,BHA (A),3
638,Salah-Eddine,Oulad M'hand,Arsenal,MID,45,0,0,2025-01-04T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,46,72,20,a,BHA (A),3
639,Tommy,Setford,Arsenal,GK,45,0,0,2025-01-04T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,177,202,20,a,BHA (A),3
657,Maldini,Kacurri,Arsenal,DEF,40,0,0,2025-01-04T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,337,429,20,a,BHA (A),3
658,Ayden,Heaven,Arsenal,DEF,40,0,0,2025-01-04T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,158,276,20,a,BHA (A),3
659,Ismeal,Kabia,Arsenal,MID,45,0,0,2025-01-04T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,81,99,20,a,BHA (A),3
662,Josh,Nichols,Arsenal,DEF,40,0,0,2025-01-04T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,168,208,20,a,BHA (A),3
665,Nathan,Butler-Oyedeji,Arsenal,FWD,45,0,0,2025-01-04T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1854,2544,20,a,BHA (A),3
28,Leon,Bailey,Aston Villa,MID,62,9,90,2025-01-04T15:00:00Z,1,0,0,1,0,0,0,0,0,2,31,37.6,7.3,54.0,9.9,0.27,0.02,0.29,0.41,9897,3134,20,a,LEI (H),2
29,Ross,Barkley,Aston Villa,MID,52,10,75,2025-01-04T15:00:00Z,1,0,0,1,0,0,0,0,0,3,41,48.6,6.4,12.0,6.7,0.15,0.02,0.17,0.41,645,969,20,a,LEI (H),2
30,Enzo,Barrenechea,Aston Villa,MID,49,0,0,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,15,20,u,LEI (H),2
31,Emiliano,Buendia,Aston Villa,MID,51,1,14,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,0,0,-2,0.0,0.1,10.0,0.7,0.54,0.00,0.54,0.00,236,255,20,a,LEI (H),2
32,Matty,Cash,Aston Villa,DEF,44,3,90,2025-01-04T15:00:00Z,0,0,0,1,0,0,0,0,0,1,20,28.0,28.5,13.0,7.0,0.04,0.12,0.16,0.41,8284,8180,20,a,LEI (H),2
33,Leander,Dendoncker,Aston Villa,MID,45,0,0,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,521,20,u,LEI (H),2
34,Moussa,Diaby,Aston Villa,MID,65,0,0,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,9,20,u,LEI (H),2
35,Diego Carlos,Diego Carlos,Aston Villa,DEF,45,0,0,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1972,3088,20,d,LEI (H),2
36,Lucas,Digne,Aston Villa,DEF,46,2,75,2025-01-04T15:00:00Z,0,0,0,1,0,0,0,0,0,0,6,10.4,5.8,2.0,1.8,0.02,0.03,0.05,0.41,43623,62709,20,a,LEI (H),2
37,Lewis,Dobbin,Aston Villa,MID,50,0,0,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,0,20,u,LEI (H),2
38,Jhon,Duran,Aston Villa,FWD,58,0,0,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,2616,97274,20,a,LEI (H),2
39,Joe,Gauci,Aston Villa,GK,40,0,0,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,635,2873,20,a,LEI (H),2
40,Kortney,Hause,Aston Villa,DEF,39,0,0,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,2915,2534,20,a,LEI (H),2
41,Samuel,Iling Jr,Aston Villa,MID,54,0,0,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,14,20,u,LEI (H),2
42,Boubacar,Kamara,Aston Villa,MID,50,2,90,2025-01-04T15:00:00Z,0,0,0,1,0,0,0,0,0,0,15,16.6,25.8,4.0,4.6,0.00,0.05,0.05,0.41,705,354,20,a,LEI (H),2
43,Kaine,Kesler-Hayden,Aston Villa,DEF,40,0,0,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,16,20,u,LEI (H),2
44,Ezri,Konsa,Aston Villa,DEF,44,2,90,2025-01-04T15:00:00Z,0,0,0,1,0,0,0,0,0,0,10,14.0,2.1,2.0,1.8,0.00,0.01,0.01,0.41,29426,35309,20,a,LEI (H),2
45,Ian,Maatsen,Aston Villa,DEF,46,4,14,2025-01-04T15:00:00Z,0,1,0,0,0,0,0,0,0,0,16,19.2,11.3,2.0,3.3,0.00,0.42,0.42,0.00,815,3499,20,a,LEI (H),2
46,Filip,Marschall,Aston Villa,GK,40,0,0,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,4,20,u,LEI (H),2
47,Emiliano,Martinez,Aston Villa,GK,50,2,90,2025-01-04T15:00:00Z,0,0,0,1,0,0,0,0,1,0,6,11.8,0.0,0.0,1.2,0.00,0.00,0.00,0.41,57686,41476,20,a,LEI (H),2
48,John,McGinn,Aston Villa,MID,52,1,18,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,0,0,4,3.4,8.8,0.0,1.2,0.00,0.03,0.03,0.00,12860,4722,20,d,LEI (H),2
49,Tyrone,Mings,Aston Villa,DEF,44,2,90,2025-01-04T15:00:00Z,0,0,0,1,0,0,0,0,0,0,12,17.8,2.8,0.0,2.1,0.00,0.03,0.03,0.41,1655,704,20,a,LEI (H),2
50,Kosta,Nedeljkovic,Aston Villa,DEF,39,0,0,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,2260,6194,20,a,LEI (H),2
51,Robin,Olsen,Aston Villa,GK,45,0,0,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,479,550,20,a,LEI (H),2
52,Pau,Pau,Aston Villa,DEF,43,0,0,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,2462,23535,20,i,LEI (H),2
53,Jacob,Ramsey,Aston Villa,MID,54,2,71,2025-01-04T15:00:00Z,0,0,0,1,0,0,0,0,0,0,12,2.8,15.1,6.0,2.4,0.00,0.28,0.28,0.41,2453,632,20,a,LEI (H),2
54,Morgan,Rogers,Aston Villa,MID,55,0,0,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,163126,449119,20,a,LEI (H),2
55,Viljami,Sinisalo,Aston Villa,GK,40,0,0,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,1,20,u,LEI (H),2
56,Lino,Sousa,Aston Villa,DEF,40,0,0,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,171,20,u,LEI (H),2
57,Youri,Tielemans,Aston Villa,MID,55,2,90,2025-01-04T15:00:00Z,0,0,0,1,0,0,0,0,0,0,13,12.0,5.4,14.0,3.1,0.08,0.01,0.09,0.41,11925,6782,20,a,LEI (H),2
58,Ollie,Watkins,Aston Villa,FWD,89,2,90,2025-01-04T15:00:00Z,0,0,0,1,0,0,0,0,0,0,-2,0.0,12.2,20.0,2.8,0.45,0.07,0.52,0.41,364506,61326,20,a,LEI (H),2
233,Amadou,Onana,Aston Villa,MID,49,0,0,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,4312,9382,20,a,LEI (H),2
569,Jaden,Jaden,Aston Villa,MID,53,0,0,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,255,292,20,d,LEI (H),2
598,Lamare,Bogarde,Aston Villa,DEF,40,0,0,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,608,1687,20,a,LEI (H),2
640,Sil,Swinkels,Aston Villa,DEF,40,0,0,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,169,311,20,a,LEI (H),2
641,Oliwier,Zych,Aston Villa,GK,40,0,0,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,339,2689,20,a,LEI (H),2
656,Kadan,Young,Aston Villa,MID,45,0,0,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1536,1949,20,a,LEI (H),2
679,Ben,Broggio,Aston Villa,MID,45,0,0,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,153,138,20,a,LEI (H),2
59,Max,Aarons,Bournemouth,DEF,43,0,0,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,788,680,20,a,EVE (H),2
60,Tyler,Adams,Bournemouth,MID,49,0,20,2025-01-04T15:00:00Z,0,0,0,0,0,0,1,0,0,0,7,8.2,1.3,0.0,1.0,0.00,0.01,0.01,0.15,192,469,20,a,EVE (H),2
61,Jaidon,Anthony,Bournemouth,MID,45,0,0,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,296,20,u,EVE (H),2
62,David,Brooks,Bournemouth,MID,49,5,20,2025-01-04T15:00:00Z,1,0,0,0,0,0,1,0,0,0,24,32.4,0.8,25.0,5.8,0.15,0.05,0.20,0.15,281,214,20,a,EVE (H),2
63,Ryan,Christie,Bournemouth,MID,49,3,90,2025-01-04T15:00:00Z,0,0,1,0,0,0,0,0,0,0,11,14.8,39.9,4.0,5.9,0.04,0.12,0.16,0.71,2659,1991,20,a,EVE (H),2
64,Lewis,Cook,Bournemouth,MID,50,3,90,2025-01-04T15:00:00Z,0,0,1,0,0,0,0,0,0,0,25,23.0,38.0,2.0,6.3,0.00,0.09,0.09,0.71,907,1522,20,a,EVE (H),2
65,Enes,Enes Ünal,Bournemouth,FWD,54,1,20,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,2.8,4.0,0.7,0.05,0.01,0.06,0.15,3062,6972,20,a,EVE (H),2
66,Romain,Faivre,Bournemouth,MID,50,0,0,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,2,20,u,EVE (H),2
67,Hamed,H.Traorè,Bournemouth,MID,45,0,0,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,88,20,u,EVE (H),2
68,James,Hill,Bournemouth,DEF,39,6,69,2025-01-04T15:00:00Z,0,0,1,0,0,0,0,0,0,0,24,6.6,1.2,1.0,0.9,0.01,0.04,0.05,0.56,15587,5019,20,a,EVE (H),2
69,Daniel,Jebbison,Bournemouth,FWD,45,0,0,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,4960,20,u,EVE (H),2
70,Milos,Kerkez,Bournemouth,DEF,47,12,90,2025-01-04T15:00:00Z,0,1,1,0,0,0,0,0,0,3,45,37.6,45.2,4.0,8.7,0.00,0.14,0.14,0.71,64993,49332,20,a,EVE (H),2
71,Justin,Kluivert,Bournemouth,MID,55,3,69,2025-01-04T15:00:00Z,0,0,1,0,0,0,0,0,0,0,3,5.0,2.8,23.0,3.1,0.36,0.06,0.42,0.56,71151,62729,20,a,EVE (H),2
72,Chris,Mepham,Bournemouth,DEF,44,0,0,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,24,20,u,EVE (H),2
74,Dango,O.Dango,Bournemouth,MID,50,3,69,2025-01-04T15:00:00Z,0,0,1,0,0,0,0,0,0,0,14,16.8,12.3,54.0,8.3,0.44,0.07,0.51,0.56,11515,4186,20,a,EVE (H),2
75,Alex,Paulsen,Bournemouth,GK,40,0,0,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,57,20,u,EVE (H),2
76,Philip,Philip,Bournemouth,MID,48,1,8,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.06,295,349,20,a,EVE (H),2
77,Alex,Scott,Bournemouth,MID,47,0,0,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,17,70,20,i,EVE (H),2
78,Antoine,Semenyo,Bournemouth,MID,56,3,90,2025-01-04T15:00:00Z,0,0,1,0,0,0,0,0,0,0,10,13.2,19.7,66.0,9.9,0.50,0.24,0.74,0.71,127227,53276,20,a,EVE (H),2
79,Marcos,Senesi,Bournemouth,DEF,47,0,0,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,46,2385,20,i,EVE (H),2
80,Luis,Sinisterra,Bournemouth,MID,48,0,0,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,16,402,20,i,EVE (H),2
81,Adam,Smith,Bournemouth,DEF,45,0,0,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,45,3009,20,i,EVE (H),2
83,Marcus,Tavernier,Bournemouth,MID,54,0,0,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,48,1730,20,i,EVE (H),2
84,Mark,Travers,Bournemouth,GK,44,6,90,2025-01-04T15:00:00Z,0,0,1,0,0,0,0,0,0,0,21,4.2,0.0,0.0,0.4,0.00,0.00,0.00,0.71,482,705,20,a,EVE (H),2
85,Illia,Zabarnyi,Bournemouth,DEF,44,7,90,2025-01-04T15:00:00Z,0,0,1,0,0,0,0,0,0,1,26,19.8,10.5,2.0,3.2,0.05,0.00,0.05,0.71,8101,4152,20,a,EVE (H),2
152,Kepa,Arrizabalaga,Bournemouth,GK,45,0,0,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,77819,21335,20,n,EVE (H),2
580,Dean,Huijsen,Bournemouth,DEF,44,8,90,2025-01-04T15:00:00Z,0,0,1,0,0,0,0,0,0,2,31,24.0,12.2,9.0,4.5,0.08,0.24,0.32,0.71,115932,26070,20,a,EVE (H),2
592,Julián,J.Araujo,Bournemouth,DEF,43,0,0,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,17,339,20,i,EVE (H),2
599,Will,Dennis,Bournemouth,GK,40,0,0,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,598,1705,20,a,EVE (H),2
617,Francisco Evanilson,Evanilson,Bournemouth,FWD,59,2,81,2025-01-04T15:00:00Z,0,0,1,0,0,0,0,0,0,0,6,0.4,21.1,36.0,5.8,0.17,0.17,0.34,0.65,81666,47377,20,i,EVE (H),2
680,Max,Kinsey,Bournemouth,DEF,40,0,0,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,375,354,20,a,EVE (H),2
687,Ben,Winterburn,Bournemouth,MID,45,0,0,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,247,179,20,a,EVE (H),2
86,Kristoffer,Ajer,Brentford,DEF,44,0,0,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,17,900,20,i,SOU (A),2
87,Ethan,Brierley,Brentford,MID,44,0,0,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,614,524,20,a,SOU (A),2
88,Nathan,Collins,Brentford,DEF,46,6,90,2025-01-04T15:00:00Z,0,0,1,0,0,0,0,0,0,0,32,20.0,2.8,0.0,2.3,0.00,0.01,0.01,0.29,13776,16730,20,a,SOU (A),2
89,Mikkel,Damsgaard,Brentford,MID,50,6,90,2025-01-04T15:00:00Z,0,1,1,0,0,0,0,0,0,0,30,30.4,60.4,3.0,9.4,0.04,0.21,0.25,0.29,27600,13649,20,a,SOU (A),2
90,Josh,Dasilva,Brentford,MID,48,0,0,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,9,11,20,i,SOU (A),2
91,Mark,Flekken,Brentford,GK,44,6,90,2025-01-04T15:00:00Z,0,0,1,0,0,0,0,0,1,0,25,13.0,0.0,0.0,1.3,0.00,0.00,0.00,0.29,31257,68557,20,a,SOU (A),2
92,Rico,Henry,Brentford,DEF,43,0,0,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,20,77,20,i,SOU (A),2
93,Aaron,Hickey,Brentford,DEF,43,0,0,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,17,38,20,i,SOU (A),2
94,Vitaly,Janelt,Brentford,MID,49,1,19,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,0,0,4,3.4,3.7,2.0,0.9,0.00,0.01,0.01,0.06,852,2954,20,a,SOU (A),2
95,Mathias,Jensen,Brentford,MID,53,3,70,2025-01-04T15:00:00Z,0,0,1,0,0,0,0,0,0,0,15,10.0,17.5,2.0,3.0,0.00,0.30,0.30,0.23,181,108,20,a,SOU (A),2
96,Kim,Ji-soo,Brentford,DEF,39,0,0,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1362,2145,20,a,SOU (A),2
97,Yunus Emre,Konak,Brentford,MID,45,0,0,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,164,290,20,a,SOU (A),2
98,Keane,Lewis-Potter,Brentford,MID,50,8,90,2025-01-04T15:00:00Z,1,0,1,0,0,0,0,0,0,0,31,45.0,23.5,43.0,11.2,0.75,0.37,1.12,0.29,349,548,20,a,SOU (A),2
99,Bryan,Mbeumo,Brentford,MID,77,19,90,2025-01-04T15:00:00Z,2,1,1,0,0,0,0,0,0,3,73,105.0,66.7,60.0,23.2,1.28,0.48,1.76,0.29,402589,107226,20,a,SOU (A),2
100,Ben,Mee,Brentford,DEF,42,0,0,2025-01-04T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,213,3796,20,i,SOU (A),2
101,Christian,Nørgaard,Brentford,MID,48,3,80,2025-01-04T15:00:00Z,0,0,1,0,0,0,0,0,0,0,10,15.2,21.0,13.0,4.9,0.34,0.02,0.36,0.29,2250,1862,20,a,SOU (A),2
