Player ID,Name,Last_Name,Team,Position,Cost_Today,GW Points,Minutes,KO_time,Goals,Assists,Clean Sheets,Goals Conceded,Penalties Saved,Penalties Missed,YC,RC,Saves,Total Bonus Points,Total BPS,Influence,Creativity,Threat,ICT Index,xG,xA,xGi,xGc,Transfers In GW,Transfers Out GW,Gameweek,Avail,Opponent,Difficulty
43,Kaine,Kesler-Hayden,Aston Villa,DEF,40,0,0,2025-02-01T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,5,24,u,WOL (A),2
44,Ezri,Konsa,Aston Villa,DEF,44,1,90,2025-02-01T17:30:00Z,0,0,0,2,0,0,0,0,0,0,7,6.6,1.8,0.0,0.8,0.00,0.01,0.01,1.63,17446,20380,24,d,WOL (A),2
45,Ian,Maatsen,Aston Villa,DEF,45,1,45,2025-02-01T17:30:00Z,0,0,0,1,0,0,0,0,0,0,7,9.0,36.5,6.0,5.2,0.00,0.11,0.11,0.18,1540,2040,24,a,WOL (A),2
46,Filip,Marschall,Aston Villa,GK,40,0,0,2025-02-01T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,0,24,u,WOL (A),2
47,Emiliano,Martinez,Aston Villa,GK,50,2,90,2025-02-01T17:30:00Z,0,0,0,2,0,0,0,0,3,0,6,26.0,0.0,0.0,2.6,0.00,0.00,0.00,1.63,48187,30624,24,a,WOL (A),2
48,John,McGinn,Aston Villa,MID,52,1,90,2025-02-01T17:30:00Z,0,0,0,2,0,0,1,0,0,0,10,2.4,5.5,6.0,1.4,0.02,0.01,0.03,1.63,917,1406,24,a,WOL (A),2
49,Tyrone,Mings,Aston Villa,DEF,44,0,0,2025-02-01T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,628,3377,24,d,WOL (A),2
50,Kosta,Nedeljkovic,Aston Villa,DEF,39,1,7,2025-02-01T17:30:00Z,0,0,0,1,0,0,0,0,0,0,-1,0.6,0.5,0.0,0.1,0.00,0.00,0.00,0.12,1099,2431,24,u,WOL (A),2
51,Robin,Olsen,Aston Villa,GK,45,0,0,2025-02-01T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,360,466,24,a,WOL (A),2
52,Pau,Pau,Aston Villa,DEF,42,0,0,2025-02-01T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,62,4580,24,i,WOL (A),2
53,Jacob,Ramsey,Aston Villa,MID,54,1,45,2025-02-01T17:30:00Z,0,0,0,1,0,0,0,0,0,0,4,1.2,1.9,0.0,0.3,0.00,0.00,0.00,1.44,8652,854,24,a,WOL (A),2
54,Morgan,Rogers,Aston Villa,MID,56,1,90,2025-02-01T17:30:00Z,0,0,0,2,0,0,1,0,0,0,-2,4.6,21.3,11.0,3.7,0.04,0.04,0.08,1.63,165892,120220,24,a,WOL (A),2
55,Viljami,Sinisalo,Aston Villa,GK,40,0,0,2025-02-01T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,2,24,u,WOL (A),2
56,Lino,Sousa,Aston Villa,DEF,40,0,0,2025-02-01T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,63,24,u,WOL (A),2
57,Youri,Tielemans,Aston Villa,MID,55,2,90,2025-02-01T17:30:00Z,0,0,0,2,0,0,0,0,0,0,18,14.4,24.3,13.0,5.2,0.08,0.30,0.38,1.63,5041,4889,24,a,WOL (A),2
58,Ollie,Watkins,Aston Villa,FWD,89,1,45,2025-02-01T17:30:00Z,0,0,0,1,0,0,0,0,0,0,1,0.2,0.7,0.0,0.1,0.00,0.00,0.00,1.44,84049,106911,24,d,WOL (A),2
233,Amadou,Onana,Aston Villa,MID,48,1,45,2025-02-01T17:30:00Z,0,0,0,1,0,0,0,0,0,0,11,10.8,24.0,0.0,3.5,0.00,0.02,0.02,0.18,219,8808,24,a,WOL (A),2
569,Jaden,Jaden,Aston Villa,MID,53,1,28,2025-02-01T15:00:00Z,0,0,0,1,0,0,0,0,0,0,3,4.4,5.0,4.0,1.3,0.00,0.02,0.02,0.42,466,186,24,a,WOL (A),2
598,Lamare,Bogarde,Aston Villa,DEF,40,1,82,2025-02-01T17:30:00Z,0,0,0,1,0,0,1,0,0,0,4,3.2,2.3,2.0,0.8,0.00,0.01,0.01,1.50,939,783,24,a,WOL (A),2
640,Sil,Swinkels,Aston Villa,DEF,40,0,0,2025-02-01T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,143,179,24,u,WOL (A),2
641,Oliwier,Zych,Aston Villa,GK,40,0,0,2025-02-01T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,139,1249,24,a,WOL (A),2
656,Kadan,Young,Aston Villa,MID,45,0,0,2025-02-01T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,959,1053,24,a,WOL (A),2
679,Ben,Broggio,Aston Villa,MID,45,0,0,2025-02-01T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,132,84,24,a,WOL (A),2
59,Max,Aarons,Bournemouth,DEF,43,0,0,2025-02-01T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,805,24,u,LIV (H),4
60,Tyler,Adams,Bournemouth,MID,49,2,90,2025-02-01T15:00:00Z,0,0,0,2,0,0,0,0,0,0,11,8.2,3.6,0.0,1.2,0.00,0.01,0.01,2.52,3841,483,24,a,LIV (H),4
61,Jaidon,Anthony,Bournemouth,MID,45,0,0,2025-02-01T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,110,24,u,LIV (H),4
62,David,Brooks,Bournemouth,MID,49,2,65,2025-02-01T15:00:00Z,0,0,0,1,0,0,0,0,0,0,11,6.4,17.0,0.0,2.3,0.00,0.11,0.11,2.12,751,525,24,a,LIV (H),4
63,Ryan,Christie,Bournemouth,MID,49,1,79,2025-02-01T15:00:00Z,0,0,0,2,0,0,1,0,0,0,14,19.2,25.6,6.0,5.1,0.03,0.28,0.31,2.20,1045,1570,24,a,LIV (H),4
64,Lewis,Cook,Bournemouth,MID,50,2,90,2025-02-01T15:00:00Z,0,0,0,2,0,0,0,0,0,0,7,3.4,3.1,0.0,0.7,0.00,0.02,0.02,2.52,726,1018,24,a,LIV (H),4
65,Enes,Enes Ünal,Bournemouth,FWD,54,0,0,2025-02-01T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,48,1657,24,i,LIV (H),4
66,Romain,Faivre,Bournemouth,MID,50,0,0,2025-02-01T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,3,24,u,LIV (H),4
67,Hamed,H.Traorè,Bournemouth,MID,45,0,0,2025-02-01T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,50,24,u,LIV (H),4
68,James,Hill,Bournemouth,DEF,39,0,0,2025-02-01T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,687,6907,24,i,LIV (H),4
69,Daniel,Jebbison,Bournemouth,FWD,45,1,10,2025-02-01T15:00:00Z,0,0,0,0,0,0,0,0,0,0,2,0.0,0.3,2.0,0.2,0.00,0.01,0.01,0.33,15021,5816,24,a,LIV (H),4
70,Milos,Kerkez,Bournemouth,DEF,49,1,90,2025-02-01T15:00:00Z,0,0,0,2,0,0,0,0,0,0,4,11.2,3.1,4.0,1.8,0.00,0.01,0.01,2.52,171497,34153,24,a,LIV (H),4
71,Justin,Kluivert,Bournemouth,MID,58,2,90,2025-02-01T15:00:00Z,0,0,0,2,0,0,0,0,0,0,7,15.0,22.9,55.0,9.3,0.68,0.03,0.71,2.52,869343,28054,24,a,LIV (H),4
72,Chris,Mepham,Bournemouth,DEF,44,0,0,2025-02-01T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,18,24,u,LIV (H),4
74,Dango,O.Dango,Bournemouth,MID,50,2,90,2025-02-01T15:00:00Z,0,0,0,2,0,0,0,0,0,0,6,13.6,32.7,4.0,5.0,0.11,0.09,0.20,2.52,130110,7180,24,a,LIV (H),4
75,Alex,Paulsen,Bournemouth,GK,40,0,0,2025-02-01T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,37,24,u,LIV (H),4
76,Philip,Philip,Bournemouth,MID,48,0,0,2025-02-01T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,196,24,u,LIV (H),4
77,Alex,Scott,Bournemouth,MID,47,0,0,2025-02-01T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,32,47,24,d,LIV (H),4
78,Antoine,Semenyo,Bournemouth,MID,56,2,90,2025-02-01T15:00:00Z,0,0,0,2,0,0,0,0,0,0,-1,19.8,5.3,67.0,9.2,0.70,0.07,0.77,2.52,81509,40713,24,a,LIV (H),4
79,Marcos,Senesi,Bournemouth,DEF,46,0,0,2025-02-01T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,55,781,24,i,LIV (H),4
80,Luis,Sinisterra,Bournemouth,MID,48,0,0,2025-02-01T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,28,166,24,d,LIV (H),4
81,Adam,Smith,Bournemouth,DEF,44,0,0,2025-02-01T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,47,591,24,i,LIV (H),4
83,Marcus,Tavernier,Bournemouth,MID,54,1,24,2025-02-01T15:00:00Z,0,0,0,1,0,0,0,0,0,0,3,0.4,6.2,2.0,0.9,0.07,0.01,0.08,0.41,1566,394,24,a,LIV (H),4
84,Mark,Travers,Bournemouth,GK,44,0,0,2025-02-01T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,520,998,24,u,LIV (H),4
85,Illia,Zabarnyi,Bournemouth,DEF,44,1,90,2025-02-01T15:00:00Z,0,0,0,2,0,0,0,0,0,0,8,26.0,11.4,0.0,3.7,0.00,0.01,0.01,2.52,5344,3639,24,a,LIV (H),4
152,Kepa,Arrizabalaga,Bournemouth,GK,45,2,90,2025-02-01T15:00:00Z,0,0,0,2,0,0,0,0,5,0,10,36.0,0.0,0.0,3.6,0.00,0.00,0.00,2.52,33317,11217,24,a,LIV (H),4
580,Dean,Huijsen,Bournemouth,DEF,44,0,90,2025-02-01T15:00:00Z,0,0,0,2,0,0,1,0,0,0,3,22.0,1.6,1.0,2.5,0.02,0.01,0.03,2.52,44699,20349,24,a,LIV (H),4
592,Julián,J.Araujo,Bournemouth,DEF,43,0,0,2025-02-01T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,17,148,24,i,LIV (H),4
599,Will,Dennis,Bournemouth,GK,40,0,0,2025-02-01T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,248,890,24,a,LIV (H),4
617,Francisco Evanilson,Evanilson,Bournemouth,FWD,56,0,0,2025-02-01T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,194,18601,24,i,LIV (H),4
680,Max,Kinsey,Bournemouth,DEF,40,0,0,2025-02-01T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,454,274,24,a,LIV (H),4
687,Ben,Winterburn,Bournemouth,MID,45,0,0,2025-02-01T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,210,128,24,a,LIV (H),4
86,Kristoffer,Ajer,Brentford,DEF,44,2,75,2025-02-02T14:00:00Z,0,0,0,1,0,0,0,0,0,0,5,15.4,13.6,19.0,4.8,0.06,0.02,0.08,0.60,292,185,24,a,TOT (H),3
87,Ethan,Brierley,Brentford,MID,44,0,0,2025-02-02T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,462,311,24,a,TOT (H),3
88,Nathan,Collins,Brentford,DEF,45,1,90,2025-02-02T14:00:00Z,0,0,0,2,0,0,0,0,0,0,5,19.2,3.4,8.0,3.1,0.00,0.03,0.03,0.86,17872,10434,24,a,TOT (H),3
89,Mikkel,Damsgaard,Brentford,MID,50,3,90,2025-02-02T14:00:00Z,0,0,0,2,0,0,0,0,0,1,27,36.6,64.1,11.0,11.2,0.16,0.18,0.34,0.86,30044,12109,24,a,TOT (H),3
90,Josh,Dasilva,Brentford,MID,48,0,0,2025-02-02T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,13,12,24,i,TOT (H),3
91,Mark,Flekken,Brentford,GK,44,0,0,2025-02-02T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,40314,35029,24,a,TOT (H),3
92,Rico,Henry,Brentford,DEF,43,0,0,2025-02-02T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,96,246,24,i,TOT (H),3
93,Aaron,Hickey,Brentford,DEF,43,0,0,2025-02-02T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,13,24,24,i,TOT (H),3
94,Vitaly,Janelt,Brentford,MID,49,0,65,2025-02-02T14:00:00Z,0,0,0,1,0,0,0,0,0,0,13,12.0,18.8,0.0,3.1,0.00,0.16,0.16,0.60,462,1566,24,a,TOT (H),3
95,Mathias,Jensen,Brentford,MID,53,1,24,2025-02-02T14:00:00Z,0,0,0,1,0,0,0,0,0,0,4,2.0,1.6,1.0,0.5,0.02,0.01,0.03,0.26,282,171,24,a,TOT (H),3
96,Kim,Ji-soo,Brentford,DEF,39,0,0,2025-02-02T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,720,1097,24,a,TOT (H),3
97,Yunus Emre,Konak,Brentford,MID,44,0,0,2025-02-02T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,279,186,24,a,TOT (H),3
98,Keane,Lewis-Potter,Brentford,MID,50,2,90,2025-02-02T14:00:00Z,0,0,0,2,0,0,0,0,0,0,15,14.8,11.6,6.0,3.2,0.03,0.05,0.08,0.86,782,1058,24,a,TOT (H),3
99,Bryan,Mbeumo,Brentford,MID,79,2,90,2025-02-02T14:00:00Z,0,0,0,2,0,0,0,0,0,0,12,15.2,22.8,40.0,7.8,0.22,0.37,0.59,0.86,364587,121283,24,a,TOT (H),3
100,Ben,Mee,Brentford,DEF,42,0,0,2025-02-02T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,706,782,24,a,TOT (H),3
101,Christian,Nørgaard,Brentford,MID,48,2,83,2025-02-02T14:00:00Z,0,0,0,1,0,0,0,0,0,0,15,12.8,5.0,17.0,3.5,0.11,0.02,0.13,0.60,1732,3450,24,a,TOT (H),3
