Player ID,Name,Last_Name,Team,Position,Cost_Today,GW Points,Minutes,KO_time,Goals,Assists,Clean Sheets,Goals Conceded,Penalties Saved,Penalties Missed,YC,RC,Saves,Total Bonus Points,Total BPS,Influence,Creativity,Threat,ICT Index,xG,xA,xGi,xGc,Transfers In GW,Transfers Out GW,Gameweek,Avail,Opponent,Difficulty
1,Fábio,Fábio Vieira,Arsenal,MID,54,0,0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,7,23,u,WOL (A),2
2,Gabriel,G.Jesus,Arsenal,FWD,66,0,0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,151,83476,23,i,WOL (A),2
3,Gabriel,Gabriel,Arsenal,DEF,64,7,90,2025-01-25T15:00:00Z,0,0,1,0,0,0,0,0,0,1,27,18.8,11.3,7.0,3.7,0.06,0.01,0.07,0.74,158354,166633,23,a,WOL (A),2
4,Kai,Havertz,Arsenal,FWD,78,2,90,2025-01-25T15:00:00Z,0,0,1,0,0,0,0,0,0,0,-6,7.4,1.4,36.0,4.5,0.53,0.00,0.53,0.74,67389,31882,23,a,WOL (A),2
5,Karl,Hein,Arsenal,GK,40,0,0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,27,23,u,WOL (A),2
6,Jurriën,J.Timber,Arsenal,DEF,56,5,90,2025-01-25T15:00:00Z,0,0,1,0,0,0,1,0,0,0,21,13.4,5.3,0.0,1.9,0.00,0.02,0.02,0.74,35090,60708,23,a,WOL (A),2
7,Jorge Luiz,Jorginho,Arsenal,MID,47,0,0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,569,856,23,a,WOL (A),2
8,Jakub,Kiwior,Arsenal,DEF,48,0,0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,434,717,23,a,WOL (A),2
9,Gabriel,Martinelli,Arsenal,MID,67,3,86,2025-01-25T15:00:00Z,0,0,1,0,0,0,0,0,0,0,5,6.0,12.9,2.0,2.1,0.00,0.02,0.02,0.74,37916,30873,23,a,WOL (A),2
12,Ethan,Nwaneri,Arsenal,MID,45,1,45,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,0,0,2,2.2,0.8,4.0,0.7,0.24,0.00,0.24,0.45,8291,5282,23,a,WOL (A),2
13,Martin,Ødegaard,Arsenal,MID,83,0,0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,14619,42983,23,a,WOL (A),2
15,David,Raya,Arsenal,GK,56,9,90,2025-01-25T15:00:00Z,0,0,1,0,0,0,0,0,4,2,28,24.0,0.0,0.0,2.4,0.00,0.00,0.00,0.74,33065,138810,23,d,WOL (A),2
16,Declan,Rice,Arsenal,MID,62,3,90,2025-01-25T15:00:00Z,0,0,1,0,0,0,0,0,0,0,19,23.0,44.8,23.0,9.1,0.04,0.27,0.31,0.74,7635,9579,23,a,WOL (A),2
17,Bukayo,Saka,Arsenal,MID,102,0,0,2025-01-25T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,534,39248,23,i,WOL (A),2
