,Player ID,Name,Last_Name,Team,Position,Cost_Today,GW Points,Minutes,KO_time,Goals,Assists,Clean Sheets,Goals Conceded,Penalties Saved,Penalties Missed,YC,RC,Saves,Total Bonus Points,Total BPS,Influence,Creativity,Threat,ICT Index,xG,xA,xGi,xGc,Transfers In GW,Transfers Out GW,Gameweek,Opponent,Difficulty
655,120,Lewis,Dunk,Brighton,DEF,45,2,90,2024-08-31T11:30:00Z,0,0,0,1,0,0,0,0,0,0,17,30.4,39.9,2,7.2,0,0.23,0.23,2.08,87965,54918,3,ARS (A),5
660,121,Julio,Enciso,Brighton,MID,54,1,5,2024-08-31T11:30:00Z,0,0,0,0,0,0,0,0,0,0,6,6.4,24.7,0,3.1,0,0.11,0.11,0,2346,1075,3,ARS (A),5
665,122,Pervis,Estupiñan,Brighton,DEF,50,1,18,2024-08-31T11:30:00Z,0,0,0,0,0,0,0,0,0,0,5,3.8,33.7,8,4.6,0.04,0.07,0.11,0.94,4181,2541,3,ARS (A),5
670,123,Evan,Ferguson,Brighton,FWD,55,0,0,2024-08-31T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1956,1876,3,ARS (A),5
675,124,Billy,Gilmour,Brighton,MID,50,0,0,2024-08-31T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2090,3425,3,ARS (A),5
680,125,Pascal,Gross,Brighton,MID,65,0,0,2024-08-31T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1746,3,ARS (A),5
685,126,Jack,Hinshelwood,Brighton,MID,50,2,90,2024-08-31T11:30:00Z,0,0,0,1,0,0,0,0,0,0,13,12.6,18.3,25,5.6,0.2,0.14,0.34,2.08,903,817,3,ARS (A),5
690,127,Ibrahim,I.Osman,Brighton,MID,50,0,0,2024-08-31T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,3,ARS (A),5
695,128,Igor Julio,Igor,Brighton,DEF,44,0,0,2024-08-31T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,1599,3,ARS (A),5
700,129,João Pedro,João Pedro,Brighton,FWD,56,8,90,2024-08-31T11:30:00Z,1,0,0,1,0,0,1,0,0,3,39,46.8,22.4,33,10.2,0.32,0.12,0.44,2.08,570736,175384,3,ARS (A),5
705,130,Kacper,Kozlowski,Brighton,MID,45,0,0,2024-08-31T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3,ARS (A),5
710,131,Tariq,Lamptey,Brighton,DEF,45,0,0,2024-08-31T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1321,2141,3,ARS (A),5
715,132,Solly,March,Brighton,MID,65,0,0,2024-08-31T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,120,3,ARS (A),5
720,133,Adrian,Mazilu,Brighton,MID,45,0,0,2024-08-31T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,999,3,ARS (A),5
725,134,James,Milner,Brighton,MID,50,1,16,2024-08-31T11:30:00Z,0,0,0,0,0,0,0,0,0,0,2,0,0.1,0,0,0,0,0,0.21,2649,1624,3,ARS (A),5
730,135,Yankuba,Minteh,Brighton,MID,55,4,71,2024-08-31T11:30:00Z,0,1,0,1,0,0,1,0,0,0,12,2.2,0.8,23,2.6,0.4,0.01,0.41,1.13,27379,28045,3,ARS (A),5
735,136,Mitoma,Mitoma,Brighton,MID,66,2,84,2024-08-31T11:30:00Z,0,0,0,1,0,0,0,0,0,0,13,5.8,27,12,4.5,0.04,0.14,0.18,2.08,291730,116398,3,ARS (A),5
740,137,Jakub,Moder,Brighton,MID,45,0,0,2024-08-31T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1535,4964,3,ARS (A),5
745,138,Mark,O’Mahony,Brighton,FWD,45,0,0,2024-08-31T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21197,16960,3,ARS (A),5
750,139,Odeluga,Offiah,Brighton,DEF,40,0,0,2024-08-31T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1928,2091,3,ARS (A),5
755,140,Cameron,Peupion,Brighton,MID,45,0,0,2024-08-31T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707,831,3,ARS (A),5
760,141,Jeremy,Sarmiento,Brighton,MID,49,0,0,2024-08-31T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,735,3,ARS (A),5
765,142,Jason,Steele,Brighton,GK,45,0,0,2024-08-31T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131835,48629,3,ARS (A),5
770,143,Deniz,Undav,Brighton,FWD,55,0,0,2024-08-31T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,3,ARS (A),5
775,144,Jan Paul,Van Hecke,Brighton,DEF,45,2,90,2024-08-31T11:30:00Z,0,0,0,1,0,0,0,0,0,0,11,22.6,4.9,6,3.4,0.05,0.04,0.09,2.08,9416,5953,3,ARS (A),5
780,145,Joël,Veltman,Brighton,DEF,45,2,71,2024-08-31T11:30:00Z,0,0,0,1,0,0,0,0,0,0,5,7.2,1.7,5,1.4,0.05,0.01,0.06,1.13,82723,45202,3,ARS (A),5
785,146,Bart,Verbruggen,Brighton,GK,45,4,90,2024-08-31T11:30:00Z,0,0,0,1,0,0,0,0,6,0,18,52,0,0,5.2,0,0,0,2.08,3241,5681,3,ARS (A),5
790,147,Adam,Webster,Brighton,DEF,45,0,0,2024-08-31T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,1641,3,ARS (A),5
795,148,Danny,Welbeck,Brighton,FWD,56,2,84,2024-08-31T11:30:00Z,0,0,0,1,0,0,0,0,0,0,3,0.4,2.8,6,0.9,0.1,0.01,0.11,2.08,768178,117881,3,ARS (A),5
800,149,Mats,Wieffer,Brighton,MID,50,0,0,2024-08-31T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1145,5602,3,ARS (A),5
805,595,Brajan,Gruda,Brighton,MID,55,0,0,2024-08-31T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,890,3,ARS (A),5
810,600,Yasin,Ayari,Brighton,MID,50,2,73,2024-08-31T11:30:00Z,0,0,0,1,0,0,0,0,0,0,8,14.8,15.9,24,5.5,0.42,0.06,0.48,1.87,270,289,3,ARS (A),5
815,601,Andrew,Moran,Brighton,MID,50,0,0,2024-08-31T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,3,ARS (A),5
820,615,Carl,Rushworth,Brighton,GK,40,0,0,2024-08-31T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4408,2031,3,ARS (A),5
824,618,Georginio,Georginio,Brighton,MID,55,1,18,2024-08-31T11:30:00Z,0,0,0,0,0,0,0,0,0,0,2,0,0,13,0.9,0.14,0,0.14,0.94,1674,862,3,ARS (A),5
827,628,Ferdi,F.Kadıoğlu,Brighton,DEF,45,0,0,2024-08-31T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7861,2017,3,ARS (A),5
830,629,Matt,O'Riley,Brighton,MID,55,0,0,2024-08-31T11:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,116,3,ARS (A),5
835,150,Andrey,Andrey Santos,Chelsea,MID,45,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,3,CRY (H),2
840,151,Ângelo Gabriel,Ângelo,Chelsea,MID,45,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2341,4683,3,CRY (H),2
845,153,Benoît,B.Badiashile,Chelsea,DEF,45,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1286,2461,3,CRY (H),2
850,154,Lucas,Bergström,Chelsea,GK,40,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3542,2258,3,CRY (H),2
855,155,Marcus,Bettinelli,Chelsea,GK,40,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2211,2174,3,CRY (H),2
860,157,Moisés,Caicedo,Chelsea,MID,50,2,90,2024-09-01T12:30:00Z,0,0,0,1,0,0,0,0,0,0,18,20.8,4.2,0,2.5,0,0.03,0.03,0.44,5780,12497,3,CRY (H),2
865,158,Cesare,Casadei,Chelsea,MID,45,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2156,2840,3,CRY (H),2
870,160,Ben,Chilwell,Chelsea,DEF,49,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3686,16664,3,CRY (H),2
875,161,Carney,Chukwuemeka,Chelsea,MID,49,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862,1275,3,CRY (H),2
880,162,Levi,Colwill,Chelsea,DEF,45,2,90,2024-09-01T12:30:00Z,0,0,0,1,0,0,0,0,0,0,12,20,2.5,24,4.7,0.18,0.01,0.19,0.44,47095,22566,3,CRY (H),2
885,163,Marc,Cucurella,Chelsea,DEF,50,2,90,2024-09-01T12:30:00Z,0,0,0,1,0,0,0,0,0,0,9,17.6,4.3,2,2.4,0,0.01,0.01,0.44,65020,104835,3,CRY (H),2
890,164,David Datro,D.D.Fofana,Chelsea,FWD,54,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1559,2959,3,CRY (H),2
895,165,Deivid Washington,Deivid,Chelsea,FWD,50,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1943,2401,3,CRY (H),2
900,166,Kiernan,Dewsbury-Hall,Chelsea,MID,59,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220,6052,3,CRY (H),2
905,167,Axel,Disasi,Chelsea,DEF,44,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2346,8251,3,CRY (H),2
910,168,Enzo,Enzo,Chelsea,MID,50,2,90,2024-09-01T12:30:00Z,0,0,0,1,0,0,0,0,0,0,11,13.2,27.5,4,4.5,0,0.08,0.08,0.44,29817,35428,3,CRY (H),2
915,169,Conor,Gallagher,Chelsea,MID,59,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25295,3,CRY (H),2
920,170,Alfie,Gilchrist,Chelsea,DEF,40,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,3,CRY (H),2
925,171,Malo,Gusto,Chelsea,DEF,50,2,73,2024-09-01T12:30:00Z,0,0,0,1,0,0,0,0,0,0,10,4.8,2.4,6,1.3,0.03,0.01,0.04,0.13,53374,55517,3,CRY (H),2
930,172,Reece,James,Chelsea,DEF,50,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,1881,3,CRY (H),2
935,173,Omari,Kellyman,Chelsea,MID,45,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,705,3,CRY (H),2
940,174,Roméo,Lavia,Chelsea,MID,45,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25708,51144,3,CRY (H),2
945,175,Romelu,Lukaku,Chelsea,FWD,63,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3767,19566,3,CRY (H),2
950,176,Malang,M.Sarr,Chelsea,DEF,45,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,3,CRY (H),2
955,177,Noni,Madueke,Chelsea,MID,65,2,85,2024-09-01T12:30:00Z,0,0,0,1,0,0,0,0,0,0,-2,5,3.9,41,5,0.59,0.04,0.63,0.25,1038647,96022,3,CRY (H),2
960,178,Marc,Marc Guiu,Chelsea,FWD,50,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14394,20169,3,CRY (H),2
965,179,Mykhailo,Mudryk,Chelsea,MID,64,1,16,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,8,8.6,13.3,0,2.2,0,0.15,0.15,0.31,5520,8578,3,CRY (H),2
970,180,Nicolas,N.Jackson,Chelsea,FWD,76,6,90,2024-09-01T12:30:00Z,1,0,0,1,0,0,1,0,0,1,27,37,0.6,77,11.5,1.34,0,1.34,0.44,316844,61952,3,CRY (H),2
975,181,Christopher,Nkunku,Chelsea,MID,63,1,4,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,4,2.6,11.7,4,1.8,0,0.02,0.02,0.19,36401,746474,3,CRY (H),2
980,182,Cole,Palmer,Chelsea,MID,106,6,90,2024-09-01T12:30:00Z,0,1,0,1,0,0,1,0,0,2,29,30.8,62.2,14,10.7,0.11,0.7,0.81,0.44,830573,154858,3,CRY (H),2
985,183,Đorđe,Petrović,Chelsea,GK,44,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1715,12300,3,CRY (H),2
990,184,Renato,Renato Veiga,Chelsea,MID,45,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6652,3378,3,CRY (H),2
995,185,Robert,Sánchez,Chelsea,GK,45,2,90,2024-09-01T12:30:00Z,0,0,0,1,0,0,0,0,2,0,16,16.4,0,0,1.6,0,0,0,0.44,115665,55574,3,CRY (H),2
1000,187,Tosin,Tosin,Chelsea,DEF,44,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494,4089,3,CRY (H),2
1005,189,Wesley,W.Fofana,Chelsea,DEF,45,1,90,2024-09-01T12:30:00Z,0,0,0,1,0,0,1,0,0,0,19,24.2,23.4,2,5,0,0.02,0.02,0.44,16161,8460,3,CRY (H),2
1010,386,Jadon,Sancho,Chelsea,MID,63,0,0,2024-09-01T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1689,8337,3,CRY (H),2
1015,560,Pedro,Neto,Chelsea,MID,65,0,57,2024-09-01T12:30:00Z,0,0,0,1,0,0,1,0,0,0,-1,0,2.2,0,0.1,0,0.02,0.02,0.13,20308,23951,3,CRY (H),2
1020,575,Caleb,Wiley,Chelsea,DEF,40,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654,3,CRY (H),2
1025,581,Filip,Jørgensen,Chelsea,GK,44,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1067,5776,3,CRY (H),2
1029,621,João,João Félix,Chelsea,MID,65,1,32,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,4,6.8,2.3,7,1.6,0.03,0.01,0.04,0.31,86064,15806,3,CRY (H),2
1034,11,Eddie,Nketiah,Crystal Palace,FWD,59,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17609,10309,3,CHE (A),4
1039,159,Trevoh,Chalobah,Crystal Palace,DEF,44,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1923,3270,3,CHE (A),4
1044,190,Naouirou,Ahamada,Crystal Palace,MID,45,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3380,6168,3,CHE (A),4
1049,193,Cheick,C.Doucouré,Crystal Palace,MID,49,4,40,2024-09-01T12:30:00Z,0,1,0,0,0,0,0,0,0,0,14,9.6,0.3,5,1.5,0.02,0,0.02,0.41,934,1885,3,CHE (A),4
1054,194,Chris,C.Richards,Crystal Palace,DEF,45,2,90,2024-09-01T12:30:00Z,0,0,0,1,0,0,0,0,0,0,10,14.4,0.4,2,1.7,0,0,0,2.27,751,2093,3,CHE (A),4
1059,195,Chadi,Chadi Riad,Crystal Palace,DEF,45,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,3302,3,CHE (A),4
1064,196,Nathaniel,Clyne,Crystal Palace,DEF,44,2,90,2024-09-01T12:30:00Z,0,0,0,1,0,0,0,0,0,0,5,14.8,0.2,0,1.5,0,0,0,2.27,322,1693,3,CHE (A),4
1069,197,Malcolm,Ebiowei,Crystal Palace,MID,45,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,3,CHE (A),4
1074,199,Eberechi,Eze,Crystal Palace,MID,69,10,90,2024-09-01T12:30:00Z,1,0,0,1,0,0,0,0,0,3,31,38.6,17.8,19,7.5,0.19,0.06,0.25,2.27,81172,748292,3,CHE (A),4
1079,200,Marc,Guéhi,Crystal Palace,DEF,45,2,90,2024-09-01T12:30:00Z,0,0,0,1,0,0,0,0,0,0,12,20.6,0.3,2,2.3,0,0.02,0.02,2.27,16966,75291,3,CHE (A),4
1084,201,Dean,Henderson,Crystal Palace,GK,45,4,90,2024-09-01T12:30:00Z,0,0,0,1,0,0,0,0,6,0,18,42.6,0,0,4.3,0,0,0,2.27,29283,217247,3,CHE (A),4
1089,202,Rob,Holding,Crystal Palace,DEF,44,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,1333,3,CHE (A),4
1094,203,Will,Hughes,Crystal Palace,MID,49,0,49,2024-09-01T12:30:00Z,0,0,0,1,0,0,1,0,0,0,-3,0.2,0.8,2,0.3,0,0.01,0.01,1.87,222,1111,3,CHE (A),4
1099,205,Daichi,Kamada,Crystal Palace,MID,54,2,87,2024-09-01T12:30:00Z,0,0,0,1,0,0,0,0,0,0,12,4.4,13.6,22,4,0.12,0.03,0.15,1.98,977,18661,3,CHE (A),4
1104,206,Jefferson,Lerma,Crystal Palace,MID,49,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,940,984,3,CHE (A),4
1109,207,Jean-Philippe,Mateta,Crystal Palace,FWD,75,2,68,2024-09-01T12:30:00Z,0,0,0,1,0,0,0,0,0,0,6,0,1.4,2,0.2,0.02,0,0.02,1.87,33309,164265,3,CHE (A),4
1114,208,Matheus,M.França,Crystal Palace,MID,44,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4303,2418,3,CHE (A),4
1119,209,Remi,Matthews,Crystal Palace,GK,40,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4075,9745,3,CHE (A),4
1124,210,Tyrick,Mitchell,Crystal Palace,DEF,50,2,90,2024-09-01T12:30:00Z,0,0,0,1,0,0,0,0,0,0,12,13.8,1.5,5,2,0.08,0,0.08,2.27,2579,36134,3,CHE (A),4
1129,211,Daniel,Muñoz,Crystal Palace,DEF,50,1,90,2024-09-01T12:30:00Z,0,0,0,1,0,0,1,0,0,0,2,15.8,16.3,6,3.8,0,0.26,0.26,2.27,10030,73221,3,CHE (A),4
1134,212,David,Ozoh,Crystal Palace,MID,45,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,3,CHE (A),4
1139,213,Jesurun,Rak-Sakyi,Crystal Palace,MID,45,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4978,3,CHE (A),4
1144,214,Jeffrey,Schlupp,Crystal Palace,MID,49,1,2,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,3,0.4,0.3,0,0.1,0,0,0,0.29,2030,2376,3,CHE (A),4
1149,215,Joel,Ward,Crystal Palace,DEF,45,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,1827,3,CHE (A),4
1154,216,Adam,Wharton,Crystal Palace,MID,50,2,90,2024-09-01T12:30:00Z,0,0,0,1,0,0,0,0,0,0,17,14.4,18.9,13,4.6,0.02,0.04,0.06,2.27,1974,7437,3,CHE (A),4
1159,445,Matt,Turner,Crystal Palace,GK,40,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68528,113879,3,CHE (A),4
1164,585,Ismaïla,I.Sarr,Crystal Palace,MID,59,1,21,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,5,7,32.3,4,4.3,0,0.45,0.45,0.41,1244,8627,3,CHE (A),4
1167,644,Franco,Umeh-Chibueze,Crystal Palace,MID,45,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,CHE (A),4
1170,645,Justin,Devenny,Crystal Palace,MID,45,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,CHE (A),4
1173,646,Asher,Agbinone,Crystal Palace,MID,45,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,CHE (A),4
1176,647,Kaden,Rodney,Crystal Palace,MID,45,0,0,2024-09-01T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,CHE (A),4
1183,156,Armando,Broja,Everton,FWD,55,0,0,2024-08-31T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1887,2696,3,BOU (H),2
1188,217,Abdoulaye,A.Doucoure,Everton,MID,54,1,7,2024-08-31T14:00:00Z,0,0,0,3,0,0,0,0,0,0,4,1.2,1.9,2,0.5,0,0.01,0.01,1.54,2669,9092,3,BOU (H),2
1193,218,Norberto Bercique,Beto,Everton,FWD,50,1,2,2024-08-31T14:00:00Z,0,0,0,2,0,0,0,0,0,0,3,0.2,0.3,0,0.1,0,0,0,1.22,23105,12501,3,BOU (H),2
1198,219,Jarrad,Branthwaite,Everton,DEF,49,0,0,2024-08-31T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,39038,3,BOU (H),2
1203,220,Dominic,Calvert-Lewin,Everton,FWD,59,12,87,2024-08-31T14:00:00Z,1,1,0,1,0,0,0,0,0,3,39,55.2,11.9,36,10.3,0.31,0.4,0.71,1,20421,32245,3,BOU (H),2
1208,221,Séamus,Coleman,Everton,DEF,44,1,90,2024-08-31T14:00:00Z,0,0,0,3,0,0,0,0,0,0,-1,16.6,1.1,21,3.9,0.62,0.01,0.63,2.22,363,641,3,BOU (H),2
1213,222,Idrissa,Gana,Everton,MID,50,2,90,2024-08-31T14:00:00Z,0,0,0,3,0,0,0,0,0,0,15,14.6,2.8,23,4,0.18,0.06,0.24,2.22,1241,1090,3,BOU (H),2
1218,223,James,Garner,Everton,MID,50,0,0,2024-08-31T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,311,3,BOU (H),2
1223,224,Jack,Harrison,Everton,MID,55,2,90,2024-08-31T14:00:00Z,0,0,0,3,0,0,0,0,0,0,26,25.4,59.7,12,9.7,0.11,0.16,0.27,2.22,1538,2970,3,BOU (H),2
1228,225,Mason,Holgate,Everton,DEF,40,0,0,2024-08-31T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5113,6648,3,BOU (H),2
1233,226,Tim,Iroegbunam,Everton,MID,45,1,90,2024-08-31T14:00:00Z,0,0,0,3,0,0,1,0,0,0,9,13.2,22.7,15,5.1,0.07,0.06,0.13,2.22,52843,16768,3,BOU (H),2
1238,227,João,J.Virginia,Everton,GK,40,0,0,2024-08-31T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2316,4407,3,BOU (H),2
1243,228,Michael,Keane,Everton,DEF,40,6,90,2024-08-31T14:00:00Z,1,0,0,3,0,0,1,0,0,0,7,39.8,0.4,27,6.7,0.23,0,0.23,2.22,24778,23447,3,BOU (H),2
1248,229,Neal,Maupay,Everton,FWD,49,0,0,2024-08-31T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11857,36257,3,BOU (H),2
1253,230,Dwight,McNeil,Everton,MID,54,6,90,2024-08-31T14:00:00Z,0,1,0,3,0,0,0,0,0,1,36,33.4,87.6,16,13.7,0.06,0.75,0.81,2.22,5697,12334,3,BOU (H),2
1258,231,Vitalii,Mykolenko,Everton,DEF,44,1,90,2024-08-31T14:00:00Z,0,0,0,3,0,0,0,0,0,0,1,23.6,14.8,2,4,0,0.04,0.04,2.22,22953,122781,3,BOU (H),2
1263,232,Iliman,Ndiaye,Everton,FWD,54,2,82,2024-08-31T14:00:00Z,0,0,1,0,0,0,0,0,0,0,11,14.8,3.3,40,5.8,0.26,0.04,0.3,0.68,4735,3138,3,BOU (H),2
1268,234,Nathan,Patterson,Everton,DEF,44,0,0,2024-08-31T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,361,3,BOU (H),2
1273,235,Jordan,Pickford,Everton,GK,49,2,90,2024-08-31T14:00:00Z,0,0,0,3,0,0,0,0,4,0,5,29,0,0,2.9,0,0,0,2.22,22290,200026,3,BOU (H),2
1278,236,James,Tarkowski,Everton,DEF,49,1,90,2024-08-31T14:00:00Z,0,0,0,3,0,0,0,0,0,0,-2,22.8,10.8,9,4.3,0.13,0.01,0.14,2.22,5948,30421,3,BOU (H),2
1283,237,Youssef,Y. Chermiti,Everton,FWD,50,0,0,2024-08-31T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,411,3,BOU (H),2
1288,238,Ashley,Young,Everton,DEF,45,0,0,2024-08-31T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,839,1642,3,BOU (H),2
1293,577,Jesper,Lindstrøm,Everton,MID,54,0,0,2024-08-31T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,2165,3,BOU (H),2
1298,582,Jake,O'Brien,Everton,DEF,49,0,0,2024-08-31T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833,4813,3,BOU (H),2
1303,603,Harrison,Armstrong,Everton,MID,45,0,0,2024-08-31T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6447,3157,3,BOU (H),2
