Player ID,Name,Last_Name,Team,Position,Cost_Today,GW Points,Minutes,KO_time,Goals,Assists,Clean Sheets,Goals Conceded,Penalties Saved,Penalties Missed,YC,RC,Saves,Total Bonus Points,Total BPS,Influence,Creativity,Threat,ICT Index,xG,xA,xGi,xGc,Transfers In GW,Transfers Out GW,Gameweek,Avail,Opponent,Difficulty
1,Fábio,Fábio Vieira,Arsenal,MID,54,0,0,2025-01-18T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,3,22,u,AVL (H),3
2,Gabriel,G.Jesus,Arsenal,FWD,67,0,0,2025-01-18T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,304,305811,22,i,AVL (H),3
3,Gabriel,Gabriel,Arsenal,DEF,64,1,90,2025-01-18T17:30:00Z,0,0,0,2,0,0,0,0,0,0,10,28.0,22.6,4.0,5.5,0.00,0.07,0.07,1.04,78306,96519,22,a,AVL (H),3
4,Kai,Havertz,Arsenal,FWD,78,7,90,2025-01-18T17:30:00Z,1,0,0,2,0,0,0,0,0,1,27,32.2,17.4,24.0,7.4,0.20,0.03,0.23,1.04,12760,66888,22,a,AVL (H),3
5,Karl,Hein,Arsenal,GK,40,0,0,2025-01-18T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,22,22,u,AVL (H),3
6,Jurriën,J.Timber,Arsenal,DEF,57,1,90,2025-01-18T17:30:00Z,0,0,0,2,0,0,0,0,0,0,8,10.6,2.8,0.0,1.3,0.00,0.01,0.01,1.04,11750,45741,22,a,AVL (H),3
7,Jorge Luiz,Jorginho,Arsenal,MID,47,0,0,2025-01-18T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,472,684,22,a,AVL (H),3
8,Jakub,Kiwior,Arsenal,DEF,48,0,0,2025-01-18T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,163,663,22,a,AVL (H),3
9,Gabriel,Martinelli,Arsenal,MID,67,7,81,2025-01-18T17:30:00Z,1,0,0,2,0,0,0,0,0,0,23,33.2,5.1,84.0,12.2,0.47,0.14,0.61,0.96,9429,94279,22,a,AVL (H),3
12,Ethan,Nwaneri,Arsenal,MID,45,0,0,2025-01-18T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,335,9932,22,a,AVL (H),3
13,Martin,Ødegaard,Arsenal,MID,83,2,90,2025-01-18T17:30:00Z,0,0,0,2,0,0,0,0,0,0,10,5.8,27.0,7.0,4.0,0.04,0.15,0.19,1.04,12659,34136,22,a,AVL (H),3
15,David,Raya,Arsenal,GK,56,1,90,2025-01-18T17:30:00Z,0,0,0,2,0,0,0,0,2,0,4,15.0,0.0,0.0,1.5,0.00,0.00,0.00,1.04,18438,135396,22,a,AVL (H),3
16,Declan,Rice,Arsenal,MID,62,2,90,2025-01-18T17:30:00Z,0,0,0,2,0,0,0,0,0,0,17,15.2,27.4,7.0,5.0,0.02,0.19,0.21,1.04,4967,9598,22,a,AVL (H),3
17,Bukayo,Saka,Arsenal,MID,102,0,0,2025-01-18T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,864,39524,22,i,AVL (H),3
18,William,Saliba,Arsenal,DEF,63,0,0,2025-01-18T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,13099,135975,22,d,AVL (H),3
20,Thomas,Thomas,Arsenal,MID,50,2,90,2025-01-18T17:30:00Z,0,0,0,2,0,0,0,0,0,0,17,13.0,33.8,4.0,5.1,0.00,0.29,0.29,1.04,1726,4244,22,a,AVL (H),3
21,Kieran,Tierney,Arsenal,DEF,43,0,0,2025-01-18T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,194,150,22,a,AVL (H),3
22,Tomiyasu,Tomiyasu,Arsenal,DEF,48,0,0,2025-01-18T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,39,32,22,i,AVL (H),3
23,Leandro,Trossard,Arsenal,MID,68,10,90,2025-01-18T17:30:00Z,0,2,0,2,0,0,1,0,0,3,37,48.2,46.1,43.0,13.7,0.20,0.43,0.63,1.04,19303,7308,22,a,AVL (H),3
24,Benjamin,White,Arsenal,DEF,61,0,0,2025-01-18T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,120,2252,22,i,AVL (H),3
25,Oleksandr,Zinchenko,Arsenal,DEF,48,0,0,2025-01-18T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,394,903,22,a,AVL (H),3
73,Norberto,Neto,Arsenal,GK,41,0,0,2025-01-18T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,331,1357,22,a,AVL (H),3
186,Raheem,Sterling,Arsenal,MID,67,0,8,2025-01-18T17:30:00Z,0,0,0,0,0,0,1,0,0,0,1,0.4,3.4,5.0,0.9,0.24,0.02,0.26,0.09,541,526,22,a,AVL (H),3
578,Riccardo,Calafiori,Arsenal,DEF,58,0,0,2025-01-18T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,131,5479,22,a,AVL (H),3
597,Myles,Lewis-Skelly,Arsenal,MID,45,2,90,2025-01-18T17:30:00Z,0,0,0,2,0,0,0,0,0,0,21,9.2,6.0,4.0,1.9,0.00,0.03,0.03,1.04,6083,1477,22,d,AVL (H),3
633,Mikel,Merino,Arsenal,MID,60,2,90,2025-01-18T17:30:00Z,0,0,0,2,0,0,0,0,0,0,18,13.0,15.7,29.0,5.8,0.18,0.04,0.22,1.04,285,880,22,a,AVL (H),3
638,Salah-Eddine,Oulad M'hand,Arsenal,MID,45,0,0,2025-01-18T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,35,33,22,a,AVL (H),3
639,Tommy,Setford,Arsenal,GK,45,0,0,2025-01-18T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,75,145,22,a,AVL (H),3
657,Maldini,Kacurri,Arsenal,DEF,40,0,0,2025-01-18T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,219,203,22,a,AVL (H),3
658,Ayden,Heaven,Arsenal,DEF,40,0,0,2025-01-18T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,111,110,22,a,AVL (H),3
659,Ismeal,Kabia,Arsenal,MID,45,0,0,2025-01-18T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,61,59,22,a,AVL (H),3
662,Josh,Nichols,Arsenal,DEF,40,0,0,2025-01-18T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,101,115,22,a,AVL (H),3
665,Nathan,Butler-Oyedeji,Arsenal,FWD,45,0,0,2025-01-18T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,857,1317,22,a,AVL (H),3
28,Leon,Bailey,Aston Villa,MID,62,1,5,2025-01-18T17:30:00Z,0,0,0,0,0,0,0,0,0,0,4,2.0,10.3,2.0,1.4,0.00,0.03,0.03,0.37,729,5329,22,a,ARS (A),5
29,Ross,Barkley,Aston Villa,MID,52,0,0,2025-01-18T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,15,1918,22,i,ARS (A),5
30,Enzo,Barrenechea,Aston Villa,MID,49,0,0,2025-01-18T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,8,22,u,ARS (A),5
31,Emiliano,Buendia,Aston Villa,MID,51,0,0,2025-01-18T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,108,154,22,a,ARS (A),5
32,Matty,Cash,Aston Villa,DEF,44,4,90,2025-01-18T17:30:00Z,0,1,0,2,0,0,0,0,0,0,11,22.4,14.3,2.0,3.9,0.00,0.19,0.19,1.33,2687,4371,22,a,ARS (A),5
33,Leander,Dendoncker,Aston Villa,MID,45,0,0,2025-01-18T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,245,22,u,ARS (A),5
34,Moussa,Diaby,Aston Villa,MID,65,0,0,2025-01-18T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,7,22,u,ARS (A),5
35,Diego Carlos,Diego Carlos,Aston Villa,DEF,45,0,0,2025-01-18T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,29,2348,22,u,ARS (A),5
36,Lucas,Digne,Aston Villa,DEF,46,4,45,2025-01-18T17:30:00Z,0,1,0,1,0,0,0,0,0,0,16,38.4,10.2,0.0,4.9,0.00,0.00,0.00,0.69,8084,45624,22,a,ARS (A),5
37,Lewis,Dobbin,Aston Villa,MID,50,0,0,2025-01-18T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,0,22,u,ARS (A),5
38,Jhon,Duran,Aston Villa,FWD,58,1,10,2025-01-18T17:30:00Z,0,0,0,0,0,0,0,0,0,0,3,0.0,0.3,0.0,0.0,0.00,0.01,0.01,0.41,10581,29059,22,a,ARS (A),5
39,Joe,Gauci,Aston Villa,GK,40,0,0,2025-01-18T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,229,1331,22,a,ARS (A),5
40,Kortney,Hause,Aston Villa,DEF,39,0,0,2025-01-18T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1693,1290,22,a,ARS (A),5
41,Samuel,Iling Jr,Aston Villa,MID,54,0,0,2025-01-18T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,8,22,u,ARS (A),5
42,Boubacar,Kamara,Aston Villa,MID,50,1,90,2025-01-18T17:30:00Z,0,0,0,2,0,0,1,0,0,0,8,24.0,0.8,0.0,2.5,0.00,0.00,0.00,1.33,252,311,22,a,ARS (A),5
43,Kaine,Kesler-Hayden,Aston Villa,DEF,40,0,0,2025-01-18T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,4,22,u,ARS (A),5
44,Ezri,Konsa,Aston Villa,DEF,44,1,90,2025-01-18T17:30:00Z,0,0,0,2,0,0,0,0,0,0,2,8.4,0.5,0.0,0.9,0.00,0.00,0.00,1.33,7294,22233,22,a,ARS (A),5
45,Ian,Maatsen,Aston Villa,DEF,45,0,45,2025-01-18T17:30:00Z,0,0,0,1,0,0,1,0,0,0,-1,6.8,0.5,21.0,2.8,0.05,0.00,0.05,0.64,478,2377,22,a,ARS (A),5
46,Filip,Marschall,Aston Villa,GK,40,0,0,2025-01-18T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,2,22,u,ARS (A),5
47,Emiliano,Martinez,Aston Villa,GK,50,2,90,2025-01-18T17:30:00Z,0,0,0,2,0,0,0,0,4,0,9,31.8,0.0,0.0,3.2,0.00,0.00,0.00,1.33,7861,45849,22,a,ARS (A),5
48,John,McGinn,Aston Villa,MID,52,0,0,2025-01-18T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,15,5464,22,d,ARS (A),5
49,Tyrone,Mings,Aston Villa,DEF,44,1,90,2025-01-18T17:30:00Z,0,0,0,2,0,0,0,0,0,0,3,15.8,0.4,2.0,1.8,0.00,0.00,0.00,1.33,1686,576,22,a,ARS (A),5
50,Kosta,Nedeljkovic,Aston Villa,DEF,39,0,0,2025-01-18T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1166,2586,22,a,ARS (A),5
51,Robin,Olsen,Aston Villa,GK,45,0,0,2025-01-18T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,198,498,22,a,ARS (A),5
52,Pau,Pau,Aston Villa,DEF,42,0,0,2025-01-18T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,131,8755,22,i,ARS (A),5
53,Jacob,Ramsey,Aston Villa,MID,54,2,84,2025-01-18T17:30:00Z,0,0,0,2,0,0,0,0,0,0,2,5.2,1.3,4.0,1.1,0.00,0.02,0.02,0.96,442,658,22,a,ARS (A),5
54,Morgan,Rogers,Aston Villa,MID,55,1,90,2025-01-18T17:30:00Z,0,0,0,2,0,0,1,0,0,0,-4,3.2,11.2,0.0,1.4,0.00,0.03,0.03,1.33,102572,99596,22,a,ARS (A),5
55,Viljami,Sinisalo,Aston Villa,GK,40,0,0,2025-01-18T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,1,22,u,ARS (A),5
56,Lino,Sousa,Aston Villa,DEF,40,0,0,2025-01-18T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,65,22,u,ARS (A),5
