Player ID,Name,Last_Name,Team,Position,Cost_Today,GW Points,Minutes,KO_time,Goals,Assists,Clean Sheets,Goals Conceded,Penalties Saved,Penalties Missed,YC,RC,Saves,Total Bonus Points,Total BPS,Influence,Creativity,Threat,ICT Index,xG,xA,xGi,xGc,Transfers In GW,Transfers Out GW,Gameweek,Opponent,Difficulty
32,Matty,Cash,Aston Villa,DEF,44,6,90,2024-10-06T13:00:00Z,0,0,1,0,0,0,0,0,0,0,22,7.4,3.0,5.0,1.5,0.03,0.01,0.04,0.52,1341,9630,7,MUN (H),3
33,Leander,Dendoncker,Aston Villa,MID,45,0,0,2024-10-06T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,5608,7,MUN (H),3
34,Moussa,Diaby,Aston Villa,MID,65,0,0,2024-10-06T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,79,7,MUN (H),3
35,Diego Carlos,Diego Carlos,Aston Villa,DEF,45,6,78,2024-10-06T13:00:00Z,0,0,1,0,0,0,0,0,0,0,28,14.6,0.9,0.0,1.6,0.00,0.01,0.01,0.38,2503,2795,7,MUN (H),3
36,Lucas,Digne,Aston Villa,DEF,46,8,84,2024-10-06T13:00:00Z,0,0,1,0,0,0,0,0,0,2,30,11.2,16.9,1.0,2.9,0.05,0.08,0.13,0.42,26706,84500,7,MUN (H),3
37,Lewis,Dobbin,Aston Villa,MID,50,0,0,2024-10-06T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,12,7,MUN (H),3
38,Jhon,Duran,Aston Villa,FWD,62,1,27,2024-10-06T13:00:00Z,0,0,0,0,0,0,0,0,0,0,2,2.6,1.2,8.0,1.2,0.00,0.03,0.03,0.27,141559,94215,7,MUN (H),3
39,Joe,Gauci,Aston Villa,GK,40,0,0,2024-10-06T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,4700,2544,7,MUN (H),3
40,Kortney,Hause,Aston Villa,DEF,40,0,0,2024-10-06T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,2227,3221,7,MUN (H),3
41,Samuel,Iling Jr,Aston Villa,MID,54,0,0,2024-10-06T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,198,7,MUN (H),3
42,Boubacar,Kamara,Aston Villa,MID,50,0,0,2024-10-06T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,26,30,7,MUN (H),3
43,Kaine,Kesler-Hayden,Aston Villa,DEF,40,0,0,2024-10-06T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,58,7,MUN (H),3
44,Ezri,Konsa,Aston Villa,DEF,45,1,11,2024-10-06T13:00:00Z,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.15,59833,89050,7,MUN (H),3
45,Ian,Maatsen,Aston Villa,DEF,48,1,5,2024-10-06T13:00:00Z,0,0,0,0,0,0,0,0,0,0,4,3.0,14.7,2.0,2.0,0.00,0.09,0.09,0.10,4136,21307,7,MUN (H),3
46,Filip,Marschall,Aston Villa,GK,40,0,0,2024-10-06T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,2,7,MUN (H),3
47,Emiliano,Martinez,Aston Villa,GK,50,9,90,2024-10-06T13:00:00Z,0,0,1,0,0,0,0,0,4,2,30,27.8,0.0,0.0,2.8,0.00,0.00,0.00,0.52,28884,103107,7,MUN (H),3
48,John,McGinn,Aston Villa,MID,53,0,0,2024-10-06T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,90,26173,7,MUN (H),3
49,Tyrone,Mings,Aston Villa,DEF,44,0,0,2024-10-06T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,75,384,7,MUN (H),3
50,Kosta,Nedeljkovic,Aston Villa,DEF,40,0,0,2024-10-06T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,2619,15176,7,MUN (H),3
51,Robin,Olsen,Aston Villa,GK,45,0,0,2024-10-06T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,451,663,7,MUN (H),3
52,Pau,Pau,Aston Villa,DEF,45,6,90,2024-10-06T13:00:00Z,0,0,1,0,0,0,0,0,0,0,23,5.6,1.3,0.0,0.7,0.00,0.01,0.01,0.52,5729,20550,7,MUN (H),3
53,Jacob,Ramsey,Aston Villa,MID,55,0,0,2024-10-06T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,2414,9494,7,MUN (H),3
54,Morgan,Rogers,Aston Villa,MID,53,3,90,2024-10-06T13:00:00Z,0,0,1,0,0,0,0,0,0,0,4,1.4,14.1,12.0,2.8,0.05,0.02,0.07,0.52,309236,60703,7,MUN (H),3
55,Viljami,Sinisalo,Aston Villa,GK,40,0,0,2024-10-06T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,3,7,MUN (H),3
56,Lino,Sousa,Aston Villa,DEF,40,0,0,2024-10-06T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,662,7,MUN (H),3
57,Youri,Tielemans,Aston Villa,MID,55,3,90,2024-10-06T13:00:00Z,0,0,1,0,0,0,0,0,0,0,15,20.6,13.5,12.0,4.6,0.08,0.06,0.14,0.52,12814,21038,7,MUN (H),3
58,Ollie,Watkins,Aston Villa,FWD,91,2,90,2024-10-06T13:00:00Z,0,0,1,0,0,0,0,0,0,0,4,0.6,14.3,16.0,3.1,0.06,0.06,0.12,0.52,173222,188071,7,MUN (H),3
233,Amadou,Onana,Aston Villa,MID,52,0,0,2024-10-06T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,22068,279049,7,MUN (H),3
569,Jaden,Jaden,Aston Villa,MID,53,3,90,2024-10-06T13:00:00Z,0,0,1,0,0,0,0,0,0,0,7,3.6,1.8,8.0,1.3,0.12,0.03,0.15,0.52,330,334,7,MUN (H),3
598,Lamare,Bogarde,Aston Villa,DEF,40,0,0,2024-10-06T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,2410,4353,7,MUN (H),3
640,Sil,Swinkels,Aston Villa,DEF,40,0,0,2024-10-06T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,981,525,7,MUN (H),3
641,Oliwier,Zych,Aston Villa,GK,40,0,0,2024-10-06T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,11814,2460,7,MUN (H),3
656,Kadan,Young,Aston Villa,MID,45,0,0,2024-10-06T13:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,6997,4169,7,MUN (H),3
59,Max,Aarons,Bournemouth,DEF,44,0,0,2024-10-05T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,444,1147,7,LEI (A),2
60,Tyler,Adams,Bournemouth,MID,49,0,0,2024-10-05T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,32,49,7,LEI (A),2
61,Jaidon,Anthony,Bournemouth,MID,45,0,0,2024-10-05T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,2312,7,LEI (A),2
62,David,Brooks,Bournemouth,MID,49,1,9,2024-10-05T14:00:00Z,0,0,0,0,0,0,0,0,0,0,8,4.6,15.3,0.0,2.0,0.00,0.26,0.26,0.03,249,156,7,LEI (A),2
63,Ryan,Christie,Bournemouth,MID,49,2,73,2024-10-05T14:00:00Z,0,0,0,1,0,0,0,0,0,0,17,10.0,13.3,16.0,3.9,0.14,0.03,0.17,0.76,781,2052,7,LEI (A),2
64,Lewis,Cook,Bournemouth,MID,50,2,90,2024-10-05T14:00:00Z,0,0,0,1,0,0,0,0,0,0,23,22.0,59.8,0.0,8.2,0.00,0.32,0.32,0.79,11985,2101,7,LEI (A),2
65,Enes,Enes Ünal,Bournemouth,FWD,54,1,16,2024-10-05T14:00:00Z,0,0,0,0,0,0,0,0,0,0,-3,0.0,0.5,13.0,1.0,0.44,0.01,0.45,0.03,1733,1023,7,LEI (A),2
66,Romain,Faivre,Bournemouth,MID,50,0,0,2024-10-05T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,28,7,LEI (A),2
67,Hamed,H.Traorè,Bournemouth,MID,45,0,0,2024-10-05T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,957,7,LEI (A),2
68,James,Hill,Bournemouth,DEF,40,0,0,2024-10-05T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1706,1818,7,LEI (A),2
69,Daniel,Jebbison,Bournemouth,FWD,45,0,0,2024-10-05T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,22432,7,LEI (A),2
70,Milos,Kerkez,Bournemouth,DEF,45,2,62,2024-10-05T14:00:00Z,0,0,0,1,0,0,0,0,0,0,7,5.6,7.7,0.0,1.3,0.00,0.03,0.03,0.76,3572,4701,7,LEI (A),2
71,Justin,Kluivert,Bournemouth,MID,53,1,45,2024-10-05T14:00:00Z,0,0,0,1,0,0,0,0,0,0,4,3.2,5.1,23.0,3.1,0.10,0.03,0.13,0.76,1788,4434,7,LEI (A),2
72,Chris,Mepham,Bournemouth,DEF,44,0,0,2024-10-05T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,293,7,LEI (A),2
74,Dango,O.Dango,Bournemouth,MID,50,1,45,2024-10-05T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,3.8,13.7,14.0,3.2,0.71,0.01,0.72,0.03,1014,241,7,LEI (A),2
75,Alex,Paulsen,Bournemouth,GK,40,0,0,2024-10-05T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,92,7,LEI (A),2
76,Philip,Philip,Bournemouth,MID,48,0,0,2024-10-05T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,486,636,7,LEI (A),2
77,Alex,Scott,Bournemouth,MID,49,1,27,2024-10-05T14:00:00Z,0,0,0,0,0,0,0,0,0,0,7,11.2,21.9,2.0,3.5,0.00,0.04,0.04,0.03,176,393,7,LEI (A),2
78,Antoine,Semenyo,Bournemouth,MID,57,2,90,2024-10-05T14:00:00Z,0,0,0,1,0,0,0,0,0,0,13,13.2,15.0,24.0,5.2,0.26,0.04,0.30,0.79,166631,64289,7,LEI (A),2
79,Marcos,Senesi,Bournemouth,DEF,48,1,90,2024-10-05T14:00:00Z,0,0,0,1,0,0,1,0,0,0,2,18.8,13.8,4.0,3.7,0.12,0.02,0.14,0.79,4460,5228,7,LEI (A),2
80,Luis,Sinisterra,Bournemouth,MID,50,1,27,2024-10-05T14:00:00Z,0,0,0,0,0,0,0,0,0,0,12,9.8,32.4,10.0,5.2,0.03,0.59,0.62,0.03,3022,9996,7,LEI (A),2
81,Adam,Smith,Bournemouth,DEF,45,2,62,2024-10-05T14:00:00Z,0,0,0,1,0,0,0,0,0,0,3,4.6,1.3,2.0,0.8,0.00,0.00,0.00,0.76,3754,2114,7,LEI (A),2
83,Marcus,Tavernier,Bournemouth,MID,55,2,90,2024-10-05T14:00:00Z,0,0,0,1,0,0,0,0,0,0,5,11.8,30.4,7.0,4.9,0.14,0.06,0.20,0.79,6946,6017,7,LEI (A),2
84,Mark,Travers,Bournemouth,GK,44,0,0,2024-10-05T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,490,763,7,LEI (A),2
85,Illia,Zabarnyi,Bournemouth,DEF,45,2,90,2024-10-05T14:00:00Z,0,0,0,1,0,0,0,0,0,0,10,10.4,0.9,4.0,1.5,0.11,0.01,0.12,0.79,2660,3188,7,LEI (A),2
152,Kepa,Arrizabalaga,Bournemouth,GK,45,2,90,2024-10-05T14:00:00Z,0,0,0,1,0,0,0,0,1,0,10,9.6,0.0,0.0,1.0,0.00,0.00,0.00,0.79,17650,7231,7,LEI (A),2
580,Dean,Huijsen,Bournemouth,DEF,44,0,0,2024-10-05T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,158,651,7,LEI (A),2
592,Julián,J.Araujo,Bournemouth,DEF,45,0,0,2024-10-05T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,834,1808,7,LEI (A),2
599,Will,Dennis,Bournemouth,GK,40,0,0,2024-10-05T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,2416,1149,7,LEI (A),2
617,Francisco Evanilson,Evanilson,Bournemouth,FWD,59,2,80,2024-10-05T14:00:00Z,0,0,0,1,0,0,0,0,0,0,7,1.4,10.5,20.0,3.2,0.12,0.16,0.28,0.76,36823,7629,7,LEI (A),2
86,Kristoffer,Ajer,Brentford,DEF,45,0,90,2024-10-05T14:00:00Z,0,0,0,2,0,0,1,0,0,0,-3,10.6,2.6,6.0,1.9,0.00,0.02,0.02,0.84,4316,2471,7,WOL (H),2
87,Ethan,Brierley,Brentford,MID,45,0,0,2024-10-05T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,596,905,7,WOL (H),2
88,Nathan,Collins,Brentford,DEF,45,10,90,2024-10-05T14:00:00Z,1,1,0,3,0,0,0,0,0,0,26,62.8,5.6,49.0,11.7,0.71,0.23,0.94,1.05,19433,10152,7,WOL (H),2
89,Mikkel,Damsgaard,Brentford,MID,50,10,90,2024-10-05T14:00:00Z,0,2,0,2,0,0,0,0,0,2,40,55.0,86.8,2.0,14.4,0.00,0.73,0.73,0.84,1204,778,7,WOL (H),2
90,Josh,Dasilva,Brentford,MID,49,0,0,2024-10-05T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,15,42,7,WOL (H),2
91,Mark,Flekken,Brentford,GK,45,2,90,2024-10-05T14:00:00Z,0,0,0,3,0,0,0,0,3,0,5,23.2,0.0,0.0,2.3,0.00,0.00,0.00,1.05,92879,45652,7,WOL (H),2
92,Rico,Henry,Brentford,DEF,43,0,0,2024-10-05T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,59,329,7,WOL (H),2
93,Aaron,Hickey,Brentford,DEF,44,0,0,2024-10-05T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,30,110,7,WOL (H),2
94,Vitaly,Janelt,Brentford,MID,49,4,90,2024-10-05T14:00:00Z,0,1,0,3,0,0,1,0,0,0,32,37.2,31.1,18.0,8.6,0.10,0.16,0.26,1.05,2141,2748,7,WOL (H),2
95,Mathias,Jensen,Brentford,MID,53,0,0,2024-10-05T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,32,1230,7,WOL (H),2
96,Kim,Ji-soo,Brentford,DEF,40,0,0,2024-10-05T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,582,1329,7,WOL (H),2
97,Yunus Emre,Konak,Brentford,MID,45,1,1,2024-10-05T14:00:00Z,0,0,0,1,0,0,0,0,0,0,0,0.0,0.3,3.0,0.1,0.15,0.00,0.15,0.21,983,623,7,WOL (H),2
98,Keane,Lewis-Potter,Brentford,MID,50,5,90,2024-10-05T14:00:00Z,0,1,0,3,0,0,0,0,0,0,18,24.2,32.1,51.0,10.7,0.25,0.39,0.64,1.05,1338,1735,7,WOL (H),2
99,Bryan,Mbeumo,Brentford,MID,74,8,90,2024-10-05T14:00:00Z,1,0,0,3,0,0,0,0,0,1,38,46.6,47.3,24.0,11.8,0.84,0.29,1.13,1.05,598947,54832,7,WOL (H),2
100,Ben,Mee,Brentford,DEF,43,0,0,2024-10-05T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1421,4389,7,WOL (H),2
101,Christian,Nørgaard,Brentford,MID,48,7,76,2024-10-05T14:00:00Z,1,0,0,2,0,0,0,0,0,0,34,41.8,6.8,39.0,8.8,0.39,0.01,0.40,0.70,367,1260,7,WOL (H),2
102,Frank,Onyeka,Brentford,MID,49,0,0,2024-10-05T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,134,7,WOL (H),2
103,Myles,Peart-Harris,Brentford,MID,45,0,0,2024-10-05T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,237,7,WOL (H),2
104,Ethan,Pinnock,Brentford,DEF,45,7,90,2024-10-05T14:00:00Z,1,0,0,3,0,0,0,0,0,0,17,50.4,0.5,56.0,10.7,0.19,0.00,0.19,1.05,6565,3681,7,WOL (H),2
105,Mads,Roerslev,Brentford,DEF,44,1,1,2024-10-05T14:00:00Z,0,0,0,1,0,0,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.21,322,882,7,WOL (H),2
106,Kevin,Schade,Brentford,MID,54,2,76,2024-10-05T14:00:00Z,0,0,0,2,0,0,0,0,0,0,6,8.6,0.3,46.0,5.5,0.54,0.00,0.54,0.70,871,3725,7,WOL (H),2
107,Igor Thiago,Thiago,Brentford,FWD,59,0,0,2024-10-05T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,82,112,7,WOL (H),2
