Player ID,Name,Last_Name,Team,Position,Cost_Today,GW Points,Minutes,KO_time,Goals,Assists,Clean Sheets,Goals Conceded,Penalties Saved,Penalties Missed,YC,RC,Saves,Total Bonus Points,Total BPS,Influence,Creativity,Threat,ICT Index,xG,xA,xGi,xGc,Transfers In GW,Transfers Out GW,Gameweek,Opponent,Difficulty
21,Kieran,Tierney,Arsenal,DEF,43,0,0,2024-10-27T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,33,68,9,LIV (H),4
22,Tomiyasu,Tomiyasu,Arsenal,DEF,48,0,0,2024-10-27T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,39,412,9,LIV (H),4
23,Leandro,Trossard,Arsenal,MID,69,2,90,2024-10-27T16:30:00Z,0,0,0,2,0,0,0,0,0,0,7,6.0,2.6,4.0,1.3,0.00,0.04,0.04,0.85,11718,50104,9,LIV (H),4
24,Benjamin,White,Arsenal,DEF,63,4,90,2024-10-27T16:30:00Z,0,1,0,2,0,0,0,0,0,0,19,32.4,11.7,0.0,4.4,0.00,0.01,0.01,0.85,5210,25213,9,LIV (H),4
25,Oleksandr,Zinchenko,Arsenal,DEF,48,0,0,2024-10-27T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1054,2573,9,LIV (H),4
73,Norberto,Neto,Arsenal,GK,43,0,0,2024-10-27T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,810,5358,9,LIV (H),4
186,Raheem,Sterling,Arsenal,MID,67,0,0,2024-10-27T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1280,3802,9,LIV (H),4
578,Riccardo,Calafiori,Arsenal,DEF,58,0,0,2024-10-27T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,11785,40917,9,LIV (H),4
597,Myles,Lewis-Skelly,Arsenal,MID,45,1,14,2024-10-27T16:30:00Z,0,0,0,1,0,0,0,0,0,0,5,3.2,0.4,2.0,0.6,0.00,0.00,0.00,0.31,254,316,9,LIV (H),4
633,Mikel,Merino,Arsenal,MID,60,8,90,2024-10-27T16:30:00Z,1,0,0,2,0,0,0,0,0,1,27,38.0,14.8,28.0,8.1,0.40,0.04,0.44,0.85,638,335,9,LIV (H),4
638,Salah-Eddine,Oulad M'hand,Arsenal,MID,45,0,0,2024-10-27T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,44,52,9,LIV (H),4
639,Tommy,Setford,Arsenal,GK,45,0,0,2024-10-27T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,113,131,9,LIV (H),4
657,Maldini,Kacurri,Arsenal,DEF,40,0,0,2024-10-27T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,440,375,9,LIV (H),4
658,Ayden,Heaven,Arsenal,DEF,40,0,0,2024-10-27T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,315,251,9,LIV (H),4
659,Ismeal,Kabia,Arsenal,MID,45,0,0,2024-10-27T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,131,88,9,LIV (H),4
662,Josh,Nichols,Arsenal,DEF,40,0,0,2024-10-27T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,295,143,9,LIV (H),4
28,Leon,Bailey,Aston Villa,MID,63,4,19,2024-10-26T14:00:00Z,0,1,0,1,0,0,0,0,0,0,15,16.2,10.3,2.0,2.9,0.00,0.16,0.16,0.12,7007,6249,9,BOU (H),2
29,Ross,Barkley,Aston Villa,MID,52,5,45,2024-10-26T14:00:00Z,1,0,0,1,0,0,1,0,0,0,19,37.4,1.3,66.0,10.5,0.52,0.01,0.53,0.12,794,1991,9,BOU (H),2
30,Enzo,Barrenechea,Aston Villa,MID,49,0,0,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,47,9,BOU (H),2
31,Emiliano,Buendia,Aston Villa,MID,53,0,0,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,248,409,9,BOU (H),2
32,Matty,Cash,Aston Villa,DEF,44,1,90,2024-10-26T14:00:00Z,0,0,0,1,0,0,1,0,0,0,11,16.2,16.0,0.0,3.2,0.00,0.14,0.14,0.31,7784,3127,9,BOU (H),2
33,Leander,Dendoncker,Aston Villa,MID,45,0,0,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,2143,9,BOU (H),2
34,Moussa,Diaby,Aston Villa,MID,65,0,0,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,19,9,BOU (H),2
35,Diego Carlos,Diego Carlos,Aston Villa,DEF,45,0,0,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,3835,1660,9,BOU (H),2
36,Lucas,Digne,Aston Villa,DEF,46,7,70,2024-10-26T14:00:00Z,0,0,1,0,0,0,1,0,0,2,22,11.2,27.5,2.0,4.1,0.00,0.41,0.41,0.18,75571,18237,9,BOU (H),2
37,Lewis,Dobbin,Aston Villa,MID,50,0,0,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,2,9,BOU (H),2
38,Jhon,Duran,Aston Villa,FWD,62,1,33,2024-10-26T14:00:00Z,0,0,0,1,0,0,0,0,0,0,0,5.6,1.8,22.0,2.9,0.29,0.00,0.29,0.12,25067,98857,9,BOU (H),2
39,Joe,Gauci,Aston Villa,GK,40,0,0,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1457,2151,9,BOU (H),2
40,Kortney,Hause,Aston Villa,DEF,40,0,0,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,614,2027,9,BOU (H),2
41,Samuel,Iling Jr,Aston Villa,MID,54,0,0,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,48,9,BOU (H),2
42,Boubacar,Kamara,Aston Villa,MID,50,1,8,2024-10-26T14:00:00Z,0,0,0,1,0,0,0,0,0,0,4,1.8,0.3,0.0,0.2,0.00,0.00,0.00,0.10,338,86,9,BOU (H),2
43,Kaine,Kesler-Hayden,Aston Villa,DEF,40,0,0,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,31,9,BOU (H),2
44,Ezri,Konsa,Aston Villa,DEF,45,2,90,2024-10-26T14:00:00Z,0,0,0,1,0,0,0,0,0,0,13,20.2,13.3,7.0,4.1,0.07,0.11,0.18,0.31,13833,65435,9,BOU (H),2
45,Ian,Maatsen,Aston Villa,DEF,48,1,19,2024-10-26T14:00:00Z,0,0,0,1,0,0,0,0,0,0,-2,5.2,4.2,2.0,1.1,0.00,0.04,0.04,0.12,2749,10444,9,BOU (H),2
46,Filip,Marschall,Aston Villa,GK,40,0,0,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,2,9,BOU (H),2
47,Emiliano,Martinez,Aston Villa,GK,50,2,90,2024-10-26T14:00:00Z,0,0,0,1,0,0,0,0,2,0,10,17.6,0.0,0.0,1.8,0.00,0.00,0.00,0.31,89899,15337,9,BOU (H),2
48,John,McGinn,Aston Villa,MID,52,2,70,2024-10-26T14:00:00Z,0,0,1,0,0,0,1,0,0,0,4,0.4,13.3,4.0,1.8,0.00,0.07,0.07,0.18,2913,2114,9,BOU (H),2
49,Tyrone,Mings,Aston Villa,DEF,44,0,0,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,589,129,9,BOU (H),2
50,Kosta,Nedeljkovic,Aston Villa,DEF,40,0,0,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,793,9316,9,BOU (H),2
51,Robin,Olsen,Aston Villa,GK,45,0,0,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,145,621,9,BOU (H),2
52,Pau,Pau,Aston Villa,DEF,45,2,90,2024-10-26T14:00:00Z,0,0,0,1,0,0,0,0,0,0,13,15.2,0.9,17.0,3.3,0.05,0.01,0.06,0.31,6880,8065,9,BOU (H),2
53,Jacob,Ramsey,Aston Villa,MID,54,1,90,2024-10-26T14:00:00Z,0,0,0,1,0,0,1,0,0,0,10,12.0,23.8,10.0,4.6,0.00,0.15,0.15,0.31,3629,1284,9,BOU (H),2
54,Morgan,Rogers,Aston Villa,MID,54,1,56,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,0,0,-2,0.6,12.6,6.0,1.9,0.08,0.08,0.16,0.18,221984,27243,9,BOU (H),2
55,Viljami,Sinisalo,Aston Villa,GK,40,0,0,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,2,9,BOU (H),2
56,Lino,Sousa,Aston Villa,DEF,40,0,0,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,360,9,BOU (H),2
57,Youri,Tielemans,Aston Villa,MID,55,1,90,2024-10-26T14:00:00Z,0,0,0,1,0,0,1,0,0,0,13,21.0,40.4,30.0,9.1,0.25,0.27,0.52,0.31,21960,5820,9,BOU (H),2
58,Ollie,Watkins,Aston Villa,FWD,91,2,81,2024-10-26T14:00:00Z,0,0,1,0,0,0,0,0,0,0,14,11.4,22.6,53.0,8.7,0.35,0.23,0.58,0.20,161985,57919,9,BOU (H),2
233,Amadou,Onana,Aston Villa,MID,51,0,45,2024-10-26T14:00:00Z,0,0,0,0,0,0,1,0,0,0,1,3.8,2.1,40.0,4.6,0.21,0.02,0.23,0.18,12037,65974,9,BOU (H),2
569,Jaden,Jaden,Aston Villa,MID,53,0,0,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,29,439,9,BOU (H),2
598,Lamare,Bogarde,Aston Villa,DEF,40,0,0,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,654,2558,9,BOU (H),2
640,Sil,Swinkels,Aston Villa,DEF,40,0,0,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,252,307,9,BOU (H),2
641,Oliwier,Zych,Aston Villa,GK,40,0,0,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,5234,2422,9,BOU (H),2
656,Kadan,Young,Aston Villa,MID,45,0,0,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,2069,2237,9,BOU (H),2
59,Max,Aarons,Bournemouth,DEF,43,0,0,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,306,613,9,AVL (A),4
60,Tyler,Adams,Bournemouth,MID,49,1,9,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,0,0,3,0.6,0.1,0.0,0.1,0.00,0.00,0.00,0.00,194,63,9,AVL (A),4
61,Jaidon,Anthony,Bournemouth,MID,45,0,0,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,979,9,AVL (A),4
62,David,Brooks,Bournemouth,MID,49,1,9,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,0,0,5,2.0,0.3,0.0,0.2,0.00,0.00,0.00,0.00,64,77,9,AVL (A),4
63,Ryan,Christie,Bournemouth,MID,49,2,80,2024-10-26T14:00:00Z,0,0,0,1,0,0,0,0,0,0,19,13.4,3.3,4.0,2.1,0.00,0.07,0.07,1.81,1679,759,9,AVL (A),4
64,Lewis,Cook,Bournemouth,MID,50,2,90,2024-10-26T14:00:00Z,0,0,0,1,0,0,0,0,0,0,17,25.2,7.3,0.0,3.3,0.00,0.01,0.01,1.81,3348,2103,9,AVL (A),4
65,Enes,Enes Ünal,Bournemouth,FWD,54,1,63,2024-10-26T14:00:00Z,0,0,1,0,0,0,1,0,0,0,0,0.0,2.3,8.0,0.7,0.10,0.02,0.12,1.33,525,536,9,AVL (A),4
66,Romain,Faivre,Bournemouth,MID,50,0,0,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,14,9,AVL (A),4
67,Hamed,H.Traorè,Bournemouth,MID,45,0,0,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,348,9,AVL (A),4
68,James,Hill,Bournemouth,DEF,40,0,0,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,452,1309,9,AVL (A),4
69,Daniel,Jebbison,Bournemouth,FWD,45,0,0,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,16336,9,AVL (A),4
70,Milos,Kerkez,Bournemouth,DEF,44,2,80,2024-10-26T14:00:00Z,0,0,0,1,0,0,0,0,0,0,10,13.6,29.8,2.0,4.5,0.02,0.09,0.11,1.81,3335,2141,9,AVL (A),4
71,Justin,Kluivert,Bournemouth,MID,53,2,63,2024-10-26T14:00:00Z,0,0,1,0,0,0,1,0,0,0,3,0.8,2.4,10.0,1.3,0.04,0.01,0.05,1.33,6855,1346,9,AVL (A),4
72,Chris,Mepham,Bournemouth,DEF,44,0,0,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,107,9,AVL (A),4
74,Dango,O.Dango,Bournemouth,MID,50,2,90,2024-10-26T14:00:00Z,0,0,0,1,0,0,0,0,0,0,10,18.2,0.6,15.0,3.4,0.05,0.02,0.07,1.81,335,193,9,AVL (A),4
75,Alex,Paulsen,Bournemouth,GK,40,0,0,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,62,9,AVL (A),4
76,Philip,Philip,Bournemouth,MID,48,0,0,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,94,266,9,AVL (A),4
77,Alex,Scott,Bournemouth,MID,48,0,0,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,397,313,9,AVL (A),4
78,Antoine,Semenyo,Bournemouth,MID,56,1,90,2024-10-26T14:00:00Z,0,0,0,1,0,0,1,0,0,0,6,4.4,23.6,14.0,4.2,0.02,0.03,0.05,1.81,29994,100150,9,AVL (A),4
79,Marcos,Senesi,Bournemouth,DEF,48,2,90,2024-10-26T14:00:00Z,0,0,0,1,0,0,0,0,0,0,10,17.8,10.8,0.0,2.9,0.00,0.05,0.05,1.81,7683,2087,9,AVL (A),4
80,Luis,Sinisterra,Bournemouth,MID,50,0,0,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,338,6100,9,AVL (A),4
81,Adam,Smith,Bournemouth,DEF,45,1,60,2024-10-26T14:00:00Z,0,0,0,1,0,0,1,0,0,0,-1,5.0,11.6,0.0,1.7,0.00,0.01,0.01,1.15,485,1156,9,AVL (A),4
83,Marcus,Tavernier,Bournemouth,MID,55,3,26,2024-10-26T14:00:00Z,0,1,0,1,0,0,1,0,0,0,12,18.8,26.2,2.0,4.7,0.04,0.07,0.11,0.48,2161,3969,9,AVL (A),4
84,Mark,Travers,Bournemouth,GK,44,5,90,2024-10-26T14:00:00Z,0,0,0,1,0,0,0,0,7,1,20,52.0,0.0,0.0,5.2,0.00,0.00,0.00,1.81,138,345,9,AVL (A),4
85,Illia,Zabarnyi,Bournemouth,DEF,44,2,90,2024-10-26T14:00:00Z,0,0,0,1,0,0,0,0,0,0,10,23.0,0.7,0.0,2.4,0.00,0.03,0.03,1.81,3414,1446,9,AVL (A),4
152,Kepa,Arrizabalaga,Bournemouth,GK,45,0,0,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,7906,3586,9,AVL (A),4
580,Dean,Huijsen,Bournemouth,DEF,44,0,0,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,43,366,9,AVL (A),4
592,Julián,J.Araujo,Bournemouth,DEF,44,0,29,2024-10-26T14:00:00Z,0,0,0,0,0,0,1,0,0,0,-2,0.6,0.3,0.0,0.1,0.00,0.00,0.00,0.67,308,718,9,AVL (A),4
599,Will,Dennis,Bournemouth,GK,40,0,0,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,970,963,9,AVL (A),4
617,Francisco Evanilson,Evanilson,Bournemouth,FWD,59,8,26,2024-10-26T14:00:00Z,1,0,0,1,0,0,0,0,0,3,28,33.4,0.6,23.0,5.7,0.04,0.00,0.04,0.48,6573,8797,9,AVL (A),4
86,Kristoffer,Ajer,Brentford,DEF,45,0,0,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,3037,2017,9,IPS (H),2
87,Ethan,Brierley,Brentford,MID,45,0,0,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,242,441,9,IPS (H),2
88,Nathan,Collins,Brentford,DEF,45,1,90,2024-10-26T14:00:00Z,0,0,0,3,0,0,0,0,0,0,1,12.4,1.3,15.0,2.9,0.49,0.01,0.50,1.30,59315,9249,9,IPS (H),2
89,Mikkel,Damsgaard,Brentford,MID,50,2,76,2024-10-26T14:00:00Z,0,0,0,2,0,0,0,0,0,0,16,13.6,54.3,20.0,8.8,0.33,0.32,0.65,1.14,29406,2400,9,IPS (H),2
90,Josh,Dasilva,Brentford,MID,48,0,0,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,12,25,9,IPS (H),2
91,Mark,Flekken,Brentford,GK,45,1,90,2024-10-26T14:00:00Z,0,0,0,3,0,0,0,0,2,0,4,23.0,0.0,0.0,2.3,0.00,0.00,0.00,1.30,86270,18366,9,IPS (H),2
92,Rico,Henry,Brentford,DEF,43,0,0,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,77,181,9,IPS (H),2
93,Aaron,Hickey,Brentford,DEF,44,0,0,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,26,73,9,IPS (H),2
94,Vitaly,Janelt,Brentford,MID,49,5,90,2024-10-26T14:00:00Z,0,1,0,3,0,0,0,0,0,0,30,29.0,22.9,6.0,5.8,0.00,0.17,0.17,1.30,859,1353,9,IPS (H),2
95,Mathias,Jensen,Brentford,MID,53,1,12,2024-10-26T14:00:00Z,0,0,0,1,0,0,0,0,0,0,5,1.8,15.8,0.0,1.8,0.00,0.04,0.04,0.16,93,268,9,IPS (H),2
96,Kim,Ji-soo,Brentford,DEF,39,0,0,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,7184,1432,9,IPS (H),2
97,Yunus Emre,Konak,Brentford,MID,45,0,0,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,594,484,9,IPS (H),2
98,Keane,Lewis-Potter,Brentford,MID,50,5,80,2024-10-26T14:00:00Z,0,1,0,2,0,0,0,0,0,0,23,11.8,16.1,17.0,4.5,0.35,0.50,0.85,1.14,993,753,9,IPS (H),2
99,Bryan,Mbeumo,Brentford,MID,76,15,90,2024-10-26T14:00:00Z,2,0,0,3,0,0,0,0,0,3,52,76.4,18.5,36.0,13.1,0.91,0.38,1.29,1.30,639773,37794,9,IPS (H),2
100,Ben,Mee,Brentford,DEF,43,0,0,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,915,2446,9,IPS (H),2
101,Christian,Nørgaard,Brentford,MID,48,2,77,2024-10-26T14:00:00Z,0,0,0,2,0,0,0,0,0,0,10,3.4,4.2,13.0,2.1,0.29,0.01,0.30,1.14,3545,973,9,IPS (H),2
102,Frank,Onyeka,Brentford,MID,49,0,0,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,41,9,IPS (H),2
103,Myles,Peart-Harris,Brentford,MID,45,0,0,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,92,9,IPS (H),2
104,Ethan,Pinnock,Brentford,DEF,45,1,90,2024-10-26T14:00:00Z,0,0,0,3,0,0,0,0,0,0,11,27.6,30.8,2.0,6.0,0.00,0.20,0.20,1.30,75696,3903,9,IPS (H),2
105,Mads,Roerslev,Brentford,DEF,44,4,90,2024-10-26T14:00:00Z,0,1,0,3,0,0,0,0,0,0,20,39.4,63.2,2.0,10.5,0.00,0.23,0.23,1.30,215,344,9,IPS (H),2
106,Kevin,Schade,Brentford,MID,53,1,13,2024-10-26T14:00:00Z,0,0,0,1,0,0,0,0,0,0,3,1.0,0.0,11.0,1.2,0.14,0.00,0.14,0.16,1060,1428,9,IPS (H),2
107,Igor Thiago,Thiago,Brentford,FWD,59,0,0,2024-10-26T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,58,88,9,IPS (H),2
