Player ID,Name,Last_Name,Position,Team,Cost_Today,Total Points,Form,Points/Game,xGi,xGc,Selection %,Goals,Assists,Clean Sheets,GW Points,Total Bonus Points,Total BPS,Goals Conceded,Minutes,YC,RC,Saves,Penalties Saved,Penalties Missed,Transfers Out GW,Transfers in GW,Influence,Creativity,Threat,ICT Index,GW15,GW16,GW17,GW18,GW19,GW20,CGW,NGW,NGW2,NGW3,NGW4,NGW5,Diff_Score_1_GW,Diff_Score_2_GW,Diff_Score_3_GW,Diff_Score_4_GW,Diff_Score_5_GW,FDI_1,FDI_2,FDI_3,FDI_4,FDI_5
13,Martin,Ødegaard,MID,Arsenal,83,33,4.8,4.1,0.5,0.77,6.1,1,2,4,2,3,153,5,664,1,0,0,0,0,27278,29953,167.0,297.8,133,59.9,FUL (A),EVE (H),CRY (A),IPS (H),BRE (A),BHA (A),3,2,3,2,3,3,2.0,5.0,7.0,10.0,13.0,0.96,0.6857,0.48,0.3692,5.0
15,David,Raya,GK,Arsenal,56,58,4.0,3.9,0.0,0.95,30.0,0,0,5,2,6,212,15,1350,2,0,40,0,0,28357,78109,347.2,0.0,0,34.8,FUL (A),EVE (H),CRY (A),IPS (H),BRE (A),BHA (A),3,2,3,2,3,3,2.0,5.0,7.0,10.0,13.0,0.8,0.5714,0.4,0.3077,5.0
16,Declan,Rice,MID,Arsenal,62,30,2.8,2.3,0.27,0.91,2.6,0,2,3,2,2,190,15,1102,3,1,0,0,0,4874,6807,215.2,362.7,114,68.7,FUL (A),EVE (H),CRY (A),IPS (H),BRE (A),BHA (A),3,2,3,2,3,3,2.0,5.0,7.0,10.0,13.0,0.56,0.4,0.28,0.2154,5.0
17,Bukayo,Saka,MID,Arsenal,106,103,9.0,7.4,0.69,0.76,43.2,5,11,5,2,16,409,12,1155,3,0,0,0,0,52940,150838,493.4,580.6,563,163.6,FUL (A),EVE (H),CRY (A),IPS (H),BRE (A),BHA (A),3,2,3,2,3,3,2.0,5.0,7.0,10.0,13.0,1.8,1.2857,0.9,0.6923,5.0
18,William,Saliba,DEF,Arsenal,62,55,8.0,3.9,0.19,0.87,27.8,2,0,5,9,5,228,13,1199,2,1,0,0,0,11553,293383,292.2,43.6,83,42.1,FUL (A),EVE (H),CRY (A),IPS (H),BRE (A),BHA (A),3,2,3,2,3,3,2.0,5.0,7.0,10.0,13.0,1.6,1.1429,0.8,0.6154,5.0
20,Thomas,Thomas,MID,Arsenal,50,47,4.0,3.4,0.16,0.93,0.9,2,1,4,2,5,245,13,1197,2,0,0,0,0,3334,3228,270.8,162.2,94,53.0,FUL (A),EVE (H),CRY (A),IPS (H),BRE (A),BHA (A),3,2,3,2,3,3,2.0,5.0,7.0,10.0,13.0,0.8,0.5714,0.4,0.3077,5.0
21,Kieran,Tierney,DEF,Arsenal,43,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,281,0.0,0.0,0,0.0,FUL (A),EVE (H),CRY (A),IPS (H),BRE (A),BHA (A),3,2,3,2,3,3,2.0,5.0,7.0,10.0,13.0,0.0,0.0,0.0,0.0,
22,Tomiyasu,Tomiyasu,DEF,Arsenal,48,1,0.0,1.0,2.7,0.6,0.0,0,0,0,0,0,2,0,6,0,0,0,0,0,56,15,0.4,0.3,9,1.0,FUL (A),EVE (H),CRY (A),IPS (H),BRE (A),BHA (A),3,2,3,2,3,3,2.0,5.0,7.0,10.0,13.0,0.0,0.0,0.0,0.0,
23,Leandro,Trossard,MID,Arsenal,68,48,4.2,3.2,0.37,0.73,1.8,3,2,3,1,5,176,11,838,0,1,0,0,0,8527,5352,211.8,200.0,277,68.7,FUL (A),EVE (H),CRY (A),IPS (H),BRE (A),BHA (A),3,2,3,2,3,3,2.0,5.0,7.0,10.0,13.0,0.84,0.6,0.42,0.3231,5.0
24,Benjamin,White,DEF,Arsenal,61,27,0.0,3.0,0.06,1.28,2.6,0,1,3,0,0,112,7,694,2,0,0,0,0,9411,129,128.4,55.3,29,21.3,FUL (A),EVE (H),CRY (A),IPS (H),BRE (A),BHA (A),3,2,3,2,3,3,2.0,5.0,7.0,10.0,13.0,0.0,0.0,0.0,0.0,
25,Oleksandr,Zinchenko,DEF,Arsenal,48,15,1.8,2.5,0.05,0.67,1.0,0,0,2,0,0,60,0,234,1,0,0,0,0,3385,1123,22.2,23.2,21,6.7,FUL (A),EVE (H),CRY (A),IPS (H),BRE (A),BHA (A),3,2,3,2,3,3,2.0,5.0,7.0,10.0,13.0,0.36,0.2571,0.18,0.1385,5.0
73,Norberto,Neto,GK,Arsenal,42,7,0.0,3.5,0.0,1.46,0.9,0,0,0,0,0,30,2,180,0,0,11,0,0,1889,306,77.8,0.0,0,7.8,FUL (A),EVE (H),CRY (A),IPS (H),BRE (A),BHA (A),3,2,3,2,3,3,2.0,5.0,7.0,10.0,13.0,0.0,0.0,0.0,0.0,
186,Raheem,Sterling,MID,Arsenal,67,9,1.2,1.5,0.38,0.87,0.9,0,1,0,0,0,24,1,144,0,0,0,0,0,990,276,23.8,37.8,54,11.3,FUL (A),EVE (H),CRY (A),IPS (H),BRE (A),BHA (A),3,2,3,2,3,3,2.0,5.0,7.0,10.0,13.0,0.24,0.1714,0.12,0.0923,5.0
578,Riccardo,Calafiori,DEF,Arsenal,58,20,1.5,2.5,0.18,1.06,1.3,1,0,1,0,1,77,8,505,1,0,0,0,0,6596,329,137.8,46.3,111,29.4,FUL (A),EVE (H),CRY (A),IPS (H),BRE (A),BHA (A),3,2,3,2,3,3,2.0,5.0,7.0,10.0,13.0,0.3,0.2143,0.15,0.1154,5.0
597,Myles,Lewis-Skelly,MID,Arsenal,45,1,0.0,0.5,0.0,4.8,0.1,0,0,0,0,0,5,2,15,1,0,0,0,0,195,120,3.2,0.4,2,0.6,FUL (A),EVE (H),CRY (A),IPS (H),BRE (A),BHA (A),3,2,3,2,3,3,2.0,5.0,7.0,10.0,13.0,0.0,0.0,0.0,0.0,
633,Mikel,Merino,MID,Arsenal,60,18,1.2,2.2,0.32,0.87,0.1,1,0,1,1,1,68,5,403,1,0,0,0,0,599,288,104.2,58.3,77,23.7,FUL (A),EVE (H),CRY (A),IPS (H),BRE (A),BHA (A),3,2,3,2,3,3,2.0,5.0,7.0,10.0,13.0,0.24,0.1714,0.12,0.0923,5.0
638,Salah-Eddine,Oulad M'hand,MID,Arsenal,45,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,25,0.0,0.0,0,0.0,FUL (A),EVE (H),CRY (A),IPS (H),BRE (A),BHA (A),3,2,3,2,3,3,2.0,5.0,7.0,10.0,13.0,0.0,0.0,0.0,0.0,
639,Tommy,Setford,GK,Arsenal,45,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,88,0.0,0.0,0,0.0,FUL (A),EVE (H),CRY (A),IPS (H),BRE (A),BHA (A),3,2,3,2,3,3,2.0,5.0,7.0,10.0,13.0,0.0,0.0,0.0,0.0,
657,Maldini,Kacurri,DEF,Arsenal,40,0,0.0,0.0,0.0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,249,218,0.0,0.0,0,0.0,FUL (A),EVE (H),CRY (A),IPS (H),BRE (A),BHA (A),3,2,3,2,3,3,2.0,5.0,7.0,10.0,13.0,0.0,0.0,0.0,0.0,
658,Ayden,Heaven,DEF,Arsenal,40,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,141,0.0,0.0,0,0.0,FUL (A),EVE (H),CRY (A),IPS (H),BRE (A),BHA (A),3,2,3,2,3,3,2.0,5.0,7.0,10.0,13.0,0.0,0.0,0.0,0.0,
659,Ismeal,Kabia,MID,Arsenal,45,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,49,0.0,0.0,0,0.0,FUL (A),EVE (H),CRY (A),IPS (H),BRE (A),BHA (A),3,2,3,2,3,3,2.0,5.0,7.0,10.0,13.0,0.0,0.0,0.0,0.0,
662,Josh,Nichols,DEF,Arsenal,40,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,145,0.0,0.0,0,0.0,FUL (A),EVE (H),CRY (A),IPS (H),BRE (A),BHA (A),3,2,3,2,3,3,2.0,5.0,7.0,10.0,13.0,0.0,0.0,0.0,0.0,
665,Nathan,Butler-Oyedeji,FWD,Arsenal,45,0,0.0,0.0,0.0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1477,1413,0.0,0.0,0,0.0,FUL (A),EVE (H),CRY (A),IPS (H),BRE (A),BHA (A),3,2,3,2,3,3,2.0,5.0,7.0,10.0,13.0,0.0,0.0,0.0,0.0,
28,Leon,Bailey,MID,Aston Villa,62,27,1.5,1.9,0.36,1.11,0.9,0,2,1,1,0,90,12,727,2,0,0,0,0,6716,362,66.8,153.8,138,35.7,SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),LEI (H),2,2,5,4,2,2,2.0,7.0,11.0,13.0,15.0,0.2143,0.1364,0.1154,0.1,6.9995
29,Ross,Barkley,MID,Aston Villa,52,27,3.0,2.2,0.38,0.85,0.3,2,1,1,1,2,101,6,440,3,0,0,0,0,946,563,142.0,95.8,171,40.8,SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),LEI (H),2,2,5,4,2,2,2.0,7.0,11.0,13.0,15.0,0.4286,0.2727,0.2308,0.2,6.9995
30,Enzo,Barrenechea,MID,Aston Villa,49,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0.0,0.0,0,0.0,SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),LEI (H),2,2,5,4,2,2,2.0,7.0,11.0,13.0,15.0,0.0,0.0,0.0,0.0,
31,Emiliano,Buendia,MID,Aston Villa,52,6,0.5,0.9,0.27,2.7,0.1,0,0,0,0,0,24,0,37,1,0,0,0,0,225,60,7.0,19.2,3,2.9,SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),LEI (H),2,2,5,4,2,2,2.0,7.0,11.0,13.0,15.0,0.0714,0.0455,0.0385,0.0333,7.0028
32,Matty,Cash,DEF,Aston Villa,44,21,2.0,2.3,0.03,1.13,1.5,1,0,1,0,0,82,8,650,3,0,0,0,0,8676,3492,135.4,38.7,32,20.6,SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),LEI (H),2,2,5,4,2,2,2.0,7.0,11.0,13.0,15.0,0.2857,0.1818,0.1538,0.1333,7.0004
33,Leander,Dendoncker,MID,Aston Villa,45,0,0.0,0.0,0.0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,471,0,0.0,0.0,0,0.0,SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),LEI (H),2,2,5,4,2,2,2.0,7.0,11.0,13.0,15.0,0.0,0.0,0.0,0.0,
34,Moussa,Diaby,MID,Aston Villa,65,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.0,0.0,0,0.0,SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),LEI (H),2,2,5,4,2,2,2.0,7.0,11.0,13.0,15.0,0.0,0.0,0.0,0.0,
35,Diego Carlos,Diego Carlos,DEF,Aston Villa,45,19,1.8,2.4,0.1,1.25,0.5,0,0,2,7,1,58,11,648,1,0,0,0,0,1032,2589,104.4,7.4,52,16.5,SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),LEI (H),2,2,5,4,2,2,2.0,7.0,11.0,13.0,15.0,0.2571,0.1636,0.1385,0.12,7.0012
36,Lucas,Digne,DEF,Aston Villa,47,42,1.2,2.8,0.24,1.16,9.9,0,3,2,1,6,190,18,1073,3,0,0,0,0,57224,11307,258.0,344.8,73,67.7,SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),LEI (H),2,2,5,4,2,2,2.0,7.0,11.0,13.0,15.0,0.1714,0.1091,0.0923,0.08,7.0012
37,Lewis,Dobbin,MID,Aston Villa,50,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),LEI (H),2,2,5,4,2,2,2.0,7.0,11.0,13.0,15.0,0.0,0.0,0.0,0.0,
38,Jhon,Duran,FWD,Aston Villa,58,41,2.5,2.7,0.94,1.6,2.7,5,0,0,8,8,172,10,405,2,0,0,0,0,7810,16569,206.6,60.1,246,51.4,SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),LEI (H),2,2,5,4,2,2,2.0,7.0,11.0,13.0,15.0,0.3571,0.2273,0.1923,0.1667,7.0008
39,Joe,Gauci,GK,Aston Villa,40,0,0.0,0.0,0.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1053,279,0.0,0.0,0,0.0,SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),LEI (H),2,2,5,4,2,2,2.0,7.0,11.0,13.0,15.0,0.0,0.0,0.0,0.0,
40,Kortney,Hause,DEF,Aston Villa,40,0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,896,330,0.0,0.0,0,0.0,SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),LEI (H),2,2,5,4,2,2,2.0,7.0,11.0,13.0,15.0,0.0,0.0,0.0,0.0,
41,Samuel,Iling Jr,MID,Aston Villa,54,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0.0,0.0,0,0.0,SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),LEI (H),2,2,5,4,2,2,2.0,7.0,11.0,13.0,15.0,0.0,0.0,0.0,0.0,
42,Boubacar,Kamara,MID,Aston Villa,50,9,1.8,1.5,0.02,1.05,0.0,0,0,1,3,0,44,6,253,1,0,0,0,0,173,254,37.6,20.3,2,6.1,SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),LEI (H),2,2,5,4,2,2,2.0,7.0,11.0,13.0,15.0,0.2571,0.1636,0.1385,0.12,7.0012
43,Kaine,Kesler-Hayden,DEF,Aston Villa,40,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0.0,0.0,0,0.0,SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),LEI (H),2,2,5,4,2,2,2.0,7.0,11.0,13.0,15.0,0.0,0.0,0.0,0.0,
44,Ezri,Konsa,DEF,Aston Villa,44,31,2.8,2.4,0.06,1.18,8.0,1,0,1,8,3,151,20,1091,0,0,0,0,0,10188,18930,208.8,59.7,59,32.8,SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),LEI (H),2,2,5,4,2,2,2.0,7.0,11.0,13.0,15.0,0.4,0.2545,0.2154,0.1867,7.0
45,Ian,Maatsen,DEF,Aston Villa,46,11,0.5,0.9,0.31,1.28,1.4,0,0,0,1,0,41,5,281,1,0,0,0,0,2991,1039,65.0,129.5,54,24.9,SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),LEI (H),2,2,5,4,2,2,2.0,7.0,11.0,13.0,15.0,0.0714,0.0455,0.0385,0.0333,7.0028
46,Filip,Marschall,GK,Aston Villa,40,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0.0,SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),LEI (H),2,2,5,4,2,2,2.0,7.0,11.0,13.0,15.0,0.0,0.0,0.0,0.0,
47,Emiliano,Martinez,GK,Aston Villa,50,43,2.8,2.9,0.0,1.16,12.2,0,0,2,6,2,163,22,1305,1,0,34,1,0,21873,22164,315.8,0.0,0,31.6,SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),LEI (H),2,2,5,4,2,2,2.0,7.0,11.0,13.0,15.0,0.4,0.2545,0.2154,0.1867,7.0
48,John,McGinn,MID,Aston Villa,52,27,3.0,2.1,0.31,1.14,0.8,0,1,3,3,0,113,15,886,2,0,0,0,0,2250,1613,66.8,191.6,133,39.3,SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),LEI (H),2,2,5,4,2,2,2.0,7.0,11.0,13.0,15.0,0.4286,0.2727,0.2308,0.2,6.9995
49,Tyrone,Mings,DEF,Aston Villa,44,2,0.5,2.0,0.17,1.03,0.1,0,0,0,0,0,13,1,90,0,0,0,0,0,749,476,20.6,0.7,12,3.3,SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),LEI (H),2,2,5,4,2,2,2.0,7.0,11.0,13.0,15.0,0.0714,0.0455,0.0385,0.0333,7.0028
50,Kosta,Nedeljkovic,DEF,Aston Villa,40,3,0.0,1.0,0.02,1.78,0.9,0,0,0,0,0,13,2,93,0,0,0,0,0,2498,303,22.2,6.3,0,2.9,SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),LEI (H),2,2,5,4,2,2,2.0,7.0,11.0,13.0,15.0,0.0,0.0,0.0,0.0,
51,Robin,Olsen,GK,Aston Villa,45,1,0.2,1.0,0.0,1.58,0.1,0,0,0,0,0,3,1,45,0,0,2,0,0,547,210,17.6,0.0,0,1.8,SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),LEI (H),2,2,5,4,2,2,2.0,7.0,11.0,13.0,15.0,0.0286,0.0182,0.0154,0.0133,6.993
52,Pau,Pau,DEF,Aston Villa,44,27,2.0,1.9,0.04,1.19,1.5,0,0,2,6,0,138,22,1260,1,0,0,0,0,3127,2513,193.0,47.5,52,29.3,SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),LEI (H),2,2,5,4,2,2,2.0,7.0,11.0,13.0,15.0,0.2857,0.1818,0.1538,0.1333,7.0004
53,Jacob,Ramsey,MID,Aston Villa,54,22,0.0,2.2,0.27,1.34,0.2,0,2,0,0,0,118,14,632,1,0,0,0,0,820,45,99.4,122.1,113,33.7,SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),LEI (H),2,2,5,4,2,2,2.0,7.0,11.0,13.0,15.0,0.0,0.0,0.0,0.0,
54,Morgan,Rogers,MID,Aston Villa,54,59,3.5,3.9,0.41,1.07,21.7,4,2,2,2,6,195,17,1221,4,0,0,0,0,84117,32269,277.2,316.0,271,86.6,SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),LEI (H),2,2,5,4,2,2,2.0,7.0,11.0,13.0,15.0,0.5,0.3182,0.2692,0.2333,7.0
55,Viljami,Sinisalo,GK,Aston Villa,40,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),LEI (H),2,2,5,4,2,2,2.0,7.0,11.0,13.0,15.0,0.0,0.0,0.0,0.0,
56,Lino,Sousa,DEF,Aston Villa,40,0,0.0,0.0,0.0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0.0,0.0,0,0.0,SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),LEI (H),2,2,5,4,2,2,2.0,7.0,11.0,13.0,15.0,0.0,0.0,0.0,0.0,
57,Youri,Tielemans,MID,Aston Villa,55,42,2.0,2.8,0.32,1.2,1.2,0,4,1,1,5,291,22,1301,3,0,0,0,1,7180,1337,327.0,563.0,79,96.9,SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),LEI (H),2,2,5,4,2,2,2.0,7.0,11.0,13.0,15.0,0.2857,0.1818,0.1538,0.1333,7.0004
58,Ollie,Watkins,FWD,Aston Villa,90,77,5.5,5.1,0.77,1.07,22.1,7,3,4,1,11,269,18,1109,0,0,0,0,0,223204,15069,324.4,159.4,578,105.0,SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),LEI (H),2,2,5,4,2,2,2.0,7.0,11.0,13.0,15.0,0.7857,0.5,0.4231,0.3667,7.0001
233,Amadou,Onana,MID,Aston Villa,49,31,0.0,3.1,0.22,1.4,3.0,2,0,1,0,5,146,13,704,3,0,0,0,0,11036,1063,178.8,68.9,168,41.7,SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),LEI (H),2,2,5,4,2,2,2.0,7.0,11.0,13.0,15.0,0.0,0.0,0.0,0.0,
569,Jaden,Jaden,MID,Aston Villa,53,9,1.0,0.8,0.18,1.31,0.0,0,0,1,1,0,18,5,325,2,1,0,0,0,153,129,17.4,18.7,45,7.4,SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),LEI (H),2,2,5,4,2,2,2.0,7.0,11.0,13.0,15.0,0.1429,0.0909,0.0769,0.0667,6.9979
598,Lamare,Bogarde,DEF,Aston Villa,40,2,0.0,0.7,0.05,0.9,0.3,0,0,0,0,0,6,5,213,1,0,0,0,0,741,240,31.8,17.8,2,5.1,SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),LEI (H),2,2,5,4,2,2,2.0,7.0,11.0,13.0,15.0,0.0,0.0,0.0,0.0,
640,Sil,Swinkels,DEF,Aston Villa,40,0,0.0,0.0,0.0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,174,113,0.0,0.0,0,0.0,SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),LEI (H),2,2,5,4,2,2,2.0,7.0,11.0,13.0,15.0,0.0,0.0,0.0,0.0,
641,Oliwier,Zych,GK,Aston Villa,40,0,0.0,0.0,0.0,0.0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1253,223,0.0,0.0,0,0.0,SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),LEI (H),2,2,5,4,2,2,2.0,7.0,11.0,13.0,15.0,0.0,0.0,0.0,0.0,
656,Kadan,Young,MID,Aston Villa,45,0,0.0,0.0,0.0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1287,1178,0.0,0.0,0,0.0,SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),LEI (H),2,2,5,4,2,2,2.0,7.0,11.0,13.0,15.0,0.0,0.0,0.0,0.0,
679,Ben,Broggio,MID,Aston Villa,45,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,82,0.0,0.0,0,0.0,SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),LEI (H),2,2,5,4,2,2,2.0,7.0,11.0,13.0,15.0,0.0,0.0,0.0,0.0,
59,Max,Aarons,DEF,Bournemouth,43,1,0.2,1.0,0.06,0.18,0.2,0,0,0,0,0,5,0,15,0,0,0,0,0,368,294,1.4,1.3,0,0.3,IPS (A),WHU (H),MUN (A),CRY (H),FUL (A),EVE (H),2,2,3,2,3,2,2.0,5.0,7.0,10.0,12.0,0.04,0.0286,0.02,0.0167,5.0
60,Tyler,Adams,MID,Bournemouth,49,9,1.5,1.5,0.22,1.02,0.0,0,0,1,0,0,52,8,343,2,0,0,0,0,204,203,86.0,50.8,35,17.3,IPS (A),WHU (H),MUN (A),CRY (H),FUL (A),EVE (H),2,2,3,2,3,2,2.0,5.0,7.0,10.0,12.0,0.3,0.2143,0.15,0.125,5.0
61,Jaidon,Anthony,MID,Bournemouth,45,0,0.0,0.0,0.0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,232,0,0.0,0.0,0,0.0,IPS (A),WHU (H),MUN (A),CRY (H),FUL (A),EVE (H),2,2,3,2,3,2,2.0,5.0,7.0,10.0,12.0,0.0,0.0,0.0,0.0,
