Player ID,Name,Last_Name,Position,Team,Cost_Today,Total Points,Form,Points/Game,xGi,xGc,Selection %,Goals,Assists,Clean Sheets,GW Points,Total Bonus Points,Total BPS,Goals Conceded,Minutes,YC,RC,Saves,Penalties Saved,Penalties Missed,Transfers Out GW,Transfers in GW,Influence,Creativity,Threat,ICT Index,GW9,GW10,GW11,GW12,GW13,GW14,CGW,NGW,NGW2,NGW3,NGW4,NGW5,Diff_Score_1_GW,Diff_Score_2_GW,Diff_Score_3_GW,Diff_Score_4_GW,Diff_Score_5_GW,FDI_1,FDI_2,FDI_3,FDI_4,FDI_5
13,Martin,Ødegaard,MID,Arsenal,82,7,0.0,2.3,0.42,1.04,3.2,0,0,2,0,0,29,1,253,1,0,0,0,0,5244,416,34.4,75.0,60,17.0,LIV (H),NEW (A),CHE (A),NFO (H),WHU (A),MUN (H),4,4,4,3,2,3,4.0,8.0,11.0,13.0,16.0,0.0,0.0,0.0,0.0,
15,David,Raya,GK,Arsenal,56,37,1.0,4.1,0.0,1.12,30.4,0,0,3,0,6,126,10,810,2,0,29,0,0,65502,18740,244.0,0.0,0,24.5,LIV (H),NEW (A),CHE (A),NFO (H),WHU (A),MUN (H),4,4,4,3,2,3,4.0,8.0,11.0,13.0,16.0,0.125,0.0909,0.0769,0.0625,8.0
16,Declan,Rice,MID,Arsenal,63,15,3.0,1.9,0.18,1.0,2.9,0,1,2,5,0,102,10,672,2,1,0,0,0,6192,11410,129.2,182.9,73,37.9,LIV (H),NEW (A),CHE (A),NFO (H),WHU (A),MUN (H),4,4,4,3,2,3,4.0,8.0,11.0,13.0,16.0,0.375,0.2727,0.2308,0.1875,8.0
17,Bukayo,Saka,MID,Arsenal,100,63,8.3,7.9,0.75,0.9,23.4,3,7,3,9,10,262,7,650,1,0,0,0,0,81867,178971,329.2,379.8,365,107.3,LIV (H),NEW (A),CHE (A),NFO (H),WHU (A),MUN (H),4,4,4,3,2,3,4.0,8.0,11.0,13.0,16.0,1.0375,0.7545,0.6385,0.5188,8.0
18,William,Saliba,DEF,Arsenal,60,19,-0.3,2.4,0.01,1.02,23.0,0,0,3,0,0,91,8,659,2,1,0,0,0,75217,18161,119.4,9.7,4,13.4,LIV (H),NEW (A),CHE (A),NFO (H),WHU (A),MUN (H),4,4,4,3,2,3,4.0,8.0,11.0,13.0,16.0,-0.0375,-0.0273,-0.0231,-0.0188,8.0
20,Thomas,Thomas,MID,Arsenal,50,27,2.0,3.0,0.09,1.14,1.2,1,0,3,2,3,146,10,797,2,0,0,0,0,6355,2639,168.6,103.5,29,30.3,LIV (H),NEW (A),CHE (A),NFO (H),WHU (A),MUN (H),4,4,4,3,2,3,4.0,8.0,11.0,13.0,16.0,0.25,0.1818,0.1538,0.125,8.0
21,Kieran,Tierney,DEF,Arsenal,43,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,14,0.0,0.0,0,0.0,LIV (H),NEW (A),CHE (A),NFO (H),WHU (A),MUN (H),4,4,4,3,2,3,4.0,8.0,11.0,13.0,16.0,0.0,0.0,0.0,0.0,
22,Tomiyasu,Tomiyasu,DEF,Arsenal,48,1,0.3,1.0,2.7,0.6,0.0,0,0,0,0,0,2,0,6,0,0,0,0,0,178,32,0.4,0.3,9,1.0,LIV (H),NEW (A),CHE (A),NFO (H),WHU (A),MUN (H),4,4,4,3,2,3,4.0,8.0,11.0,13.0,16.0,0.0375,0.0273,0.0231,0.0188,8.0
23,Leandro,Trossard,MID,Arsenal,69,28,2.0,3.1,0.33,0.86,2.5,2,1,2,2,3,99,7,497,0,1,0,0,0,15687,9506,125.6,115.1,131,37.0,LIV (H),NEW (A),CHE (A),NFO (H),WHU (A),MUN (H),4,4,4,3,2,3,4.0,8.0,11.0,13.0,16.0,0.25,0.1818,0.1538,0.125,8.0
24,Benjamin,White,DEF,Arsenal,63,25,1.3,3.6,0.04,1.32,4.3,0,1,3,4,0,100,6,585,1,0,0,0,0,8454,10189,102.8,24.6,19,14.7,LIV (H),NEW (A),CHE (A),NFO (H),WHU (A),MUN (H),4,4,4,3,2,3,4.0,8.0,11.0,13.0,16.0,0.1625,0.1182,0.1,0.0812,8.0
25,Oleksandr,Zinchenko,DEF,Arsenal,48,7,0.0,3.5,0.05,0.69,1.0,0,0,1,0,0,25,0,78,0,0,0,0,0,1865,975,7.2,4.9,6,1.8,LIV (H),NEW (A),CHE (A),NFO (H),WHU (A),MUN (H),4,4,4,3,2,3,4.0,8.0,11.0,13.0,16.0,0.0,0.0,0.0,0.0,
73,Norberto,Neto,GK,Arsenal,43,7,0.0,3.5,0.0,1.46,1.1,0,0,0,0,0,30,2,180,0,0,11,0,0,2850,393,77.8,0.0,0,7.8,LIV (H),NEW (A),CHE (A),NFO (H),WHU (A),MUN (H),4,4,4,3,2,3,4.0,8.0,11.0,13.0,16.0,0.0,0.0,0.0,0.0,
186,Raheem,Sterling,MID,Arsenal,67,4,0.7,1.0,0.29,0.44,1.0,0,0,0,0,0,10,1,121,0,0,0,0,0,2395,724,4.8,15.9,47,6.7,LIV (H),NEW (A),CHE (A),NFO (H),WHU (A),MUN (H),4,4,4,3,2,3,4.0,8.0,11.0,13.0,16.0,0.0875,0.0636,0.0538,0.0438,8.0
578,Riccardo,Calafiori,DEF,Arsenal,58,14,1.0,2.3,0.22,1.16,1.9,1,0,0,0,1,60,6,384,1,0,0,0,0,28378,218,119.8,42.8,100,26.2,LIV (H),NEW (A),CHE (A),NFO (H),WHU (A),MUN (H),4,4,4,3,2,3,4.0,8.0,11.0,13.0,16.0,0.125,0.0909,0.0769,0.0625,8.0
597,Myles,Lewis-Skelly,MID,Arsenal,45,1,0.3,0.5,0.0,4.8,0.1,0,0,0,1,0,5,2,15,1,0,0,0,0,239,398,3.2,0.4,2,0.6,LIV (H),NEW (A),CHE (A),NFO (H),WHU (A),MUN (H),4,4,4,3,2,3,4.0,8.0,11.0,13.0,16.0,0.0375,0.0273,0.0231,0.0188,8.0
633,Mikel,Merino,MID,Arsenal,60,11,3.7,3.7,0.33,1.36,0.1,1,0,0,8,1,50,4,199,0,0,0,0,0,429,4680,77.8,41.5,38,15.8,LIV (H),NEW (A),CHE (A),NFO (H),WHU (A),MUN (H),4,4,4,3,2,3,4.0,8.0,11.0,13.0,16.0,0.4625,0.3364,0.2846,0.2312,8.0
638,Salah-Eddine,Oulad M'hand,MID,Arsenal,45,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,47,0.0,0.0,0,0.0,LIV (H),NEW (A),CHE (A),NFO (H),WHU (A),MUN (H),4,4,4,3,2,3,4.0,8.0,11.0,13.0,16.0,0.0,0.0,0.0,0.0,
639,Tommy,Setford,GK,Arsenal,45,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,67,0.0,0.0,0,0.0,LIV (H),NEW (A),CHE (A),NFO (H),WHU (A),MUN (H),4,4,4,3,2,3,4.0,8.0,11.0,13.0,16.0,0.0,0.0,0.0,0.0,
657,Maldini,Kacurri,DEF,Arsenal,40,0,0.0,0.0,0.0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,260,364,0.0,0.0,0,0.0,LIV (H),NEW (A),CHE (A),NFO (H),WHU (A),MUN (H),4,4,4,3,2,3,4.0,8.0,11.0,13.0,16.0,0.0,0.0,0.0,0.0,
658,Ayden,Heaven,DEF,Arsenal,40,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,272,0.0,0.0,0,0.0,LIV (H),NEW (A),CHE (A),NFO (H),WHU (A),MUN (H),4,4,4,3,2,3,4.0,8.0,11.0,13.0,16.0,0.0,0.0,0.0,0.0,
659,Ismeal,Kabia,MID,Arsenal,45,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,102,0.0,0.0,0,0.0,LIV (H),NEW (A),CHE (A),NFO (H),WHU (A),MUN (H),4,4,4,3,2,3,4.0,8.0,11.0,13.0,16.0,0.0,0.0,0.0,0.0,
662,Josh,Nichols,DEF,Arsenal,40,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,220,0.0,0.0,0,0.0,LIV (H),NEW (A),CHE (A),NFO (H),WHU (A),MUN (H),4,4,4,3,2,3,4.0,8.0,11.0,13.0,16.0,0.0,0.0,0.0,0.0,
665,Nathan,Butler-Oyedeji,FWD,Arsenal,45,0,0.0,0.0,0.0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1584,4452,0.0,0.0,0,0.0,LIV (H),NEW (A),CHE (A),NFO (H),WHU (A),MUN (H),4,4,4,3,2,3,4.0,8.0,11.0,13.0,16.0,0.0,0.0,0.0,0.0,
28,Leon,Bailey,MID,Aston Villa,63,18,2.7,2.2,0.35,0.99,1.1,0,2,1,4,0,62,6,427,2,0,0,0,0,4003,4228,60.2,118.6,70,24.8,BOU (H),TOT (A),LIV (A),CRY (H),CHE (A),BRE (H),2,4,5,2,4,2,4.0,9.0,11.0,15.0,17.0,0.3,0.2455,0.18,0.1588,9.0
29,Ross,Barkley,MID,Aston Villa,52,15,2.7,1.9,0.32,0.61,0.4,1,1,1,5,0,57,3,271,3,0,0,0,0,908,1561,88.8,65.8,94,24.8,BOU (H),TOT (A),LIV (A),CRY (H),CHE (A),BRE (H),2,4,5,2,4,2,4.0,9.0,11.0,15.0,17.0,0.3,0.2455,0.18,0.1588,9.0
30,Enzo,Barrenechea,MID,Aston Villa,49,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0.0,0.0,0,0.0,BOU (H),TOT (A),LIV (A),CRY (H),CHE (A),BRE (H),2,4,5,2,4,2,4.0,9.0,11.0,15.0,17.0,0.0,0.0,0.0,0.0,
31,Emiliano,Buendia,MID,Aston Villa,53,4,0.3,1.0,0.44,1.66,0.1,0,0,0,0,0,14,0,20,0,0,0,0,0,354,163,3.4,7.0,3,1.3,BOU (H),TOT (A),LIV (A),CRY (H),CHE (A),BRE (H),2,4,5,2,4,2,4.0,9.0,11.0,15.0,17.0,0.0333,0.0273,0.02,0.0176,9.009
32,Matty,Cash,DEF,Aston Villa,44,12,3.0,2.4,0.05,1.02,1.3,0,0,1,1,0,51,3,366,1,0,0,0,0,2916,3281,43.0,32.2,9,8.4,BOU (H),TOT (A),LIV (A),CRY (H),CHE (A),BRE (H),2,4,5,2,4,2,4.0,9.0,11.0,15.0,17.0,0.3333,0.2727,0.2,0.1765,9.0009
33,Leander,Dendoncker,MID,Aston Villa,45,0,0.0,0.0,0.0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1121,0,0.0,0.0,0,0.0,BOU (H),TOT (A),LIV (A),CRY (H),CHE (A),BRE (H),2,4,5,2,4,2,4.0,9.0,11.0,15.0,17.0,0.0,0.0,0.0,0.0,
34,Moussa,Diaby,MID,Aston Villa,65,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0.0,0.0,0,0.0,BOU (H),TOT (A),LIV (A),CRY (H),CHE (A),BRE (H),2,4,5,2,4,2,4.0,9.0,11.0,15.0,17.0,0.0,0.0,0.0,0.0,
35,Diego Carlos,Diego Carlos,DEF,Aston Villa,45,11,2.7,2.8,0.01,1.0,0.5,0,0,1,0,0,44,4,348,0,0,0,0,0,2396,1510,58.8,4.7,0,6.4,BOU (H),TOT (A),LIV (A),CRY (H),CHE (A),BRE (H),2,4,5,2,4,2,4.0,9.0,11.0,15.0,17.0,0.3,0.2455,0.18,0.1588,9.0
36,Lucas,Digne,DEF,Aston Villa,47,35,6.3,3.9,0.24,0.93,8.9,0,3,2,7,6,140,9,678,3,0,0,0,0,18437,77618,155.2,150.4,32,33.8,BOU (H),TOT (A),LIV (A),CRY (H),CHE (A),BRE (H),2,4,5,2,4,2,4.0,9.0,11.0,15.0,17.0,0.7,0.5727,0.42,0.3706,9.0
37,Lewis,Dobbin,MID,Aston Villa,50,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.0,0.0,0,0.0,BOU (H),TOT (A),LIV (A),CRY (H),CHE (A),BRE (H),2,4,5,2,4,2,4.0,9.0,11.0,15.0,17.0,0.0,0.0,0.0,0.0,
38,Jhon,Duran,FWD,Aston Villa,61,29,1.0,3.2,0.99,1.34,5.0,4,0,0,1,5,122,5,232,1,0,0,0,0,77461,10862,148.2,23.8,140,31.3,BOU (H),TOT (A),LIV (A),CRY (H),CHE (A),BRE (H),2,4,5,2,4,2,4.0,9.0,11.0,15.0,17.0,0.1111,0.0909,0.0667,0.0588,9.0009
39,Joe,Gauci,GK,Aston Villa,40,0,0.0,0.0,0.0,0.0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1361,913,0.0,0.0,0,0.0,BOU (H),TOT (A),LIV (A),CRY (H),CHE (A),BRE (H),2,4,5,2,4,2,4.0,9.0,11.0,15.0,17.0,0.0,0.0,0.0,0.0,
40,Kortney,Hause,DEF,Aston Villa,40,0,0.0,0.0,0.0,0.0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1316,417,0.0,0.0,0,0.0,BOU (H),TOT (A),LIV (A),CRY (H),CHE (A),BRE (H),2,4,5,2,4,2,4.0,9.0,11.0,15.0,17.0,0.0,0.0,0.0,0.0,
41,Samuel,Iling Jr,MID,Aston Villa,54,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0.0,0.0,0,0.0,BOU (H),TOT (A),LIV (A),CRY (H),CHE (A),BRE (H),2,4,5,2,4,2,4.0,9.0,11.0,15.0,17.0,0.0,0.0,0.0,0.0,
42,Boubacar,Kamara,MID,Aston Villa,50,1,0.3,1.0,0.0,1.12,0.0,0,0,0,1,0,4,1,8,0,0,0,0,0,109,208,1.8,0.3,0,0.2,BOU (H),TOT (A),LIV (A),CRY (H),CHE (A),BRE (H),2,4,5,2,4,2,4.0,9.0,11.0,15.0,17.0,0.0333,0.0273,0.02,0.0176,9.009
43,Kaine,Kesler-Hayden,DEF,Aston Villa,40,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0.0,0.0,0,0.0,BOU (H),TOT (A),LIV (A),CRY (H),CHE (A),BRE (H),2,4,5,2,4,2,4.0,9.0,11.0,15.0,17.0,0.0,0.0,0.0,0.0,
44,Ezri,Konsa,DEF,Aston Villa,45,19,1.0,2.4,0.08,0.96,11.5,1,0,0,2,1,98,10,641,0,0,0,0,0,38143,7901,137.2,51.3,53,24.2,BOU (H),TOT (A),LIV (A),CRY (H),CHE (A),BRE (H),2,4,5,2,4,2,4.0,9.0,11.0,15.0,17.0,0.1111,0.0909,0.0667,0.0588,9.0009
45,Ian,Maatsen,DEF,Aston Villa,48,8,0.7,1.0,0.46,1.32,1.8,0,0,0,1,0,22,2,137,0,0,0,0,0,6438,1257,32.2,83.3,16,13.1,BOU (H),TOT (A),LIV (A),CRY (H),CHE (A),BRE (H),2,4,5,2,4,2,4.0,9.0,11.0,15.0,17.0,0.0778,0.0636,0.0467,0.0412,8.9974
46,Filip,Marschall,GK,Aston Villa,40,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,BOU (H),TOT (A),LIV (A),CRY (H),CHE (A),BRE (H),2,4,5,2,4,2,4.0,9.0,11.0,15.0,17.0,0.0,0.0,0.0,0.0,
47,Emiliano,Martinez,GK,Aston Villa,50,30,6.3,3.3,0.0,1.0,13.8,0,0,1,2,2,115,11,810,1,0,22,1,0,28078,27031,208.4,0.0,0,20.9,BOU (H),TOT (A),LIV (A),CRY (H),CHE (A),BRE (H),2,4,5,2,4,2,4.0,9.0,11.0,15.0,17.0,0.7,0.5727,0.42,0.3706,9.0
48,John,McGinn,MID,Aston Villa,52,12,1.0,1.7,0.24,0.8,0.8,0,0,2,2,0,53,5,426,2,0,0,0,0,1471,2849,16.8,64.5,40,12.2,BOU (H),TOT (A),LIV (A),CRY (H),CHE (A),BRE (H),2,4,5,2,4,2,4.0,9.0,11.0,15.0,17.0,0.1111,0.0909,0.0667,0.0588,9.0009
49,Tyrone,Mings,DEF,Aston Villa,44,0,0.0,0.0,0.0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,207,484,0.0,0.0,0,0.0,BOU (H),TOT (A),LIV (A),CRY (H),CHE (A),BRE (H),2,4,5,2,4,2,4.0,9.0,11.0,15.0,17.0,0.0,0.0,0.0,0.0,
50,Kosta,Nedeljkovic,DEF,Aston Villa,40,3,0.0,1.0,0.02,1.78,1.2,0,0,0,0,0,13,2,93,0,0,0,0,0,4348,461,22.2,6.3,0,2.9,BOU (H),TOT (A),LIV (A),CRY (H),CHE (A),BRE (H),2,4,5,2,4,2,4.0,9.0,11.0,15.0,17.0,0.0,0.0,0.0,0.0,
51,Robin,Olsen,GK,Aston Villa,45,0,0.0,0.0,0.0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,212,172,0.0,0.0,0,0.0,BOU (H),TOT (A),LIV (A),CRY (H),CHE (A),BRE (H),2,4,5,2,4,2,4.0,9.0,11.0,15.0,17.0,0.0,0.0,0.0,0.0,
52,Pau,Pau,DEF,Aston Villa,45,18,3.3,2.0,0.04,1.0,1.9,0,0,1,2,0,93,11,810,1,0,0,0,0,8427,2669,120.6,40.4,27,18.8,BOU (H),TOT (A),LIV (A),CRY (H),CHE (A),BRE (H),2,4,5,2,4,2,4.0,9.0,11.0,15.0,17.0,0.3667,0.3,0.22,0.1941,8.9992
53,Jacob,Ramsey,MID,Aston Villa,54,19,2.0,2.4,0.31,1.12,0.3,0,2,0,1,0,101,10,507,1,0,0,0,0,1556,1108,84.8,119.9,100,30.7,BOU (H),TOT (A),LIV (A),CRY (H),CHE (A),BRE (H),2,4,5,2,4,2,4.0,9.0,11.0,15.0,17.0,0.2222,0.1818,0.1333,0.1176,9.0009
54,Morgan,Rogers,MID,Aston Villa,54,35,3.3,3.9,0.36,0.97,23.1,2,2,1,1,3,110,9,741,2,0,0,0,0,73873,45567,168.4,154.0,174,49.8,BOU (H),TOT (A),LIV (A),CRY (H),CHE (A),BRE (H),2,4,5,2,4,2,4.0,9.0,11.0,15.0,17.0,0.3667,0.3,0.22,0.1941,8.9992
55,Viljami,Sinisalo,GK,Aston Villa,40,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0,0.0,BOU (H),TOT (A),LIV (A),CRY (H),CHE (A),BRE (H),2,4,5,2,4,2,4.0,9.0,11.0,15.0,17.0,0.0,0.0,0.0,0.0,
56,Lino,Sousa,DEF,Aston Villa,40,0,0.0,0.0,0.0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0.0,0.0,0,0.0,BOU (H),TOT (A),LIV (A),CRY (H),CHE (A),BRE (H),2,4,5,2,4,2,4.0,9.0,11.0,15.0,17.0,0.0,0.0,0.0,0.0,
57,Youri,Tielemans,MID,Aston Villa,55,31,4.0,3.4,0.31,1.0,1.6,0,3,1,1,5,187,11,803,2,0,0,0,0,9762,6614,208.4,306.0,59,57.3,BOU (H),TOT (A),LIV (A),CRY (H),CHE (A),BRE (H),2,4,5,2,4,2,4.0,9.0,11.0,15.0,17.0,0.4444,0.3636,0.2667,0.2353,9.0009
58,Ollie,Watkins,FWD,Aston Villa,91,51,4.0,5.7,0.64,0.85,28.6,5,2,4,2,7,183,7,686,0,0,0,0,0,155400,23903,214.6,106.6,324,64.5,BOU (H),TOT (A),LIV (A),CRY (H),CHE (A),BRE (H),2,4,5,2,4,2,4.0,9.0,11.0,15.0,17.0,0.4444,0.3636,0.2667,0.2353,9.0009
233,Amadou,Onana,MID,Aston Villa,50,27,0.7,3.4,0.25,1.2,6.3,2,0,1,0,5,119,8,541,3,0,0,0,0,56658,6131,150.0,50.6,126,32.8,BOU (H),TOT (A),LIV (A),CRY (H),CHE (A),BRE (H),2,4,5,2,4,2,4.0,9.0,11.0,15.0,17.0,0.0778,0.0636,0.0467,0.0412,8.9974
569,Jaden,Jaden,MID,Aston Villa,53,3,0.3,0.6,0.16,1.34,0.0,0,0,1,0,0,9,1,162,1,1,0,0,0,108,121,7.2,4.1,13,2.2,BOU (H),TOT (A),LIV (A),CRY (H),CHE (A),BRE (H),2,4,5,2,4,2,4.0,9.0,11.0,15.0,17.0,0.0333,0.0273,0.02,0.0176,9.009
598,Lamare,Bogarde,DEF,Aston Villa,40,2,0.0,1.0,0.04,0.7,0.4,0,0,0,0,0,6,3,168,1,0,0,0,0,1316,411,28.8,15.5,0,4.4,BOU (H),TOT (A),LIV (A),CRY (H),CHE (A),BRE (H),2,4,5,2,4,2,4.0,9.0,11.0,15.0,17.0,0.0,0.0,0.0,0.0,
640,Sil,Swinkels,DEF,Aston Villa,40,0,0.0,0.0,0.0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,242,198,0.0,0.0,0,0.0,BOU (H),TOT (A),LIV (A),CRY (H),CHE (A),BRE (H),2,4,5,2,4,2,4.0,9.0,11.0,15.0,17.0,0.0,0.0,0.0,0.0,
641,Oliwier,Zych,GK,Aston Villa,40,0,0.0,0.0,0.0,0.0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1538,3797,0.0,0.0,0,0.0,BOU (H),TOT (A),LIV (A),CRY (H),CHE (A),BRE (H),2,4,5,2,4,2,4.0,9.0,11.0,15.0,17.0,0.0,0.0,0.0,0.0,
656,Kadan,Young,MID,Aston Villa,45,0,0.0,0.0,0.0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1708,1790,0.0,0.0,0,0.0,BOU (H),TOT (A),LIV (A),CRY (H),CHE (A),BRE (H),2,4,5,2,4,2,4.0,9.0,11.0,15.0,17.0,0.0,0.0,0.0,0.0,
59,Max,Aarons,DEF,Bournemouth,43,0,0.0,0.0,0.0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,394,176,0.0,0.0,0,0.0,AVL (A),MCI (H),BRE (A),BHA (H),WOL (A),TOT (H),4,5,3,2,2,3,5.0,8.0,10.0,12.0,15.0,0.0,0.0,0.0,0.0,
60,Tyler,Adams,MID,Bournemouth,49,1,0.3,1.0,0.0,0.0,0.0,0,0,0,1,0,3,0,9,0,0,0,0,0,87,200,0.6,0.1,0,0.1,AVL (A),MCI (H),BRE (A),BHA (H),WOL (A),TOT (H),4,5,3,2,2,3,5.0,8.0,10.0,12.0,15.0,0.0375,0.03,0.025,0.02,8.0
61,Jaidon,Anthony,MID,Bournemouth,45,0,0.0,0.0,0.0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,510,0,0.0,0.0,0,0.0,AVL (A),MCI (H),BRE (A),BHA (H),WOL (A),TOT (H),4,5,3,2,2,3,5.0,8.0,10.0,12.0,15.0,0.0,0.0,0.0,0.0,
62,David,Brooks,MID,Bournemouth,49,2,0.7,1.0,1.3,0.15,0.0,0,0,0,1,0,13,0,18,0,0,0,0,0,68,45,6.6,15.6,0,2.2,AVL (A),MCI (H),BRE (A),BHA (H),WOL (A),TOT (H),4,5,3,2,2,3,5.0,8.0,10.0,12.0,15.0,0.0875,0.07,0.0583,0.0467,8.0
