Player ID,Name,Last_Name,Team,Position,Cost_Today,GW Points,Minutes,KO_time,Goals,Assists,Clean Sheets,Goals Conceded,Penalties Saved,Penalties Missed,YC,RC,Saves,Total Bonus Points,Total BPS,Influence,Creativity,Threat,ICT Index,xG,xA,xGi,xGc,Transfers In GW,Transfers Out GW,Gameweek,Opponent,Difficulty
17,Bukayo,Saka,Arsenal,MID,106,1,23,2024-12-21T17:30:00Z,0,0,0,1,0,0,0,0,0,0,3,0.0,0.2,0.0,0.0,0.00,0.00,0.00,0.74,122456,102385,17,CRY (A),3
18,William,Saliba,Arsenal,DEF,63,2,90,2024-12-21T17:30:00Z,0,0,0,1,0,0,0,0,0,0,7,11.6,1.1,0.0,1.3,0.00,0.01,0.01,1.59,129115,45425,17,CRY (A),3
20,Thomas,Thomas,Arsenal,MID,50,5,90,2024-12-21T17:30:00Z,0,1,0,1,0,0,0,0,0,0,22,24.0,13.3,4.0,4.1,0.00,0.11,0.11,1.59,1459,7306,17,CRY (A),3
21,Kieran,Tierney,Arsenal,DEF,43,0,0,2024-12-21T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,290,202,17,CRY (A),3
22,Tomiyasu,Tomiyasu,Arsenal,DEF,48,0,0,2024-12-21T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,31,60,17,CRY (A),3
23,Leandro,Trossard,Arsenal,MID,68,3,66,2024-12-21T17:30:00Z,0,0,1,0,0,0,0,0,0,0,9,10.0,16.3,10.0,3.6,0.02,0.12,0.14,0.84,3248,17320,17,CRY (A),3
24,Benjamin,White,Arsenal,DEF,61,0,0,2024-12-21T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,128,8241,17,CRY (A),3
25,Oleksandr,Zinchenko,Arsenal,DEF,48,0,0,2024-12-21T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,50,4929,17,CRY (A),3
73,Norberto,Neto,Arsenal,GK,42,0,0,2024-12-21T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,427,2654,17,CRY (A),3
186,Raheem,Sterling,Arsenal,MID,67,0,0,2024-12-21T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,264,1168,17,CRY (A),3
578,Riccardo,Calafiori,Arsenal,DEF,58,4,32,2024-12-21T17:30:00Z,0,1,0,0,0,0,0,0,0,0,20,32.2,12.3,0.0,4.5,0.00,0.01,0.01,0.06,794,6722,17,CRY (A),3
597,Myles,Lewis-Skelly,Arsenal,MID,45,1,57,2024-12-21T17:30:00Z,0,0,0,1,0,0,0,0,0,0,5,4.0,1.4,0.0,0.5,0.00,0.01,0.01,1.53,777,335,17,CRY (A),3
633,Mikel,Merino,Arsenal,MID,60,1,4,2024-12-21T17:30:00Z,0,0,0,0,0,0,0,0,0,0,4,0.4,0.3,0.0,0.1,0.00,0.00,0.00,0.04,492,713,17,CRY (A),3
638,Salah-Eddine,Oulad M'hand,Arsenal,MID,45,0,0,2024-12-21T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,27,51,17,CRY (A),3
639,Tommy,Setford,Arsenal,GK,45,0,0,2024-12-21T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,142,154,17,CRY (A),3
657,Maldini,Kacurri,Arsenal,DEF,40,0,0,2024-12-21T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,246,379,17,CRY (A),3
658,Ayden,Heaven,Arsenal,DEF,40,0,0,2024-12-21T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,158,298,17,CRY (A),3
659,Ismeal,Kabia,Arsenal,MID,45,0,0,2024-12-21T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,50,75,17,CRY (A),3
662,Josh,Nichols,Arsenal,DEF,40,0,0,2024-12-21T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,134,225,17,CRY (A),3
665,Nathan,Butler-Oyedeji,Arsenal,FWD,45,0,0,2024-12-21T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1375,1999,17,CRY (A),3
28,Leon,Bailey,Aston Villa,MID,62,0,0,2024-12-21T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,354,5525,17,MCI (H),5
29,Ross,Barkley,Aston Villa,MID,52,0,0,2024-12-21T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,455,1442,17,MCI (H),5
30,Enzo,Barrenechea,Aston Villa,MID,49,0,0,2024-12-21T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,18,17,MCI (H),5
31,Emiliano,Buendia,Aston Villa,MID,52,1,1,2024-12-21T12:30:00Z,0,0,0,1,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.30,47,260,17,MCI (H),5
32,Matty,Cash,Aston Villa,DEF,44,1,90,2024-12-21T12:30:00Z,0,0,0,1,0,0,1,0,0,0,-5,1.2,0.8,4.0,0.6,0.05,0.02,0.07,1.03,4570,10592,17,MCI (H),5
33,Leander,Dendoncker,Aston Villa,MID,45,0,0,2024-12-21T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,601,17,MCI (H),5
34,Moussa,Diaby,Aston Villa,MID,65,0,0,2024-12-21T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,14,17,MCI (H),5
35,Diego Carlos,Diego Carlos,Aston Villa,DEF,45,0,0,2024-12-21T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1507,2632,17,MCI (H),5
36,Lucas,Digne,Aston Villa,DEF,47,2,90,2024-12-21T12:30:00Z,0,0,0,1,0,0,0,0,0,0,7,9.2,26.2,2.0,3.7,0.00,0.04,0.04,1.03,12549,104588,17,MCI (H),5
37,Lewis,Dobbin,Aston Villa,MID,50,0,0,2024-12-21T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,2,17,MCI (H),5
38,Jhon,Duran,Aston Villa,FWD,58,7,79,2024-12-21T12:30:00Z,1,0,1,0,0,0,0,0,0,1,35,43.6,3.2,47.0,9.4,0.94,0.00,0.94,0.61,49817,14814,17,MCI (H),5
39,Joe,Gauci,Aston Villa,GK,40,0,0,2024-12-21T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,426,1415,17,MCI (H),5
40,Kortney,Hause,Aston Villa,DEF,39,0,0,2024-12-21T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1528,1229,17,MCI (H),5
41,Samuel,Iling Jr,Aston Villa,MID,54,0,0,2024-12-21T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,11,17,MCI (H),5
42,Boubacar,Kamara,Aston Villa,MID,50,2,90,2024-12-21T12:30:00Z,0,0,0,1,0,0,0,0,0,0,9,13.4,3.9,0.0,1.7,0.00,0.03,0.03,1.03,232,240,17,MCI (H),5
43,Kaine,Kesler-Hayden,Aston Villa,DEF,40,0,0,2024-12-21T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,17,17,MCI (H),5
44,Ezri,Konsa,Aston Villa,DEF,44,2,90,2024-12-21T12:30:00Z,0,0,0,1,0,0,0,0,0,0,10,7.6,0.5,0.0,0.8,0.00,0.00,0.00,1.03,9838,41450,17,MCI (H),5
45,Ian,Maatsen,Aston Villa,DEF,46,0,0,2024-12-21T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,874,4537,17,MCI (H),5
46,Filip,Marschall,Aston Villa,GK,40,0,0,2024-12-21T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,0,17,MCI (H),5
47,Emiliano,Martinez,Aston Villa,GK,50,2,90,2024-12-21T12:30:00Z,0,0,0,1,0,0,1,0,5,0,16,32.4,0.0,0.0,3.2,0.00,0.00,0.00,1.03,27386,49973,17,MCI (H),5
48,John,McGinn,Aston Villa,MID,52,4,90,2024-12-21T12:30:00Z,0,1,0,1,0,0,1,0,0,0,16,24.0,51.7,2.0,7.8,0.00,0.22,0.22,1.03,3439,3323,17,MCI (H),5
49,Tyrone,Mings,Aston Villa,DEF,44,0,0,2024-12-21T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,447,893,17,MCI (H),5
50,Kosta,Nedeljkovic,Aston Villa,DEF,39,0,0,2024-12-21T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1507,3127,17,MCI (H),5
51,Robin,Olsen,Aston Villa,GK,45,0,0,2024-12-21T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,278,539,17,MCI (H),5
52,Pau,Pau,Aston Villa,DEF,44,2,90,2024-12-21T12:30:00Z,0,0,0,1,0,0,0,0,0,0,13,26.2,3.6,33.0,6.3,0.04,0.00,0.04,1.03,2134,9846,17,MCI (H),5
53,Jacob,Ramsey,Aston Villa,MID,54,0,0,2024-12-21T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,60,736,17,MCI (H),5
54,Morgan,Rogers,Aston Villa,MID,53,14,90,2024-12-21T12:30:00Z,1,1,1,0,0,0,0,0,0,3,50,60.0,30.6,35.0,12.6,0.33,0.23,0.56,0.73,26283,331847,17,MCI (H),5
55,Viljami,Sinisalo,Aston Villa,GK,40,0,0,2024-12-21T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,2,17,MCI (H),5
56,Lino,Sousa,Aston Villa,DEF,40,0,0,2024-12-21T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,155,17,MCI (H),5
57,Youri,Tielemans,Aston Villa,MID,55,2,90,2024-12-21T12:30:00Z,0,0,0,1,0,0,0,0,0,0,15,11.8,20.9,0.0,3.3,0.00,0.32,0.32,1.03,2064,9126,17,MCI (H),5
58,Ollie,Watkins,Aston Villa,FWD,89,1,10,2024-12-21T12:30:00Z,0,0,0,1,0,0,0,0,0,0,5,3.0,0.0,17.0,2.0,0.09,0.00,0.09,0.42,18755,258650,17,MCI (H),5
233,Amadou,Onana,Aston Villa,MID,49,2,90,2024-12-21T12:30:00Z,0,0,0,1,0,0,0,0,0,0,3,6.0,3.8,7.0,1.7,0.22,0.01,0.23,1.03,1299,12652,17,MCI (H),5
569,Jaden,Jaden,Aston Villa,MID,53,0,0,2024-12-21T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,120,238,17,MCI (H),5
598,Lamare,Bogarde,Aston Villa,DEF,40,0,0,2024-12-21T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,334,1044,17,MCI (H),5
640,Sil,Swinkels,Aston Villa,DEF,40,0,0,2024-12-21T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,182,235,17,MCI (H),5
641,Oliwier,Zych,Aston Villa,GK,40,0,0,2024-12-21T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,382,1552,17,MCI (H),5
656,Kadan,Young,Aston Villa,MID,45,0,0,2024-12-21T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1033,1776,17,MCI (H),5
679,Ben,Broggio,Aston Villa,MID,45,0,0,2024-12-21T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,135,84,17,MCI (H),5
59,Max,Aarons,Bournemouth,DEF,43,0,0,2024-12-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,307,549,17,MUN (A),3
60,Tyler,Adams,Bournemouth,MID,49,3,88,2024-12-22T14:00:00Z,0,0,1,0,0,0,0,0,0,0,17,16.8,1.5,0.0,1.8,0.00,0.01,0.01,1.83,176,246,17,MUN (A),3
61,Jaidon,Anthony,Bournemouth,MID,45,0,0,2024-12-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,367,17,MUN (A),3
62,David,Brooks,Bournemouth,MID,49,1,1,2024-12-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,3,0.0,0.5,0.0,0.1,0.00,0.01,0.01,0.43,156,287,17,MUN (A),3
63,Ryan,Christie,Bournemouth,MID,49,7,90,2024-12-22T14:00:00Z,0,1,1,0,0,0,0,0,0,1,31,43.6,37.3,4.0,8.5,0.00,0.11,0.11,2.26,331,705,17,MUN (A),3
64,Lewis,Cook,Bournemouth,MID,50,1,45,2024-12-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,4,3.0,0.8,0.0,0.4,0.00,0.01,0.01,1.25,309,1882,17,MUN (A),3
65,Enes,Enes Ünal,Bournemouth,FWD,54,1,19,2024-12-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,5.0,0.5,0.07,0.00,0.07,0.75,8399,1627,17,MUN (A),3
66,Romain,Faivre,Bournemouth,MID,50,0,0,2024-12-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,2,17,MUN (A),3
67,Hamed,H.Traorè,Bournemouth,MID,45,0,0,2024-12-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,103,17,MUN (A),3
68,James,Hill,Bournemouth,DEF,39,1,1,2024-12-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,3,3.6,0.3,0.0,0.4,0.00,0.00,0.00,0.43,2888,1840,17,MUN (A),3
69,Daniel,Jebbison,Bournemouth,FWD,45,0,0,2024-12-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,3356,17,MUN (A),3
70,Milos,Kerkez,Bournemouth,DEF,47,6,90,2024-12-22T14:00:00Z,0,0,1,0,0,0,0,0,0,0,22,10.2,4.8,4.0,1.9,0.06,0.01,0.07,2.26,40532,35365,17,MUN (A),3
71,Justin,Kluivert,Bournemouth,MID,55,8,77,2024-12-22T14:00:00Z,1,0,1,0,0,0,0,0,0,0,22,27.6,3.1,24.0,5.5,0.84,0.01,0.85,1.59,24769,97276,17,MUN (A),3
72,Chris,Mepham,Bournemouth,DEF,44,0,0,2024-12-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,32,17,MUN (A),3
74,Dango,O.Dango,Bournemouth,MID,50,6,90,2024-12-22T14:00:00Z,0,1,1,0,0,0,0,0,0,0,22,37.2,21.6,8.0,6.7,0.00,0.26,0.26,2.26,288,632,17,MUN (A),3
75,Alex,Paulsen,Bournemouth,GK,40,0,0,2024-12-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,41,17,MUN (A),3
76,Philip,Philip,Bournemouth,MID,48,1,12,2024-12-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,5,7.0,10.9,0.0,1.8,0.00,0.01,0.01,0.67,106,202,17,MUN (A),3
77,Alex,Scott,Bournemouth,MID,47,0,0,2024-12-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,9,68,17,MUN (A),3
78,Antoine,Semenyo,Bournemouth,MID,56,8,88,2024-12-22T14:00:00Z,1,0,1,0,0,0,0,0,0,0,27,37.0,2.9,30.0,7.0,0.23,0.01,0.24,1.83,10593,124457,17,MUN (A),3
79,Marcos,Senesi,Bournemouth,DEF,47,0,0,2024-12-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,46,6398,17,MUN (A),3
80,Luis,Sinisterra,Bournemouth,MID,49,0,0,2024-12-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,10,504,17,MUN (A),3
81,Adam,Smith,Bournemouth,DEF,45,0,45,2024-12-22T14:00:00Z,0,0,0,0,0,0,1,0,0,0,3,0.0,4.9,0.0,0.4,0.00,0.01,0.01,1.02,1858,1293,17,MUN (A),3
83,Marcus,Tavernier,Bournemouth,MID,55,0,0,2024-12-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,75,8452,17,MUN (A),3
84,Mark,Travers,Bournemouth,GK,44,0,0,2024-12-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,278,571,17,MUN (A),3
85,Illia,Zabarnyi,Bournemouth,DEF,44,6,90,2024-12-22T14:00:00Z,0,0,1,0,0,0,0,0,0,0,28,26.6,10.3,0.0,3.7,0.00,0.02,0.02,2.26,2492,2561,17,MUN (A),3
152,Kepa,Arrizabalaga,Bournemouth,GK,45,9,90,2024-12-22T14:00:00Z,0,0,1,0,0,0,1,0,7,2,33,46.6,0.0,0.0,4.7,0.00,0.00,0.00,2.26,8178,7635,17,MUN (A),3
580,Dean,Huijsen,Bournemouth,DEF,43,14,90,2024-12-22T14:00:00Z,1,0,1,0,0,0,1,0,0,3,45,62.0,10.7,17.0,9.0,0.12,0.02,0.14,2.26,13891,5039,17,MUN (A),3
592,Julián,J.Araujo,Bournemouth,DEF,43,0,0,2024-12-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,8,436,17,MUN (A),3
599,Will,Dennis,Bournemouth,GK,40,0,0,2024-12-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,306,729,17,MUN (A),3
617,Francisco Evanilson,Evanilson,Bournemouth,FWD,61,2,70,2024-12-22T14:00:00Z,0,0,1,0,0,0,0,0,0,0,10,5.4,7.1,7.0,2.0,0.04,0.12,0.16,1.51,18764,87639,17,MUN (A),3
680,Max,Kinsey,Bournemouth,DEF,40,0,0,2024-12-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,339,206,17,MUN (A),3
687,Ben,Winterburn,Bournemouth,MID,45,0,0,2024-12-22T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,134,95,17,MUN (A),3
86,Kristoffer,Ajer,Brentford,DEF,44,1,66,2024-12-21T15:00:00Z,0,0,0,2,0,0,0,0,0,0,-1,11.6,1.1,27.0,4.0,0.23,0.01,0.24,0.78,991,415,17,NFO (H),3
87,Ethan,Brierley,Brentford,MID,44,0,0,2024-12-21T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,163,289,17,NFO (H),3
88,Nathan,Collins,Brentford,DEF,45,1,90,2024-12-21T15:00:00Z,0,0,0,2,0,0,0,0,0,0,10,18.2,2.0,2.0,2.2,0.00,0.03,0.03,0.90,26401,10219,17,NFO (H),3
89,Mikkel,Damsgaard,Brentford,MID,50,1,90,2024-12-21T15:00:00Z,0,0,0,2,0,0,1,0,0,0,11,20.6,19.0,21.0,6.1,0.15,0.17,0.32,0.90,10923,18471,17,NFO (H),3
90,Josh,Dasilva,Brentford,MID,48,0,0,2024-12-21T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,12,10,17,NFO (H),3
91,Mark,Flekken,Brentford,GK,45,2,90,2024-12-21T15:00:00Z,0,0,0,2,0,0,0,0,4,0,8,34.6,0.0,0.0,3.5,0.00,0.00,0.00,0.90,50767,23507,17,NFO (H),3
92,Rico,Henry,Brentford,DEF,43,0,0,2024-12-21T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,33,79,17,NFO (H),3
93,Aaron,Hickey,Brentford,DEF,43,0,0,2024-12-21T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,18,34,17,NFO (H),3
94,Vitaly,Janelt,Brentford,MID,49,2,66,2024-12-21T15:00:00Z,0,0,0,2,0,0,0,0,0,0,10,3.8,4.3,4.0,1.2,0.00,0.02,0.02,0.78,343,8185,17,NFO (H),3
95,Mathias,Jensen,Brentford,MID,53,0,0,2024-12-21T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,21,223,17,NFO (H),3
96,Kim,Ji-soo,Brentford,DEF,39,0,0,2024-12-21T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,935,1512,17,NFO (H),3
97,Yunus Emre,Konak,Brentford,MID,45,1,1,2024-12-21T15:00:00Z,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,90,300,17,NFO (H),3
98,Keane,Lewis-Potter,Brentford,MID,50,2,90,2024-12-21T15:00:00Z,0,0,0,2,0,0,0,0,0,0,11,0.8,4.0,2.0,0.7,0.00,0.04,0.04,0.90,317,711,17,NFO (H),3
99,Bryan,Mbeumo,Brentford,MID,76,2,90,2024-12-21T15:00:00Z,0,0,0,2,0,0,0,0,0,0,23,24.4,56.9,37.0,11.8,0.07,0.51,0.58,0.90,174229,80709,17,NFO (H),3
100,Ben,Mee,Brentford,DEF,42,0,90,2024-12-21T15:00:00Z,0,0,0,2,0,0,1,0,0,0,2,12.4,2.5,6.0,2.1,0.00,0.02,0.02,0.90,1431,1412,17,NFO (H),3
101,Christian,Nørgaard,Brentford,MID,48,2,90,2024-12-21T15:00:00Z,0,0,0,2,0,0,0,0,0,0,23,23.2,9.9,7.0,4.0,0.08,0.11,0.19,0.90,1410,1461,17,NFO (H),3
102,Frank,Onyeka,Brentford,MID,49,0,0,2024-12-21T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,12,17,NFO (H),3
103,Myles,Peart-Harris,Brentford,MID,45,0,0,2024-12-21T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,30,17,NFO (H),3
