Player ID,Name,Last_Name,Team,Position,Cost_Today,GW Points,Minutes,KO_time,Goals,Assists,Clean Sheets,Goals Conceded,Penalties Saved,Penalties Missed,YC,RC,Saves,Total Bonus Points,Total BPS,Influence,Creativity,Threat,ICT Index,xG,xA,xGi,xGc,Transfers In GW,Transfers Out GW,Gameweek,Opponent,Difficulty
13,Martin,Ødegaard,Arsenal,MID,82,6,81,2024-11-23T15:00:00Z,0,1,1,0,0,0,0,0,0,0,29,35.8,67.5,24.0,12.7,0.26,0.15,0.41,0.27,89947,6922,12,NFO (H),3
15,David,Raya,Arsenal,GK,55,6,90,2024-11-23T15:00:00Z,0,0,1,0,0,0,0,0,0,0,22,5.2,0.0,0.0,0.5,0.00,0.00,0.00,0.33,57350,94265,12,NFO (H),3
16,Declan,Rice,Arsenal,MID,63,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1408,20488,12,NFO (H),3
17,Bukayo,Saka,Arsenal,MID,101,13,82,2024-11-23T15:00:00Z,1,1,1,0,0,0,1,0,0,3,51,60.0,51.3,66.0,17.7,0.29,0.24,0.53,0.27,199139,227498,12,NFO (H),3
18,William,Saliba,Arsenal,DEF,60,7,90,2024-11-23T15:00:00Z,0,0,1,0,0,0,0,0,0,1,32,24.0,2.8,0.0,2.7,0.00,0.02,0.02,0.33,65139,61690,12,NFO (H),3
20,Thomas,Thomas,Arsenal,MID,50,8,45,2024-11-23T15:00:00Z,1,0,0,0,0,0,0,0,0,2,36,42.6,1.1,8.0,5.2,0.06,0.01,0.07,0.21,3583,8551,12,NFO (H),3
21,Kieran,Tierney,Arsenal,DEF,43,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,49,95,12,NFO (H),3
22,Tomiyasu,Tomiyasu,Arsenal,DEF,48,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,60,131,12,NFO (H),3
23,Leandro,Trossard,Arsenal,MID,69,3,90,2024-11-23T15:00:00Z,0,0,1,0,0,0,0,0,0,0,16,15.0,18.1,46.0,7.9,0.18,0.11,0.29,0.33,3284,35261,12,NFO (H),3
24,Benjamin,White,Arsenal,DEF,62,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,5829,58876,12,NFO (H),3
25,Oleksandr,Zinchenko,Arsenal,DEF,48,1,23,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,3,3.0,1.2,4.0,0.8,0.00,0.00,0.00,0.17,1706,2634,12,NFO (H),3
73,Norberto,Neto,Arsenal,GK,43,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,416,4392,12,NFO (H),3
186,Raheem,Sterling,Arsenal,MID,67,4,7,2024-11-23T15:00:00Z,0,1,0,0,0,0,0,0,0,0,14,19.0,10.8,2.0,3.2,0.00,0.03,0.03,0.06,937,2031,12,NFO (H),3
578,Riccardo,Calafiori,Arsenal,DEF,58,6,66,2024-11-23T15:00:00Z,0,0,1,0,0,0,0,0,0,0,23,9.6,1.7,2.0,1.3,0.00,0.01,0.01,0.16,4969,9066,12,NFO (H),3
597,Myles,Lewis-Skelly,Arsenal,MID,45,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,287,409,12,NFO (H),3
633,Mikel,Merino,Arsenal,MID,60,3,90,2024-11-23T15:00:00Z,0,0,1,0,0,0,0,0,0,0,9,6.4,1.9,7.0,1.5,0.04,0.00,0.04,0.33,1741,2389,12,NFO (H),3
638,Salah-Eddine,Oulad M'hand,Arsenal,MID,45,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,55,75,12,NFO (H),3
639,Tommy,Setford,Arsenal,GK,45,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,131,172,12,NFO (H),3
657,Maldini,Kacurri,Arsenal,DEF,40,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,451,433,12,NFO (H),3
658,Ayden,Heaven,Arsenal,DEF,40,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,347,329,12,NFO (H),3
659,Ismeal,Kabia,Arsenal,MID,45,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,104,111,12,NFO (H),3
662,Josh,Nichols,Arsenal,DEF,40,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,240,190,12,NFO (H),3
28,Leon,Bailey,Aston Villa,MID,63,2,81,2024-11-23T15:00:00Z,0,0,0,2,0,0,0,0,0,0,3,0.8,24.3,18.0,4.3,0.05,0.54,0.59,1.23,5784,5672,12,CRY (H),2
29,Ross,Barkley,Aston Villa,MID,52,9,90,2024-11-23T15:00:00Z,1,0,0,2,0,0,0,0,0,2,31,40.8,6.4,59.0,10.6,0.24,0.09,0.33,1.26,268,2515,12,CRY (H),2
30,Enzo,Barrenechea,Aston Villa,MID,49,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,41,12,CRY (H),2
31,Emiliano,Buendia,Aston Villa,MID,52,0,8,2024-11-23T15:00:00Z,0,0,0,0,0,0,1,0,0,0,1,1.2,11.3,0.0,1.3,0.00,0.00,0.00,0.02,217,395,12,CRY (H),2
32,Matty,Cash,Aston Villa,DEF,44,1,45,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,10,8.0,3.7,4.0,1.6,0.00,0.02,0.02,0.43,5802,9051,12,CRY (H),2
33,Leander,Dendoncker,Aston Villa,MID,45,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,1538,12,CRY (H),2
34,Moussa,Diaby,Aston Villa,MID,65,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,14,12,CRY (H),2
35,Diego Carlos,Diego Carlos,Aston Villa,DEF,45,0,90,2024-11-23T15:00:00Z,0,0,0,2,0,0,1,0,0,0,4,20.2,1.8,6.0,2.8,0.06,0.01,0.07,1.26,5656,2138,12,CRY (H),2
36,Lucas,Digne,Aston Villa,DEF,47,1,21,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,4,3.8,1.0,0.0,0.5,0.00,0.00,0.00,0.24,148027,32500,12,CRY (H),2
37,Lewis,Dobbin,Aston Villa,MID,50,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,2,12,CRY (H),2
38,Jhon,Duran,Aston Villa,FWD,59,1,21,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,3,4.4,10.3,7.0,2.2,0.02,0.00,0.02,0.24,9534,53384,12,CRY (H),2
39,Joe,Gauci,Aston Villa,GK,40,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,897,2399,12,CRY (H),2
40,Kortney,Hause,Aston Villa,DEF,40,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,606,1959,12,CRY (H),2
41,Samuel,Iling Jr,Aston Villa,MID,54,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,29,12,CRY (H),2
42,Boubacar,Kamara,Aston Villa,MID,50,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,145,317,12,CRY (H),2
43,Kaine,Kesler-Hayden,Aston Villa,DEF,40,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,31,12,CRY (H),2
44,Ezri,Konsa,Aston Villa,DEF,44,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,13519,161948,12,CRY (H),2
45,Ian,Maatsen,Aston Villa,DEF,47,0,68,2024-11-23T15:00:00Z,0,0,0,2,0,0,1,0,0,0,7,9.8,23.2,28.0,6.1,0.06,0.04,0.10,1.01,650,11088,12,CRY (H),2
46,Filip,Marschall,Aston Villa,GK,40,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,1,12,CRY (H),2
47,Emiliano,Martinez,Aston Villa,GK,50,2,90,2024-11-23T15:00:00Z,0,0,0,2,0,0,0,0,4,0,15,37.0,0.0,0.0,3.7,0.00,0.00,0.00,1.26,36279,38863,12,CRY (H),2
48,John,McGinn,Aston Villa,MID,52,5,68,2024-11-23T15:00:00Z,0,1,0,2,0,0,0,0,0,0,22,20.2,43.3,12.0,7.6,0.42,0.34,0.76,1.01,3712,3075,12,CRY (H),2
49,Tyrone,Mings,Aston Villa,DEF,44,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1933,502,12,CRY (H),2
50,Kosta,Nedeljkovic,Aston Villa,DEF,40,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,732,7006,12,CRY (H),2
51,Robin,Olsen,Aston Villa,GK,45,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,231,337,12,CRY (H),2
52,Pau,Pau,Aston Villa,DEF,45,1,90,2024-11-23T15:00:00Z,0,0,0,2,0,0,0,0,0,0,11,15.4,3.9,2.0,2.1,0.00,0.03,0.03,1.26,3460,16384,12,CRY (H),2
53,Jacob,Ramsey,Aston Villa,MID,54,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,443,4570,12,CRY (H),2
54,Morgan,Rogers,Aston Villa,MID,54,2,81,2024-11-23T15:00:00Z,0,0,0,2,0,0,0,0,0,0,5,8.2,19.1,20.0,4.7,0.18,0.05,0.23,1.23,177597,107791,12,CRY (H),2
55,Viljami,Sinisalo,Aston Villa,GK,40,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,2,12,CRY (H),2
56,Lino,Sousa,Aston Villa,DEF,40,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,293,12,CRY (H),2
57,Youri,Tielemans,Aston Villa,MID,55,3,90,2024-11-23T15:00:00Z,0,1,0,2,0,1,0,0,0,0,20,35.4,50.5,17.0,10.3,0.79,0.17,0.96,1.26,7519,12332,12,CRY (H),2
58,Ollie,Watkins,Aston Villa,FWD,90,7,90,2024-11-23T15:00:00Z,1,0,0,2,0,0,0,0,0,1,28,41.6,2.1,62.0,10.6,1.30,0.02,1.32,1.26,101944,184000,12,CRY (H),2
233,Amadou,Onana,Aston Villa,MID,49,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,5051,89356,12,CRY (H),2
569,Jaden,Jaden,Aston Villa,MID,53,1,8,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,2,0.0,0.3,2.0,0.2,0.00,0.00,0.00,0.02,242,174,12,CRY (H),2
598,Lamare,Bogarde,Aston Villa,DEF,40,0,45,2024-11-23T15:00:00Z,0,0,0,2,0,0,0,0,0,0,0,3.0,2.3,2.0,0.7,0.00,0.03,0.03,0.83,472,1722,12,CRY (H),2
640,Sil,Swinkels,Aston Villa,DEF,40,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,205,326,12,CRY (H),2
641,Oliwier,Zych,Aston Villa,GK,40,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1205,2835,12,CRY (H),2
656,Kadan,Young,Aston Villa,MID,45,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1852,2247,12,CRY (H),2
59,Max,Aarons,Bournemouth,DEF,43,1,15,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,5,1.4,1.3,0.0,0.3,0.00,0.01,0.01,0.03,416,635,12,BHA (H),2
60,Tyler,Adams,Bournemouth,MID,49,2,64,2024-11-23T15:00:00Z,0,0,0,2,0,0,0,0,0,0,19,12.8,4.9,2.0,2.0,0.00,0.01,0.01,0.91,380,169,12,BHA (H),2
61,Jaidon,Anthony,Bournemouth,MID,45,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,742,12,BHA (H),2
62,David,Brooks,Bournemouth,MID,49,7,15,2024-11-23T15:00:00Z,1,0,0,0,0,0,0,0,0,1,25,40.8,31.8,20.0,9.3,0.10,0.38,0.48,0.03,119,104,12,BHA (H),2
63,Ryan,Christie,Bournemouth,MID,49,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,89,4169,12,BHA (H),2
64,Lewis,Cook,Bournemouth,MID,50,1,90,2024-11-23T15:00:00Z,0,0,0,2,0,0,1,0,0,0,10,9.0,48.3,4.0,6.1,0.00,0.10,0.10,0.94,7722,2679,12,BHA (H),2
65,Enes,Enes Ünal,Bournemouth,FWD,54,4,10,2024-11-23T15:00:00Z,0,1,0,0,0,0,0,0,0,0,12,15.2,10.8,6.0,3.2,0.22,0.04,0.26,0.03,517,648,12,BHA (H),2
66,Romain,Faivre,Bournemouth,MID,50,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,11,12,BHA (H),2
67,Hamed,H.Traorè,Bournemouth,MID,45,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,304,12,BHA (H),2
68,James,Hill,Bournemouth,DEF,40,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,676,1475,12,BHA (H),2
69,Daniel,Jebbison,Bournemouth,FWD,45,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,12405,12,BHA (H),2
70,Milos,Kerkez,Bournemouth,DEF,44,1,80,2024-11-23T15:00:00Z,0,0,0,2,0,0,0,0,0,0,14,19.4,28.0,10.0,5.7,0.00,0.24,0.24,0.91,53217,19468,12,BHA (H),2
71,Justin,Kluivert,Bournemouth,MID,53,2,74,2024-11-23T15:00:00Z,0,0,0,2,0,0,0,0,0,0,5,2.6,21.9,32.0,5.7,0.22,0.03,0.25,0.91,42099,5635,12,BHA (H),2
72,Chris,Mepham,Bournemouth,DEF,44,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,94,12,BHA (H),2
74,Dango,O.Dango,Bournemouth,MID,50,1,25,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,8,11.0,15.1,2.0,2.8,0.00,0.12,0.12,0.03,32,237,12,BHA (H),2
75,Alex,Paulsen,Bournemouth,GK,40,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,107,12,BHA (H),2
76,Philip,Philip,Bournemouth,MID,48,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,167,286,12,BHA (H),2
77,Alex,Scott,Bournemouth,MID,48,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,26,267,12,BHA (H),2
78,Antoine,Semenyo,Bournemouth,MID,57,1,90,2024-11-23T15:00:00Z,0,0,0,2,0,0,1,0,0,0,8,0.0,19.6,36.0,5.3,0.31,0.25,0.56,0.94,114524,134788,12,BHA (H),2
79,Marcos,Senesi,Bournemouth,DEF,48,1,64,2024-11-23T15:00:00Z,0,0,0,2,0,0,0,0,0,0,-3,5.8,1.2,0.0,0.7,0.00,0.01,0.01,0.91,9907,6740,12,BHA (H),2
80,Luis,Sinisterra,Bournemouth,MID,49,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,21,3146,12,BHA (H),2
81,Adam,Smith,Bournemouth,DEF,45,1,74,2024-11-23T15:00:00Z,0,0,0,2,0,0,0,0,0,0,-1,6.4,1.3,0.0,0.8,0.00,0.00,0.00,0.91,1669,1236,12,BHA (H),2
83,Marcus,Tavernier,Bournemouth,MID,55,2,90,2024-11-23T15:00:00Z,0,0,0,2,0,0,0,0,0,0,9,11.6,20.2,9.0,4.1,0.02,0.24,0.26,0.94,3349,5212,12,BHA (H),2
84,Mark,Travers,Bournemouth,GK,44,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,781,2306,12,BHA (H),2
85,Illia,Zabarnyi,Bournemouth,DEF,44,1,90,2024-11-23T15:00:00Z,0,0,0,2,0,0,0,0,0,0,8,18.2,25.9,0.0,4.4,0.00,0.02,0.02,0.94,4314,2439,12,BHA (H),2
152,Kepa,Arrizabalaga,Bournemouth,GK,45,1,90,2024-11-23T15:00:00Z,0,0,0,2,0,0,0,0,2,0,6,17.8,0.1,0.0,1.8,0.00,0.00,0.00,0.94,6353,2582,12,BHA (H),2
580,Dean,Huijsen,Bournemouth,DEF,43,1,25,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,13,11.6,1.7,10.0,2.3,0.24,0.01,0.25,0.03,200,291,12,BHA (H),2
592,Julián,J.Araujo,Bournemouth,DEF,44,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,282,1402,12,BHA (H),2
599,Will,Dennis,Bournemouth,GK,40,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,531,1629,12,BHA (H),2
617,Francisco Evanilson,Evanilson,Bournemouth,FWD,60,2,90,2024-11-23T15:00:00Z,0,0,0,2,0,0,0,0,0,0,2,3.0,3.4,54.0,6.0,0.51,0.01,0.52,0.94,109576,14087,12,BHA (H),2
86,Kristoffer,Ajer,Brentford,DEF,44,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,40,3300,12,EVE (A),3
87,Ethan,Brierley,Brentford,MID,45,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,222,468,12,EVE (A),3
88,Nathan,Collins,Brentford,DEF,45,6,90,2024-11-23T15:00:00Z,0,0,1,0,0,0,0,0,0,0,26,29.8,0.3,2.0,3.2,0.00,0.00,0.00,1.20,8837,19819,12,EVE (A),3
89,Mikkel,Damsgaard,Brentford,MID,50,3,71,2024-11-23T15:00:00Z,0,0,1,0,0,0,0,0,0,0,16,11.4,16.9,5.0,3.3,0.05,0.16,0.21,0.67,54515,8240,12,EVE (A),3
90,Josh,Dasilva,Brentford,MID,48,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,13,14,12,EVE (A),3
91,Mark,Flekken,Brentford,GK,45,9,90,2024-11-23T15:00:00Z,0,0,1,0,0,0,0,0,5,2,34,37.8,0.0,0.0,3.8,0.00,0.00,0.00,1.20,21736,58725,12,EVE (A),3
92,Rico,Henry,Brentford,DEF,43,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,26,162,12,EVE (A),3
93,Aaron,Hickey,Brentford,DEF,43,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,29,51,12,EVE (A),3
94,Vitaly,Janelt,Brentford,MID,49,3,85,2024-11-23T15:00:00Z,0,0,1,0,0,0,0,0,0,0,14,18.4,14.8,0.0,3.3,0.00,0.03,0.03,1.01,43522,6210,12,EVE (A),3
95,Mathias,Jensen,Brentford,MID,53,3,90,2024-11-23T15:00:00Z,0,0,1,0,0,0,0,0,0,0,12,8.6,11.3,5.0,2.5,0.09,0.01,0.10,1.20,457,331,12,EVE (A),3
96,Kim,Ji-soo,Brentford,DEF,39,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,4186,2227,12,EVE (A),3
97,Yunus Emre,Konak,Brentford,MID,45,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,311,477,12,EVE (A),3
98,Keane,Lewis-Potter,Brentford,MID,50,3,90,2024-11-23T15:00:00Z,0,0,1,0,0,0,0,0,0,0,12,14.6,2.3,23.0,4.0,0.04,0.02,0.06,1.20,1049,1881,12,EVE (A),3
99,Bryan,Mbeumo,Brentford,MID,79,3,90,2024-11-23T15:00:00Z,0,0,1,0,0,0,0,0,0,0,6,19.8,25.8,10.0,5.6,0.00,0.12,0.12,1.20,148625,330878,12,EVE (A),3
100,Ben,Mee,Brentford,DEF,42,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1639,2260,12,EVE (A),3
101,Christian,Nørgaard,Brentford,MID,48,-2,40,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,1,0,0,-4,4.6,10.5,0.0,1.5,0.00,0.00,0.00,0.35,5531,2650,12,EVE (A),3
102,Frank,Onyeka,Brentford,MID,49,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,46,12,EVE (A),3
103,Myles,Peart-Harris,Brentford,MID,45,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,70,12,EVE (A),3
104,Ethan,Pinnock,Brentford,DEF,45,6,90,2024-11-23T15:00:00Z,0,0,1,0,0,0,0,0,0,0,29,28.8,10.0,6.0,4.5,0.03,0.00,0.03,1.20,4044,19471,12,EVE (A),3
105,Mads,Roerslev,Brentford,DEF,44,0,0,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,323,680,12,EVE (A),3
106,Kevin,Schade,Brentford,MID,51,1,18,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,3,6.0,0.0,0.0,0.6,0.00,0.00,0.00,0.52,249,1090,12,EVE (A),3
107,Igor Thiago,Thiago,Brentford,FWD,59,1,18,2024-11-23T15:00:00Z,0,0,0,0,0,0,0,0,0,0,3,1.2,0.2,0.0,0.1,0.00,0.00,0.00,0.52,334,118,12,EVE (A),3
