Player ID,Name,Last_Name,Team,Position,Cost_Today,GW Points,Minutes,KO_time,Goals,Assists,Clean Sheets,Goals Conceded,Penalties Saved,Penalties Missed,YC,RC,Saves,Total Bonus Points,Total BPS,Influence,Creativity,Threat,ICT Index,xG,xA,xGi,xGc,Transfers In GW,Transfers Out GW,Gameweek,Avail,Opponent,Difficulty
186,Raheem,Sterling,Arsenal,MID,67,0,0,2025-03-09T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,384,803,28,n,MUN (A),3
578,Riccardo,Calafiori,Arsenal,DEF,58,1,57,2025-03-09T16:30:00Z,0,0,0,1,0,0,0,0,0,0,-2,3.6,2.8,4.0,1.0,0.00,0.05,0.05,0.27,4819,3149,28,a,MUN (A),3
597,Myles,Lewis-Skelly,Arsenal,MID,45,1,32,2025-03-09T16:30:00Z,0,0,0,0,0,0,0,0,0,0,4,2.2,3.3,0.0,0.6,0.00,0.02,0.02,1.25,3309,3828,28,a,MUN (A),3
633,Mikel,Merino,Arsenal,MID,60,2,90,2025-03-09T16:30:00Z,0,0,0,1,0,0,0,0,0,0,4,5.0,25.7,6.0,3.7,0.10,0.03,0.13,1.52,16430,10899,28,a,MUN (A),3
638,Salah-Eddine,Oulad M'hand,Arsenal,MID,45,0,0,2025-03-09T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,33,54,28,a,MUN (A),3
639,Tommy,Setford,Arsenal,GK,45,0,0,2025-03-09T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,54,103,28,a,MUN (A),3
657,Maldini,Kacurri,Arsenal,DEF,40,0,0,2025-03-09T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,195,28,u,MUN (A),3
658,Ayden,Heaven,Arsenal,DEF,40,1,45,2025-03-09T16:30:00Z,0,0,0,1,0,0,0,0,0,0,2,7.0,0.5,2.0,1.0,0.00,0.00,0.00,1.01,286,202,28,a,MUN (A),3
659,Ismeal,Kabia,Arsenal,MID,45,0,0,2025-03-09T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,51,45,28,a,MUN (A),3
662,Josh,Nichols,Arsenal,DEF,40,0,0,2025-03-09T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,286,235,28,a,MUN (A),3
665,Nathan,Butler-Oyedeji,Arsenal,FWD,45,0,0,2025-03-09T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,615,1068,28,a,MUN (A),3
28,Leon,Bailey,Aston Villa,MID,62,1,45,2025-03-08T17:30:00Z,0,0,0,0,0,0,0,0,0,0,3,0.0,1.6,7.0,0.7,0.12,0.04,0.16,0.12,1146,2728,28,a,BRE (A),3
29,Ross,Barkley,Aston Villa,MID,52,0,0,2025-03-08T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,12,304,28,d,BRE (A),3
30,Enzo,Barrenechea,Aston Villa,MID,49,0,0,2025-03-08T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,1,28,u,BRE (A),3
31,Emiliano,Buendia,Aston Villa,MID,51,0,0,2025-03-08T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,113,28,u,BRE (A),3
32,Matty,Cash,Aston Villa,DEF,44,0,45,2025-03-08T17:30:00Z,0,0,0,0,0,0,1,0,0,0,1,4.2,1.2,0.0,0.5,0.00,0.02,0.02,0.72,1617,3878,28,a,BRE (A),3
33,Leander,Dendoncker,Aston Villa,MID,45,0,0,2025-03-08T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,127,28,u,BRE (A),3
34,Moussa,Diaby,Aston Villa,MID,65,0,0,2025-03-08T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,3,28,u,BRE (A),3
35,Diego Carlos,Diego Carlos,Aston Villa,DEF,45,0,0,2025-03-08T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,503,28,u,BRE (A),3
36,Lucas,Digne,Aston Villa,DEF,45,6,90,2025-03-08T17:30:00Z,0,0,1,0,0,0,0,0,0,0,20,20.0,16.2,0.0,3.6,0.00,0.04,0.04,0.83,5570,68266,28,a,BRE (A),3
37,Lewis,Dobbin,Aston Villa,MID,50,0,0,2025-03-08T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,1,28,u,BRE (A),3
38,Jhon,Duran,Aston Villa,FWD,57,0,0,2025-03-08T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,5679,28,u,BRE (A),3
39,Joe,Gauci,Aston Villa,GK,40,0,0,2025-03-08T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,1492,28,u,BRE (A),3
40,Kortney,Hause,Aston Villa,DEF,39,0,0,2025-03-08T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,520,1389,28,a,BRE (A),3
41,Samuel,Iling Jr,Aston Villa,MID,54,0,0,2025-03-08T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,5,28,u,BRE (A),3
42,Boubacar,Kamara,Aston Villa,MID,50,1,29,2025-03-08T17:30:00Z,0,0,0,0,0,0,0,0,0,0,6,7.4,4.1,0.0,1.2,0.00,0.00,0.00,0.52,142,361,28,a,BRE (A),3
43,Kaine,Kesler-Hayden,Aston Villa,DEF,40,0,0,2025-03-08T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,6,28,u,BRE (A),3
44,Ezri,Konsa,Aston Villa,DEF,44,7,90,2025-03-08T17:30:00Z,0,0,1,0,0,0,0,0,0,1,29,12.0,0.6,0.0,1.3,0.00,0.00,0.00,0.83,2179,22322,28,a,BRE (A),3
45,Ian,Maatsen,Aston Villa,DEF,45,0,0,2025-03-08T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,846,2244,28,a,BRE (A),3
46,Filip,Marschall,Aston Villa,GK,40,0,0,2025-03-08T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,1,28,u,BRE (A),3
47,Emiliano,Martinez,Aston Villa,GK,50,0,0,2025-03-08T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,5282,76540,28,a,BRE (A),3
48,John,McGinn,Aston Villa,MID,52,2,60,2025-03-08T17:30:00Z,0,0,1,0,0,0,1,0,0,0,0,0.0,2.8,0.0,0.0,0.00,0.03,0.03,0.32,1063,1657,28,a,BRE (A),3
49,Tyrone,Mings,Aston Villa,DEF,44,8,90,2025-03-08T17:30:00Z,0,0,1,0,0,0,0,0,0,2,30,28.6,2.0,17.0,4.8,0.32,0.01,0.33,0.83,823,1010,28,a,BRE (A),3
50,Kosta,Nedeljkovic,Aston Villa,DEF,39,0,0,2025-03-08T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,2931,28,u,BRE (A),3
51,Robin,Olsen,Aston Villa,GK,45,7,90,2025-03-08T17:30:00Z,0,0,1,0,0,0,0,0,3,0,27,17.0,0.0,0.0,1.7,0.00,0.00,0.00,0.83,233,304,28,a,BRE (A),3
52,Pau,Pau,Aston Villa,DEF,42,0,0,2025-03-08T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,334,998,28,a,BRE (A),3
53,Jacob,Ramsey,Aston Villa,MID,54,6,67,2025-03-08T17:30:00Z,0,1,1,0,0,0,0,0,0,0,16,17.2,16.4,15.0,4.9,0.11,0.07,0.18,0.32,1256,6359,28,a,BRE (A),3
54,Morgan,Rogers,Aston Villa,MID,56,3,90,2025-03-08T17:30:00Z,0,0,1,0,0,0,0,0,0,0,13,6.6,22.6,5.0,3.4,0.08,0.02,0.10,0.83,64006,125905,28,a,BRE (A),3
55,Viljami,Sinisalo,Aston Villa,GK,40,0,0,2025-03-08T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,2,28,u,BRE (A),3
56,Lino,Sousa,Aston Villa,DEF,40,0,0,2025-03-08T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,59,28,u,BRE (A),3
57,Youri,Tielemans,Aston Villa,MID,55,3,90,2025-03-08T17:30:00Z,0,0,1,0,0,0,0,0,0,0,23,39.8,27.8,21.0,8.9,0.15,0.15,0.30,0.83,3710,11676,28,a,BRE (A),3
58,Ollie,Watkins,Aston Villa,FWD,89,9,90,2025-03-08T17:30:00Z,1,0,1,0,0,0,0,0,0,3,31,37.8,2.8,49.0,9.0,0.56,0.01,0.57,0.83,114603,107549,28,a,BRE (A),3
233,Amadou,Onana,Aston Villa,MID,48,0,0,2025-03-08T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,45,3946,28,a,BRE (A),3
569,Jaden,Jaden,Aston Villa,MID,53,3,66,2025-03-08T15:00:00Z,0,0,1,0,0,0,0,0,0,0,6,23.4,10.4,58.0,9.2,0.65,0.00,0.65,2.13,2672,271,28,a,BRE (A),3
598,Lamare,Bogarde,Aston Villa,DEF,40,0,0,2025-03-08T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,831,1218,28,a,BRE (A),3
640,Sil,Swinkels,Aston Villa,DEF,40,0,0,2025-03-08T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,174,28,u,BRE (A),3
641,Oliwier,Zych,Aston Villa,GK,40,0,0,2025-03-08T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,185,812,28,a,BRE (A),3
656,Kadan,Young,Aston Villa,MID,44,0,0,2025-03-08T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,619,1640,28,u,BRE (A),3
679,Ben,Broggio,Aston Villa,MID,45,0,0,2025-03-08T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,71,62,28,a,BRE (A),3
59,Max,Aarons,Bournemouth,DEF,43,0,0,2025-03-09T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,246,28,u,TOT (A),4
60,Tyler,Adams,Bournemouth,MID,49,2,90,2025-03-09T14:00:00Z,0,0,0,2,0,0,0,0,0,0,12,16.6,2.1,2.0,2.1,0.08,0.02,0.10,1.53,267,1068,28,a,TOT (A),4
61,Jaidon,Anthony,Bournemouth,MID,45,0,0,2025-03-09T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,95,28,u,TOT (A),4
62,David,Brooks,Bournemouth,MID,49,1,9,2025-03-09T14:00:00Z,0,0,0,1,0,0,0,0,0,0,3,0.6,0.3,0.0,0.1,0.00,0.00,0.00,0.83,140,408,28,a,TOT (A),4
63,Ryan,Christie,Bournemouth,MID,49,2,70,2025-03-09T14:00:00Z,0,0,0,1,0,0,0,0,0,0,25,20.6,29.6,0.0,5.0,0.00,0.14,0.14,0.70,350,4328,28,a,TOT (A),4
64,Lewis,Cook,Bournemouth,MID,50,2,90,2025-03-09T14:00:00Z,0,0,0,2,0,0,0,0,0,0,16,19.2,5.0,0.0,2.4,0.00,0.03,0.03,1.53,500,664,28,a,TOT (A),4
65,Enes,Enes Ünal,Bournemouth,FWD,54,0,0,2025-03-09T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,34,389,28,i,TOT (A),4
66,Romain,Faivre,Bournemouth,MID,50,0,0,2025-03-09T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,4,28,u,TOT (A),4
67,Hamed,H.Traorè,Bournemouth,MID,45,0,0,2025-03-09T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,21,28,u,TOT (A),4
68,James,Hill,Bournemouth,DEF,39,1,90,2025-03-09T14:00:00Z,0,0,0,2,0,0,0,0,0,0,4,21.8,0.8,6.0,2.9,0.05,0.00,0.05,1.53,2359,1909,28,a,TOT (A),4
69,Daniel,Jebbison,Bournemouth,FWD,45,0,0,2025-03-09T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,5066,6185,28,a,TOT (A),4
70,Milos,Kerkez,Bournemouth,DEF,51,4,90,2025-03-09T14:00:00Z,0,1,0,2,0,0,0,0,0,0,23,35.4,15.8,19.0,7.0,0.02,0.07,0.09,1.53,100462,56837,28,a,TOT (A),4
71,Justin,Kluivert,Bournemouth,MID,61,5,90,2025-03-09T14:00:00Z,0,1,0,2,0,0,0,0,0,0,17,15.6,18.3,23.0,5.7,0.37,0.33,0.70,1.53,280638,65066,28,a,TOT (A),4
72,Chris,Mepham,Bournemouth,DEF,44,0,0,2025-03-09T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,10,28,u,TOT (A),4
74,Dango,O.Dango,Bournemouth,MID,52,1,19,2025-03-09T14:00:00Z,0,0,0,1,0,0,0,0,0,0,3,4.6,0.4,11.0,1.6,0.05,0.00,0.05,0.83,14875,73685,28,a,TOT (A),4
75,Alex,Paulsen,Bournemouth,GK,40,0,0,2025-03-09T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,17,28,u,TOT (A),4
76,Philip,Philip,Bournemouth,MID,48,0,0,2025-03-09T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,58,28,u,TOT (A),4
77,Alex,Scott,Bournemouth,MID,47,1,19,2025-03-09T14:00:00Z,0,0,0,1,0,0,0,0,0,0,3,4.0,1.1,17.0,2.2,0.07,0.01,0.08,0.83,84,37,28,a,TOT (A),4
78,Antoine,Semenyo,Bournemouth,MID,57,1,89,2025-03-09T14:00:00Z,0,0,0,2,0,0,1,0,0,0,-1,1.4,12.3,12.0,2.6,0.09,0.05,0.14,1.49,35525,94921,28,a,TOT (A),4
79,Marcos,Senesi,Bournemouth,DEF,46,0,0,2025-03-09T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,34,366,28,d,TOT (A),4
80,Luis,Sinisterra,Bournemouth,MID,48,1,1,2025-03-09T14:00:00Z,0,0,0,0,0,0,0,0,0,0,2,2.4,0.3,4.0,0.7,0.00,0.01,0.01,0.04,193,131,28,a,TOT (A),4
81,Adam,Smith,Bournemouth,DEF,44,0,0,2025-03-09T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,19,279,28,i,TOT (A),4
83,Marcus,Tavernier,Bournemouth,MID,54,7,80,2025-03-09T14:00:00Z,1,0,0,1,0,0,1,0,0,1,31,57.0,41.6,38.0,13.7,0.45,0.19,0.64,0.70,1160,2031,28,a,TOT (A),4
84,Mark,Travers,Bournemouth,GK,44,0,0,2025-03-09T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,494,28,u,TOT (A),4
85,Illia,Zabarnyi,Bournemouth,DEF,44,0,0,2025-03-09T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,64,9419,28,a,TOT (A),4
152,Kepa,Arrizabalaga,Bournemouth,GK,46,1,90,2025-03-09T14:00:00Z,0,0,0,2,0,0,0,0,2,0,0,13.2,0.0,0.0,1.3,0.00,0.00,0.00,1.53,11467,18139,28,a,TOT (A),4
580,Dean,Huijsen,Bournemouth,DEF,45,0,90,2025-03-09T14:00:00Z,0,0,0,2,0,0,1,0,0,0,8,30.0,1.1,14.0,4.5,0.15,0.01,0.16,1.53,13898,29830,28,a,TOT (A),4
592,Julián,J.Araujo,Bournemouth,DEF,43,0,0,2025-03-09T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,103,106,28,d,TOT (A),4
599,Will,Dennis,Bournemouth,GK,40,0,0,2025-03-09T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,165,525,28,a,TOT (A),4
617,Francisco Evanilson,Evanilson,Bournemouth,FWD,56,8,70,2025-03-09T14:00:00Z,1,0,0,1,0,0,0,0,0,2,38,41.6,11.8,55.0,10.8,0.88,0.02,0.90,0.70,30785,4009,28,a,TOT (A),4
680,Max,Kinsey,Bournemouth,DEF,40,0,0,2025-03-09T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,255,282,28,a,TOT (A),4
687,Ben,Winterburn,Bournemouth,MID,45,0,0,2025-03-09T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,98,111,28,a,TOT (A),4
86,Kristoffer,Ajer,Brentford,DEF,44,1,90,2025-03-08T17:30:00Z,0,0,0,1,0,0,1,0,0,0,3,7.4,1.7,13.0,2.2,0.08,0.00,0.08,1.33,1268,705,28,a,AVL (H),3
87,Ethan,Brierley,Brentford,MID,44,0,0,2025-03-08T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,138,252,28,a,AVL (H),3
88,Nathan,Collins,Brentford,DEF,45,1,90,2025-03-08T17:30:00Z,0,0,0,1,0,0,1,0,0,0,13,37.4,1.8,4.0,4.3,0.03,0.01,0.04,1.33,12928,18057,28,a,AVL (H),3
89,Mikkel,Damsgaard,Brentford,MID,51,2,90,2025-03-08T17:30:00Z,0,0,0,1,0,0,0,0,0,0,13,15.0,42.8,2.0,6.0,0.00,0.08,0.08,1.33,17416,15614,28,a,AVL (H),3
90,Josh,Dasilva,Brentford,MID,48,0,0,2025-03-08T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,11,4,28,i,AVL (H),3
91,Mark,Flekken,Brentford,GK,44,3,90,2025-03-08T17:30:00Z,0,0,0,1,0,0,0,0,3,0,14,29.6,0.1,0.0,3.0,0.00,0.00,0.00,1.33,36254,21982,28,a,AVL (H),3
92,Rico,Henry,Brentford,DEF,43,0,0,2025-03-08T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,12,75,28,i,AVL (H),3
93,Aaron,Hickey,Brentford,DEF,43,0,0,2025-03-08T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,17,15,28,i,AVL (H),3
94,Vitaly,Janelt,Brentford,MID,49,2,74,2025-03-08T17:30:00Z,0,0,0,1,0,0,0,0,0,0,10,1.2,4.3,4.0,1.0,0.00,0.06,0.06,0.83,156,746,28,a,AVL (H),3
95,Mathias,Jensen,Brentford,MID,53,1,15,2025-03-08T17:30:00Z,0,0,0,0,0,0,0,0,0,0,4,10.0,2.8,0.0,1.3,0.00,0.02,0.02,0.49,40,211,28,a,AVL (H),3
96,Kim,Ji-soo,Brentford,DEF,39,1,1,2025-03-08T17:30:00Z,0,0,0,0,0,0,0,0,0,0,3,0.2,0.0,0.0,0.0,0.00,0.00,0.00,0.00,160,978,28,a,AVL (H),3
97,Yunus Emre,Konak,Brentford,MID,44,0,0,2025-03-08T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,163,195,28,a,AVL (H),3
98,Keane,Lewis-Potter,Brentford,MID,50,2,90,2025-03-08T17:30:00Z,0,0,0,1,0,0,0,0,0,0,16,22.0,7.2,16.0,4.5,0.05,0.03,0.08,1.33,422,619,28,a,AVL (H),3
99,Bryan,Mbeumo,Brentford,MID,81,2,90,2025-03-08T17:30:00Z,0,0,0,1,0,0,0,0,0,0,15,13.0,13.8,14.0,4.1,0.05,0.08,0.13,1.33,181469,68044,28,a,AVL (H),3
100,Ben,Mee,Brentford,DEF,42,0,0,2025-03-08T17:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,334,654,28,a,AVL (H),3
101,Christian,Nørgaard,Brentford,MID,48,2,90,2025-03-08T17:30:00Z,0,0,0,1,0,0,0,0,0,0,17,20.4,28.5,12.0,6.1,0.19,0.08,0.27,1.33,370,2257,28,a,AVL (H),3
