Player ID,Name,Last_Name,Position,Team,Cost_Today,Total Points,Form,Points/Game,xGi,xGc,Selection %,Goals,Assists,Clean Sheets,GW Points,Total Bonus Points,Total BPS,Goals Conceded,Minutes,YC,RC,Saves,Penalties Saved,Penalties Missed,Transfers Out GW,Transfers in GW,Influence,Creativity,Threat,ICT Index,GW14,GW15,GW16,GW17,GW18,GW19,CGW,NGW,NGW2,NGW3,NGW4,NGW5,Diff_Score_1_GW,Diff_Score_2_GW,Diff_Score_3_GW,Diff_Score_4_GW,Diff_Score_5_GW,FDI_1,FDI_2,FDI_3,FDI_4,FDI_5
17,Bukayo,Saka,MID,Arsenal,104,101,9.0,7.8,0.74,0.81,39.5,5,11,5,3,16,394,11,1065,3,0,0,0,0,10937,135686,484.0,560.3,526,156.9,MUN (H),FUL (A),EVE (H),CRY (A),IPS (H),BRE (A),3,3,2,3,2,3,3.0,5.0,8.0,10.0,13.0,1.8,1.125,0.9,0.6923,5.0
18,William,Saliba,DEF,Arsenal,60,46,6.2,3.5,0.11,0.92,23.3,1,0,5,15,4,207,12,1109,2,1,0,0,0,9001,85691,244.4,40.0,43,33.0,MUN (H),FUL (A),EVE (H),CRY (A),IPS (H),BRE (A),3,3,2,3,2,3,3.0,5.0,8.0,10.0,13.0,1.24,0.775,0.62,0.4769,5.0
20,Thomas,Thomas,MID,Arsenal,50,45,4.0,3.5,0.15,1.0,0.9,2,1,4,6,5,237,12,1107,2,0,0,0,0,2492,1738,264.8,153.7,87,50.8,MUN (H),FUL (A),EVE (H),CRY (A),IPS (H),BRE (A),3,3,2,3,2,3,3.0,5.0,8.0,10.0,13.0,0.8,0.5,0.4,0.3077,5.0
21,Kieran,Tierney,DEF,Arsenal,43,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,121,0.0,0.0,0,0.0,MUN (H),FUL (A),EVE (H),CRY (A),IPS (H),BRE (A),3,3,2,3,2,3,3.0,5.0,8.0,10.0,13.0,0.0,0.0,0.0,0.0,
22,Tomiyasu,Tomiyasu,DEF,Arsenal,48,1,0.0,1.0,2.7,0.6,0.0,0,0,0,0,0,2,0,6,0,0,0,0,0,25,7,0.4,0.3,9,1.0,MUN (H),FUL (A),EVE (H),CRY (A),IPS (H),BRE (A),3,3,2,3,2,3,3.0,5.0,8.0,10.0,13.0,0.0,0.0,0.0,0.0,
23,Leandro,Trossard,MID,Arsenal,68,47,4.2,3.4,0.38,0.78,1.8,3,2,3,1,5,166,10,779,0,1,0,0,0,4815,3352,202.8,182.2,254,63.7,MUN (H),FUL (A),EVE (H),CRY (A),IPS (H),BRE (A),3,3,2,3,2,3,3.0,5.0,8.0,10.0,13.0,0.84,0.525,0.42,0.3231,5.0
24,Benjamin,White,DEF,Arsenal,61,27,0.2,3.0,0.06,1.28,2.7,0,1,3,0,0,112,7,694,2,0,0,0,0,7354,46,128.4,55.3,29,21.3,MUN (H),FUL (A),EVE (H),CRY (A),IPS (H),BRE (A),3,3,2,3,2,3,3.0,5.0,8.0,10.0,13.0,0.04,0.025,0.02,0.0154,5.0
25,Oleksandr,Zinchenko,DEF,Arsenal,48,15,1.8,2.5,0.05,0.67,1.0,0,0,2,5,0,60,0,234,1,0,0,0,0,605,1457,22.2,23.2,21,6.7,MUN (H),FUL (A),EVE (H),CRY (A),IPS (H),BRE (A),3,3,2,3,2,3,3.0,5.0,8.0,10.0,13.0,0.36,0.225,0.18,0.1385,5.0
73,Norberto,Neto,GK,Arsenal,42,7,0.0,3.5,0.0,1.46,0.9,0,0,0,0,0,30,2,180,0,0,11,0,0,1229,173,77.8,0.0,0,7.8,MUN (H),FUL (A),EVE (H),CRY (A),IPS (H),BRE (A),3,3,2,3,2,3,3.0,5.0,8.0,10.0,13.0,0.0,0.0,0.0,0.0,
186,Raheem,Sterling,MID,Arsenal,67,9,1.2,1.5,0.38,0.87,0.9,0,1,0,0,0,24,1,144,0,0,0,0,0,586,125,23.8,37.8,54,11.3,MUN (H),FUL (A),EVE (H),CRY (A),IPS (H),BRE (A),3,3,2,3,2,3,3.0,5.0,8.0,10.0,13.0,0.24,0.15,0.12,0.0923,5.0
578,Riccardo,Calafiori,DEF,Arsenal,58,20,1.5,2.5,0.18,1.06,1.5,1,0,1,0,1,77,8,505,1,0,0,0,0,4713,1133,137.8,46.3,111,29.4,MUN (H),FUL (A),EVE (H),CRY (A),IPS (H),BRE (A),3,3,2,3,2,3,3.0,5.0,8.0,10.0,13.0,0.3,0.1875,0.15,0.1154,5.0
597,Myles,Lewis-Skelly,MID,Arsenal,45,1,0.0,0.5,0.0,4.8,0.1,0,0,0,0,0,5,2,15,1,0,0,0,0,192,17,3.2,0.4,2,0.6,MUN (H),FUL (A),EVE (H),CRY (A),IPS (H),BRE (A),3,3,2,3,2,3,3.0,5.0,8.0,10.0,13.0,0.0,0.0,0.0,0.0,
633,Mikel,Merino,MID,Arsenal,60,17,1.2,2.4,0.33,0.91,0.1,1,0,1,1,1,66,5,387,1,0,0,0,0,596,78,100.6,50.5,75,22.4,MUN (H),FUL (A),EVE (H),CRY (A),IPS (H),BRE (A),3,3,2,3,2,3,3.0,5.0,8.0,10.0,13.0,0.24,0.15,0.12,0.0923,5.0
638,Salah-Eddine,Oulad M'hand,MID,Arsenal,45,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27,0.0,0.0,0,0.0,MUN (H),FUL (A),EVE (H),CRY (A),IPS (H),BRE (A),3,3,2,3,2,3,3.0,5.0,8.0,10.0,13.0,0.0,0.0,0.0,0.0,
639,Tommy,Setford,GK,Arsenal,45,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,65,0.0,0.0,0,0.0,MUN (H),FUL (A),EVE (H),CRY (A),IPS (H),BRE (A),3,3,2,3,2,3,3.0,5.0,8.0,10.0,13.0,0.0,0.0,0.0,0.0,
657,Maldini,Kacurri,DEF,Arsenal,40,0,0.0,0.0,0.0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,151,134,0.0,0.0,0,0.0,MUN (H),FUL (A),EVE (H),CRY (A),IPS (H),BRE (A),3,3,2,3,2,3,3.0,5.0,8.0,10.0,13.0,0.0,0.0,0.0,0.0,
658,Ayden,Heaven,DEF,Arsenal,40,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,81,0.0,0.0,0,0.0,MUN (H),FUL (A),EVE (H),CRY (A),IPS (H),BRE (A),3,3,2,3,2,3,3.0,5.0,8.0,10.0,13.0,0.0,0.0,0.0,0.0,
659,Ismeal,Kabia,MID,Arsenal,45,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,39,0.0,0.0,0,0.0,MUN (H),FUL (A),EVE (H),CRY (A),IPS (H),BRE (A),3,3,2,3,2,3,3.0,5.0,8.0,10.0,13.0,0.0,0.0,0.0,0.0,
662,Josh,Nichols,DEF,Arsenal,40,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,72,0.0,0.0,0,0.0,MUN (H),FUL (A),EVE (H),CRY (A),IPS (H),BRE (A),3,3,2,3,2,3,3.0,5.0,8.0,10.0,13.0,0.0,0.0,0.0,0.0,
665,Nathan,Butler-Oyedeji,FWD,Arsenal,45,0,0.0,0.0,0.0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,843,777,0.0,0.0,0,0.0,MUN (H),FUL (A),EVE (H),CRY (A),IPS (H),BRE (A),3,3,2,3,2,3,3.0,5.0,8.0,10.0,13.0,0.0,0.0,0.0,0.0,
28,Leon,Bailey,MID,Aston Villa,62,26,1.8,2.0,0.37,1.17,0.9,0,2,1,2,0,85,12,669,2,0,0,0,0,1671,995,66.8,150.4,132,34.8,BRE (H),SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),2,2,2,5,4,2,2.0,4.0,9.0,13.0,15.0,0.45,0.2,0.1385,0.12,4.0
29,Ross,Barkley,MID,Aston Villa,52,26,2.8,2.4,0.3,0.89,0.3,2,1,1,1,2,95,6,409,3,0,0,0,0,486,387,134.4,74.6,160,36.8,BRE (H),SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),2,2,2,5,4,2,2.0,4.0,9.0,13.0,15.0,0.7,0.3111,0.2154,0.1867,4.0
30,Enzo,Barrenechea,MID,Aston Villa,49,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0.0,0.0,0,0.0,BRE (H),SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),2,2,2,5,4,2,2.0,4.0,9.0,13.0,15.0,0.0,0.0,0.0,0.0,
31,Emiliano,Buendia,MID,Aston Villa,52,6,0.5,0.9,0.27,2.7,0.1,0,0,0,1,0,24,0,37,1,0,0,0,0,83,34,7.0,19.2,3,2.9,BRE (H),SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),2,2,2,5,4,2,2.0,4.0,9.0,13.0,15.0,0.125,0.0556,0.0385,0.0333,4.0
32,Matty,Cash,DEF,Aston Villa,44,21,2.0,2.3,0.03,1.13,1.2,1,0,1,7,0,82,8,650,3,0,0,0,0,638,12597,135.4,38.7,32,20.6,BRE (H),SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),2,2,2,5,4,2,2.0,4.0,9.0,13.0,15.0,0.5,0.2222,0.1538,0.1333,4.0
33,Leander,Dendoncker,MID,Aston Villa,45,0,0.0,0.0,0.0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,299,0,0.0,0.0,0,0.0,BRE (H),SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),2,2,2,5,4,2,2.0,4.0,9.0,13.0,15.0,0.0,0.0,0.0,0.0,
34,Moussa,Diaby,MID,Aston Villa,65,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0.0,0.0,0,0.0,BRE (H),SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),2,2,2,5,4,2,2.0,4.0,9.0,13.0,15.0,0.0,0.0,0.0,0.0,
35,Diego Carlos,Diego Carlos,DEF,Aston Villa,45,12,0.2,1.7,0.09,1.39,0.5,0,0,1,0,0,33,11,558,1,0,0,0,0,1015,798,84.8,7.3,43,13.6,BRE (H),SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),2,2,2,5,4,2,2.0,4.0,9.0,13.0,15.0,0.05,0.0222,0.0154,0.0133,4.0
36,Lucas,Digne,DEF,Aston Villa,47,41,1.5,2.9,0.23,1.18,9.9,0,3,2,2,6,182,18,1042,3,0,0,0,0,11128,21466,244.4,311.4,73,63.0,BRE (H),SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),2,2,2,5,4,2,2.0,4.0,9.0,13.0,15.0,0.375,0.1667,0.1154,0.1,4.0
37,Lewis,Dobbin,MID,Aston Villa,50,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0.0,BRE (H),SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),2,2,2,5,4,2,2.0,4.0,9.0,13.0,15.0,0.0,0.0,0.0,0.0,
38,Jhon,Duran,FWD,Aston Villa,58,33,0.8,2.4,0.92,1.8,2.7,4,0,0,0,5,139,10,348,2,0,0,0,0,10661,1843,167.8,57.7,211,43.8,BRE (H),SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),2,2,2,5,4,2,2.0,4.0,9.0,13.0,15.0,0.2,0.0889,0.0615,0.0533,4.0
39,Joe,Gauci,GK,Aston Villa,40,0,0.0,0.0,0.0,0.0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,776,206,0.0,0.0,0,0.0,BRE (H),SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),2,2,2,5,4,2,2.0,4.0,9.0,13.0,15.0,0.0,0.0,0.0,0.0,
40,Kortney,Hause,DEF,Aston Villa,40,0,0.0,0.0,0.0,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,573,203,0.0,0.0,0,0.0,BRE (H),SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),2,2,2,5,4,2,2.0,4.0,9.0,13.0,15.0,0.0,0.0,0.0,0.0,
41,Samuel,Iling Jr,MID,Aston Villa,54,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.0,0.0,0,0.0,BRE (H),SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),2,2,2,5,4,2,2.0,4.0,9.0,13.0,15.0,0.0,0.0,0.0,0.0,
42,Boubacar,Kamara,MID,Aston Villa,50,6,1.0,1.2,0.02,1.45,0.0,0,0,0,2,0,29,6,163,1,0,0,0,0,76,181,23.2,7.8,0,3.2,BRE (H),SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),2,2,2,5,4,2,2.0,4.0,9.0,13.0,15.0,0.25,0.1111,0.0769,0.0667,4.0
43,Kaine,Kesler-Hayden,DEF,Aston Villa,40,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,0,0.0,BRE (H),SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),2,2,2,5,4,2,2.0,4.0,9.0,13.0,15.0,0.0,0.0,0.0,0.0,
44,Ezri,Konsa,DEF,Aston Villa,44,23,1.0,1.9,0.06,1.25,7.8,1,0,0,2,1,125,20,1001,0,0,0,0,0,5666,5453,188.8,57.5,57,30.4,BRE (H),SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),2,2,2,5,4,2,2.0,4.0,9.0,13.0,15.0,0.25,0.1111,0.0769,0.0667,4.0
45,Ian,Maatsen,DEF,Aston Villa,46,10,0.5,0.9,0.33,1.52,1.5,0,0,0,1,0,36,5,223,1,0,0,0,0,1634,610,50.4,118.2,48,21.7,BRE (H),SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),2,2,2,5,4,2,2.0,4.0,9.0,13.0,15.0,0.125,0.0556,0.0385,0.0333,4.0
46,Filip,Marschall,GK,Aston Villa,40,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,BRE (H),SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),2,2,2,5,4,2,2.0,4.0,9.0,13.0,15.0,0.0,0.0,0.0,0.0,
47,Emiliano,Martinez,GK,Aston Villa,50,37,1.8,2.6,0.0,1.23,11.8,0,0,1,2,2,143,22,1215,1,0,34,1,0,28138,9880,313.8,0.0,0,31.4,BRE (H),SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),2,2,2,5,4,2,2.0,4.0,9.0,13.0,15.0,0.45,0.2,0.1385,0.12,4.0
48,John,McGinn,MID,Aston Villa,52,24,2.5,2.0,0.29,1.23,0.8,0,1,2,2,0,99,15,796,2,0,0,0,0,1001,1067,51.8,159.8,90,30.3,BRE (H),SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),2,2,2,5,4,2,2.0,4.0,9.0,13.0,15.0,0.625,0.2778,0.1923,0.1667,4.0
49,Tyrone,Mings,DEF,Aston Villa,44,2,0.5,2.0,0.17,1.03,0.1,0,0,0,2,0,13,1,90,0,0,0,0,0,137,614,20.6,0.7,12,3.3,BRE (H),SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),2,2,2,5,4,2,2.0,4.0,9.0,13.0,15.0,0.125,0.0556,0.0385,0.0333,4.0
50,Kosta,Nedeljkovic,DEF,Aston Villa,40,3,0.0,1.0,0.02,1.78,1.0,0,0,0,0,0,13,2,93,0,0,0,0,0,1579,158,22.2,6.3,0,2.9,BRE (H),SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),2,2,2,5,4,2,2.0,4.0,9.0,13.0,15.0,0.0,0.0,0.0,0.0,
51,Robin,Olsen,GK,Aston Villa,45,1,0.2,1.0,0.0,1.58,0.1,0,0,0,0,0,3,1,45,0,0,2,0,0,335,390,17.6,0.0,0,1.8,BRE (H),SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),2,2,2,5,4,2,2.0,4.0,9.0,13.0,15.0,0.05,0.0222,0.0154,0.0133,4.0
52,Pau,Pau,DEF,Aston Villa,44,21,0.8,1.6,0.04,1.25,1.5,0,0,1,0,0,115,22,1170,1,0,0,0,0,2782,1194,185.2,46.7,43,27.5,BRE (H),SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),2,2,2,5,4,2,2.0,4.0,9.0,13.0,15.0,0.2,0.0889,0.0615,0.0533,4.0
53,Jacob,Ramsey,MID,Aston Villa,54,22,0.2,2.2,0.27,1.34,0.2,0,2,0,0,0,118,14,632,1,0,0,0,0,702,19,99.4,122.1,113,33.7,BRE (H),SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),2,2,2,5,4,2,2.0,4.0,9.0,13.0,15.0,0.05,0.0222,0.0154,0.0133,4.0
54,Morgan,Rogers,MID,Aston Villa,53,57,3.2,4.1,0.38,1.12,20.8,4,2,1,8,6,188,17,1131,3,0,0,0,0,15668,61260,263.2,265.7,257,78.8,BRE (H),SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),2,2,2,5,4,2,2.0,4.0,9.0,13.0,15.0,0.8,0.3556,0.2462,0.2133,4.0
55,Viljami,Sinisalo,GK,Aston Villa,40,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0.0,BRE (H),SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),2,2,2,5,4,2,2.0,4.0,9.0,13.0,15.0,0.0,0.0,0.0,0.0,
56,Lino,Sousa,DEF,Aston Villa,40,0,0.0,0.0,0.0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0.0,0.0,0,0.0,BRE (H),SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),2,2,2,5,4,2,2.0,4.0,9.0,13.0,15.0,0.0,0.0,0.0,0.0,
57,Youri,Tielemans,MID,Aston Villa,55,41,2.0,2.9,0.33,1.24,1.2,0,4,1,2,5,283,22,1243,3,0,0,0,1,3284,1813,317.0,537.4,79,93.3,BRE (H),SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),2,2,2,5,4,2,2.0,4.0,9.0,13.0,15.0,0.5,0.2222,0.1538,0.1333,4.0
58,Ollie,Watkins,FWD,Aston Villa,90,76,5.8,5.4,0.73,1.1,22.2,7,3,4,12,11,263,18,1077,0,0,0,0,0,17247,93308,324.4,147.6,546,100.7,BRE (H),SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),2,2,2,5,4,2,2.0,4.0,9.0,13.0,15.0,1.45,0.6444,0.4462,0.3867,4.0
233,Amadou,Onana,MID,Aston Villa,49,31,0.5,3.1,0.22,1.4,3.3,2,0,1,0,5,146,13,704,3,0,0,0,0,18105,42,178.8,68.9,168,41.7,BRE (H),SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),2,2,2,5,4,2,2.0,4.0,9.0,13.0,15.0,0.125,0.0556,0.0385,0.0333,4.0
569,Jaden,Jaden,MID,Aston Villa,53,8,1.0,0.8,0.16,1.42,0.0,0,0,1,1,0,15,5,294,2,1,0,0,0,76,70,16.8,16.8,38,6.4,BRE (H),SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),2,2,2,5,4,2,2.0,4.0,9.0,13.0,15.0,0.25,0.1111,0.0769,0.0667,4.0
598,Lamare,Bogarde,DEF,Aston Villa,40,2,0.0,0.7,0.05,0.9,0.3,0,0,0,0,0,6,5,213,1,0,0,0,0,427,120,31.8,17.8,2,5.1,BRE (H),SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),2,2,2,5,4,2,2.0,4.0,9.0,13.0,15.0,0.0,0.0,0.0,0.0,
640,Sil,Swinkels,DEF,Aston Villa,40,0,0.0,0.0,0.0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,106,56,0.0,0.0,0,0.0,BRE (H),SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),2,2,2,5,4,2,2.0,4.0,9.0,13.0,15.0,0.0,0.0,0.0,0.0,
641,Oliwier,Zych,GK,Aston Villa,40,0,0.0,0.0,0.0,0.0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,830,277,0.0,0.0,0,0.0,BRE (H),SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),2,2,2,5,4,2,2.0,4.0,9.0,13.0,15.0,0.0,0.0,0.0,0.0,
656,Kadan,Young,MID,Aston Villa,45,0,0.0,0.0,0.0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,740,816,0.0,0.0,0,0.0,BRE (H),SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),2,2,2,5,4,2,2.0,4.0,9.0,13.0,15.0,0.0,0.0,0.0,0.0,
679,Ben,Broggio,MID,Aston Villa,45,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,77,0.0,0.0,0,0.0,BRE (H),SOU (H),NFO (A),MCI (H),NEW (A),BHA (H),2,2,2,5,4,2,2.0,4.0,9.0,13.0,15.0,0.0,0.0,0.0,0.0,
59,Max,Aarons,DEF,Bournemouth,43,1,0.2,1.0,0.06,0.18,0.2,0,0,0,0,0,5,0,15,0,0,0,0,0,161,170,1.4,1.3,0,0.3,TOT (H),IPS (A),WHU (H),MUN (A),CRY (H),FUL (A),3,2,2,3,2,3,2.0,4.0,7.0,9.0,12.0,0.05,0.0286,0.0222,0.0167,4.0
60,Tyler,Adams,MID,Bournemouth,49,9,2.0,1.5,0.22,1.02,0.0,0,0,1,2,0,52,8,343,2,0,0,0,0,72,141,86.0,50.8,35,17.3,TOT (H),IPS (A),WHU (H),MUN (A),CRY (H),FUL (A),3,2,2,3,2,3,2.0,4.0,7.0,9.0,12.0,0.5,0.2857,0.2222,0.1667,4.0
61,Jaidon,Anthony,MID,Bournemouth,45,0,0.0,0.0,0.0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0.0,0.0,0,0.0,TOT (H),IPS (A),WHU (H),MUN (A),CRY (H),FUL (A),3,2,2,3,2,3,2.0,4.0,7.0,9.0,12.0,0.0,0.0,0.0,0.0,
