Player ID,Name,Last_Name,Team,team_abbr,Position,Cost_Today,GW Points,Minutes,KO_time,Goals,Assists,Clean Sheets,Goals Conceded,Penalties Saved,Penalties Missed,YC,RC,Saves,Total Bonus Points,Total BPS,Influence,Creativity,Threat,ICT Index,xG,xA,xGi,xGc,Transfers In GW,Transfers Out GW,Gameweek,Avail,Opponent,Difficulty
2,Kepa,Arrizabalaga Revuelta,Arsenal,ARS,GK,45.0,0.0,0.0,2025-08-17T15:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0.0,1.0,a,MUN (A),3.0
3,Karl,Hein,Arsenal,ARS,GK,40.0,0.0,0.0,2025-08-17T15:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0.0,1.0,a,MUN (A),3.0
4,Tommy,Setford,Arsenal,ARS,GK,40.0,0.0,0.0,2025-08-17T15:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0.0,1.0,a,MUN (A),3.0
5,Gabriel,dos Santos Magalhães,Arsenal,ARS,DEF,60.0,6.0,90.0,2025-08-17T15:30:00Z,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,22.8,0.3,4.0,2.7,0.00,0.00,0.00,1.52,0.0,0.0,1.0,a,MUN (A),3.0
6,William,Saliba,Arsenal,ARS,DEF,60.0,9.0,90.0,2025-08-17T15:30:00Z,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,31.4,0.1,0.0,3.2,0.00,0.00,0.00,1.52,0.0,0.0,1.0,a,MUN (A),3.0
7,Riccardo,Calafiori,Arsenal,ARS,DEF,55.0,13.0,71.0,2025-08-17T15:30:00Z,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,33.0,36.2,2.1,35.0,7.3,0.91,0.01,0.92,0.87,0.0,0.0,1.0,a,MUN (A),3.0
8,Jurriën,Timber,Arsenal,ARS,DEF,55.0,0.0,19.0,2025-08-17T15:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-3.0,3.0,0.3,0.0,0.3,0.00,0.00,0.00,0.66,0.0,0.0,1.0,a,MUN (A),3.0
9,Jakub,Kiwior,Arsenal,ARS,DEF,55.0,0.0,0.0,2025-08-17T15:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0.0,1.0,a,MUN (A),3.0
10,Myles,Lewis-Skelly,Arsenal,ARS,DEF,55.0,0.0,18.0,2025-08-17T15:30:00Z,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.2,0.0,0.0,0.0,0.00,0.00,0.00,0.66,0.0,0.0,1.0,a,MUN (A),3.0
11,Benjamin,White,Arsenal,ARS,DEF,55.0,6.0,70.0,2025-08-17T15:30:00Z,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,15.4,11.3,1.0,2.8,0.01,0.01,0.02,0.87,0.0,0.0,1.0,a,MUN (A),3.0
