Player ID,Name,Last_Name,Team,team_abbr,Position,Cost_Today,GW Points,Minutes,KO_time,Goals,Assists,Clean Sheets,Goals Conceded,Penalties Saved,Penalties Missed,YC,RC,Saves,Total Bonus Points,Total BPS,Influence,Creativity,Threat,ICT Index,xG,xA,xGi,xGc,Transfers In GW,Transfers Out GW,Gameweek,Avail,Opponent,Difficulty
29,Albert,Sambi Lokonga,Arsenal,ARS,MID,45,0,0,2025-11-30T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,125,13,u,CHE (A),4
30,Kai,Havertz,Arsenal,ARS,FWD,73,0,0,2025-11-30T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,164,289,13,d,CHE (A),4
31,Gabriel,Fernando de Jesus,Arsenal,ARS,FWD,64,0,0,2025-11-30T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,115,195,13,a,CHE (A),4
266,Eberechi,Eze,Arsenal,ARS,MID,77,2,71,2025-11-30T16:30:00Z,0,0,0,1,0,0,0,0,0,0,14,6.6,12.4,0.0,1.9,0.00,0.03,0.03,0.62,665258,24788,13,a,CHE (A),4
662,Cristhian,Mosquera,Arsenal,ARS,DEF,54,1,90,2025-11-30T16:30:00Z,0,0,0,1,0,0,1,0,0,0,9,12.4,5.0,0.0,1.7,0.00,0.03,0.03,0.79,1560,3025,13,a,CHE (A),4
666,Viktor,Gyökeres,Arsenal,ARS,FWD,88,0,18,2025-11-30T16:30:00Z,0,0,0,0,0,0,1,0,0,0,0,0.0,0.3,2.0,0.2,0.00,0.00,0.00,0.17,2949,146998,13,a,CHE (A),4
700,Max,Dowman,Arsenal,ARS,MID,43,0,0,2025-11-30T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,4826,5356,13,a,CHE (A),4
711,Andre,Harriman-Annous,Arsenal,ARS,MID,45,0,0,2025-11-30T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,34,63,13,a,CHE (A),4
725,Piero,Hincapié,Arsenal,ARS,DEF,54,1,90,2025-11-30T16:30:00Z,0,0,0,1,0,0,1,0,0,0,9,14.0,2.1,0.0,1.6,0.00,0.43,0.43,0.79,3569,750,13,a,CHE (A),4
32,Emiliano,Martínez Romero,Aston Villa,AVL,GK,50,7,90,2025-11-30T14:05:00Z,0,0,1,0,0,0,0,0,4,0,30,31.4,0.0,0.0,3.1,0.00,0.00,0.00,0.49,68967,9308,13,a,WOL (H),3
33,Marco,Bizot,Aston Villa,AVL,GK,43,0,0,2025-11-30T14:05:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,183,1311,13,a,WOL (H),3
34,Joe,Gauci,Aston Villa,AVL,GK,40,0,0,2025-11-30T14:05:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,238,13,u,WOL (H),3
35,Filip,Marschall,Aston Villa,AVL,GK,40,0,0,2025-11-30T14:05:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,20,13,u,WOL (H),3
36,Matty,Cash,Aston Villa,AVL,DEF,46,6,90,2025-11-30T14:05:00Z,0,0,1,0,0,0,0,0,0,0,28,14.0,6.0,21.0,4.1,0.03,0.03,0.06,0.49,115420,18915,13,a,WOL (H),3
37,Lucas,Digne,Aston Villa,AVL,DEF,45,7,90,2025-11-30T14:05:00Z,0,0,1,0,0,0,0,0,0,1,31,11.8,35.6,3.0,5.0,0.08,0.09,0.17,0.49,20703,7145,13,a,WOL (H),3
38,Ezri,Konsa Ngoyo,Aston Villa,AVL,DEF,44,8,90,2025-11-30T14:05:00Z,0,0,1,0,0,0,0,0,0,2,32,27.2,22.3,2.0,5.2,0.00,0.03,0.03,0.49,18629,23537,13,a,WOL (H),3
39,Ian,Maatsen,Aston Villa,AVL,DEF,42,0,0,2025-11-30T14:05:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,779,1391,13,a,WOL (H),3
40,Tyrone,Mings,Aston Villa,AVL,DEF,44,0,0,2025-11-30T14:05:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,35,5293,13,i,WOL (H),3
41,Pau,Torres,Aston Villa,AVL,DEF,43,6,90,2025-11-30T14:05:00Z,0,0,1,0,0,0,0,0,0,0,24,14.4,3.1,7.0,2.5,0.12,0.02,0.14,0.49,8368,1649,13,a,WOL (H),3
42,Andrés,García,Aston Villa,AVL,DEF,39,0,0,2025-11-30T14:05:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,140,872,13,a,WOL (H),3
43,Álex,Moreno Lopera,Aston Villa,AVL,DEF,40,0,0,2025-11-30T14:05:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,8333,13,u,WOL (H),3
44,Lamare,Bogarde,Aston Villa,AVL,DEF,40,1,2,2025-11-30T14:05:00Z,0,0,0,0,0,0,0,0,0,0,3,2.4,0.2,0.0,0.3,0.00,0.00,0.00,0.20,869,3236,13,a,WOL (H),3
45,Lino,da Cruz Sousa,Aston Villa,AVL,DEF,39,0,0,2025-11-30T14:05:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,252,877,13,a,WOL (H),3
46,Yasin,Özcan,Aston Villa,AVL,DEF,40,0,0,2025-11-30T14:05:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,318,13,u,WOL (H),3
47,Morgan,Rogers,Aston Villa,AVL,MID,69,3,90,2025-11-30T14:05:00Z,0,0,1,0,0,0,0,0,0,0,3,0.0,2.9,23.0,2.5,0.08,0.04,0.12,0.49,592998,8392,13,a,WOL (H),3
48,Youri,Tielemans,Aston Villa,AVL,MID,59,3,74,2025-11-30T14:05:00Z,0,0,1,0,0,0,0,0,0,0,23,30.4,30.6,29.0,9.0,0.07,0.40,0.47,0.29,3809,1221,13,a,WOL (H),3
49,Leon,Bailey,Aston Villa,AVL,MID,55,0,0,2025-11-30T14:05:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,114,13,u,WOL (H),3
50,Emiliano,Buendía Stati,Aston Villa,AVL,MID,53,1,53,2025-11-30T14:05:00Z,0,0,0,0,0,0,0,0,0,0,1,0.4,13.6,4.0,1.8,0.00,0.04,0.04,0.27,12598,10938,13,a,WOL (H),3
51,Samuel,Iling-Junior,Aston Villa,AVL,MID,55,0,0,2025-11-30T14:05:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,25,13,u,WOL (H),3
53,Donyell,Malen,Aston Villa,AVL,MID,51,3,74,2025-11-30T14:05:00Z,0,0,1,0,0,0,0,0,0,0,8,1.4,1.8,40.0,4.3,0.50,0.02,0.52,0.29,29293,4658,13,a,WOL (H),3
54,John,McGinn,Aston Villa,AVL,MID,54,9,90,2025-11-30T14:05:00Z,0,1,1,0,0,0,0,0,0,1,31,35.4,50.1,11.0,9.7,0.02,0.10,0.12,0.49,4238,4495,13,a,WOL (H),3
55,Ross,Barkley,Aston Villa,AVL,MID,48,1,12,2025-11-30T14:05:00Z,0,0,0,0,0,0,0,0,0,0,3,0.0,0.3,0.0,0.0,0.00,0.00,0.00,0.00,1155,312,13,d,WOL (H),3
56,Enzo,Barrenechea,Aston Villa,AVL,MID,50,0,0,2025-11-30T14:05:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,0,13,u,WOL (H),3
57,Lewis,Dobbin,Aston Villa,AVL,MID,50,0,0,2025-11-30T14:05:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,33,13,u,WOL (H),3
58,Boubacar,Kamara,Aston Villa,AVL,MID,49,11,87,2025-11-30T14:05:00Z,1,0,1,0,0,0,0,0,0,3,35,44.4,4.3,7.0,5.6,0.09,0.03,0.12,0.29,1202,1017,13,a,WOL (H),3
59,Amadou,Onana,Aston Villa,AVL,MID,48,1,15,2025-11-30T14:05:00Z,0,0,0,0,0,0,0,0,0,0,5,6.2,0.4,0.0,0.7,0.00,0.00,0.00,0.20,1767,4060,13,a,WOL (H),3
60,Ben,Broggio,Aston Villa,AVL,MID,45,0,0,2025-11-30T14:05:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,598,1381,13,a,WOL (H),3
61,Leander,Dendoncker,Aston Villa,AVL,MID,45,0,0,2025-11-30T14:05:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,267,13,u,WOL (H),3
62,Jamaldeen,Jimoh-Aloba,Aston Villa,AVL,MID,45,0,0,2025-11-30T14:05:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,119,281,13,a,WOL (H),3
63,Kadan,Young,Aston Villa,AVL,MID,44,0,0,2025-11-30T14:05:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,595,2914,13,a,WOL (H),3
64,Ollie,Watkins,Aston Villa,AVL,FWD,85,1,36,2025-11-30T14:05:00Z,0,0,0,0,0,0,0,0,0,0,3,3.4,11.1,2.0,1.7,0.00,0.04,0.04,0.22,60746,20344,13,a,WOL (H),3
65,Zépiqueno,Redmond,Aston Villa,AVL,FWD,45,0,0,2025-11-30T14:05:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,763,13,u,WOL (H),3
389,Harvey,Elliott,Aston Villa,AVL,MID,53,0,0,2025-11-30T14:05:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,269,1914,13,a,WOL (H),3
456,Jadon,Sancho,Aston Villa,AVL,MID,58,1,2,2025-11-30T14:05:00Z,0,0,0,0,0,0,0,0,0,0,2,3.2,10.3,2.0,1.6,0.00,0.00,0.00,0.20,843,920,13,a,WOL (H),3
677,Evann,Guessand,Aston Villa,AVL,MID,62,0,0,2025-11-30T14:05:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,370,308,13,a,WOL (H),3
688,James,Wright,Aston Villa,AVL,GK,40,0,0,2025-11-30T14:05:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,122,602,13,a,WOL (H),3
701,Triston,Rowe,Aston Villa,AVL,DEF,40,0,0,2025-11-30T14:05:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,175,13,u,WOL (H),3
702,Bradley,Burrowes,Aston Villa,AVL,MID,44,0,0,2025-11-30T14:05:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,147,245,13,a,WOL (H),3
703,Sam,Proctor,Aston Villa,AVL,GK,40,0,0,2025-11-30T14:05:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,41,391,13,a,WOL (H),3
710,Travis,Patterson,Aston Villa,AVL,DEF,39,0,0,2025-11-30T14:05:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,260,1540,13,a,WOL (H),3
719,Victor,Lindelöf,Aston Villa,AVL,DEF,45,0,0,2025-11-30T14:05:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,284,235,13,a,WOL (H),3
754,George,Hemmings,Aston Villa,AVL,MID,45,0,0,2025-11-30T14:05:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,47,7,13,a,WOL (H),3
183,Max,Weiß,Burnley,BUR,GK,43,0,0,2025-11-29T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,128,294,13,a,BRE (A),3
184,Etienne,Green,Burnley,BUR,GK,40,0,0,2025-11-29T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,536,13,u,BRE (A),3
185,Václav,Hladký,Burnley,BUR,GK,39,0,0,2025-11-29T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,806,359,13,a,BRE (A),3
186,Connor,Roberts,Burnley,BUR,DEF,44,0,0,2025-11-29T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,41,77,13,i,BRE (A),3
187,Kyle,Walker,Burnley,BUR,DEF,44,3,90,2025-11-29T15:00:00Z,0,0,0,3,0,0,0,0,0,0,10,22.6,1.3,0.0,2.4,0.00,0.01,0.01,3.06,2570,8793,13,a,BRE (A),3
188,Hannes,Delcroix,Burnley,BUR,DEF,38,0,0,2025-11-29T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,783,683,13,a,BRE (A),3
189,Owen,Dodgson,Burnley,BUR,DEF,40,0,0,2025-11-29T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,22,13,u,BRE (A),3
190,Hjalmar,Ekdal,Burnley,BUR,DEF,40,0,0,2025-11-29T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,325,6322,13,a,BRE (A),3
191,Maxime,Estève,Burnley,BUR,DEF,39,3,90,2025-11-29T15:00:00Z,0,0,0,3,0,0,0,0,0,0,6,21.4,0.7,0.0,2.2,0.00,0.00,0.00,3.06,18160,35520,13,a,BRE (A),3
192,Quilindschy,Hartman,Burnley,BUR,DEF,40,3,90,2025-11-29T15:00:00Z,0,0,0,3,0,0,0,0,0,0,8,24.2,11.3,1.0,3.7,0.02,0.01,0.03,3.06,6063,7043,13,a,BRE (A),3
193,Bashir,Humphreys,Burnley,BUR,DEF,40,0,0,2025-11-29T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,108,275,13,a,BRE (A),3
194,Jordan,Beyer,Burnley,BUR,DEF,40,0,0,2025-11-29T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,35,198,13,i,BRE (A),3
195,Lucas,Pires Silva,Burnley,BUR,DEF,38,0,0,2025-11-29T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,2523,606,13,a,BRE (A),3
196,Shurandy,Sambo,Burnley,BUR,DEF,40,0,0,2025-11-29T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,96,13,u,BRE (A),3
197,Oliver,Sonne,Burnley,BUR,DEF,39,0,0,2025-11-29T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,67,329,13,a,BRE (A),3
198,Axel,Tuanzebe,Burnley,BUR,DEF,39,0,90,2025-11-29T15:00:00Z,0,0,0,3,0,0,1,0,0,0,-9,9.4,0.3,0.0,1.0,0.00,0.01,0.01,3.06,2873,6085,13,a,BRE (A),3
199,Joe,Worrall,Burnley,BUR,DEF,39,0,0,2025-11-29T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,53,742,13,a,BRE (A),3
200,Jaidon,Anthony,Burnley,BUR,MID,55,4,15,2025-11-29T15:00:00Z,0,1,0,3,0,0,0,0,0,0,13,0.2,1.3,2.0,0.4,0.00,0.00,0.00,1.55,5471,87946,13,a,BRE (A),3
201,Manuel,Benson Hedilazio,Burnley,BUR,MID,54,0,0,2025-11-29T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,27,13,u,BRE (A),3
202,Jacob,Bruun Larsen,Burnley,BUR,MID,53,1,15,2025-11-29T15:00:00Z,0,0,0,3,0,0,0,0,0,0,3,0.6,1.3,0.0,0.2,0.00,0.04,0.04,1.55,102,178,13,a,BRE (A),3
203,Enock,Agyei,Burnley,BUR,MID,48,0,0,2025-11-29T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,68,115,13,a,BRE (A),3
204,Darko,Churlinov,Burnley,BUR,MID,49,0,0,2025-11-29T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,17,13,u,BRE (A),3
205,Josh,Cullen,Burnley,BUR,MID,50,2,80,2025-11-29T15:00:00Z,0,0,0,1,0,0,0,0,0,0,10,4.0,2.1,0.0,0.6,0.00,0.01,0.01,2.31,13028,21824,13,a,BRE (A),3
206,Marcus,Edwards,Burnley,BUR,MID,47,0,0,2025-11-29T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,106,294,13,a,BRE (A),3
207,Hannibal,Mejbri,Burnley,BUR,MID,48,0,59,2025-11-29T15:00:00Z,0,0,0,0,0,0,1,0,0,0,1,0.4,2.5,6.0,0.9,0.09,0.03,0.12,1.35,304,692,13,a,BRE (A),3
208,Luca,Koleosho,Burnley,BUR,MID,50,0,0,2025-11-29T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,16,13,u,BRE (A),3
209,Josh,Laurent,Burnley,BUR,MID,49,1,15,2025-11-29T15:00:00Z,0,0,0,3,0,0,0,0,0,0,7,6.4,15.7,0.0,2.2,0.00,0.03,0.03,1.55,33,73,13,a,BRE (A),3
210,Loum,Tchaouna,Burnley,BUR,MID,49,3,74,2025-11-29T15:00:00Z,0,0,1,0,0,0,0,0,0,0,7,7.2,2.8,8.0,1.8,0.00,0.01,0.01,1.52,120,195,13,a,BRE (A),3
211,Aaron,Ramsey,Burnley,BUR,MID,44,0,0,2025-11-29T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,9082,13,u,BRE (A),3
212,Oluwaseun,Adewumi,Burnley,BUR,MID,45,0,0,2025-11-29T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,24,13,u,BRE (A),3
213,Jaydon,Banel,Burnley,BUR,MID,45,0,0,2025-11-29T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,163,299,13,a,BRE (A),3
214,Mike,Trésor Ndayishimiye,Burnley,BUR,MID,44,0,0,2025-11-29T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,144,454,13,a,BRE (A),3
215,Zian,Flemming,Burnley,BUR,FWD,53,6,90,2025-11-29T15:00:00Z,1,0,0,3,0,0,0,0,0,0,21,39.0,1.2,31.0,7.1,0.85,0.02,0.87,3.06,6248,5401,13,a,BRE (A),3
216,Zeki,Amdouni,Burnley,BUR,FWD,48,0,0,2025-11-29T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,47,84,13,i,BRE (A),3
217,Lyle,Foster,Burnley,BUR,FWD,50,2,74,2025-11-29T15:00:00Z,0,0,1,0,0,0,0,0,0,0,9,6.0,0.4,6.0,1.2,0.00,0.00,0.00,1.52,2798,16694,13,a,BRE (A),3
218,Ashley,Barnes,Burnley,BUR,FWD,43,0,0,2025-11-29T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,2920,6253,13,a,BRE (A),3
219,Michael,Obafemi,Burnley,BUR,FWD,44,0,0,2025-11-29T15:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,360,13,u,BRE (A),3
