Player ID,Name,Last_Name,Team,team_abbr,Position,Cost_Today,GW Points,Minutes,KO_time,Goals,Assists,Clean Sheets,Goals Conceded,Penalties Saved,Penalties Missed,YC,RC,Saves,Total Bonus Points,Total BPS,Influence,Creativity,Threat,ICT Index,xG,xA,xGi,xGc,Transfers In GW,Transfers Out GW,Gameweek,Avail,Opponent,Difficulty
1,David,Raya Martín,Arsenal,ARS,GK,59,2,90,2025-12-06T12:30:00Z,0,0,0,2,0,0,0,0,4,0,13,35.2,0.0,0.0,3.5,0.00,0.00,0.00,2.16,152709,28038,15,a,AVL (A),4
2,Kepa,Arrizabalaga Revuelta,Arsenal,ARS,GK,42,0,0,2025-12-06T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,378,1172,15,a,AVL (A),4
3,Karl,Hein,Arsenal,ARS,GK,40,0,0,2025-12-06T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,609,15,u,AVL (A),4
4,Tommy,Setford,Arsenal,ARS,GK,39,0,0,2025-12-06T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1858,713,15,a,AVL (A),4
5,Gabriel,dos Santos Magalhães,Arsenal,ARS,DEF,63,0,0,2025-12-06T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,2230,309822,15,i,AVL (A),4
6,William,Saliba,Arsenal,ARS,DEF,60,0,0,2025-12-06T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,4518,115333,15,d,AVL (A),4
7,Riccardo,Calafiori,Arsenal,ARS,DEF,58,1,85,2025-12-06T12:30:00Z,0,0,0,1,0,0,1,0,0,0,2,6.6,3.1,6.0,1.6,0.00,0.01,0.01,1.36,91476,30124,15,s,AVL (A),4
8,Jurriën,Timber,Arsenal,ARS,DEF,64,3,90,2025-12-06T12:30:00Z,0,0,0,2,0,0,0,0,0,0,7,24.0,1.8,4.0,3.0,0.23,0.01,0.24,2.16,166824,76098,15,d,AVL (A),4
9,Jakub,Kiwior,Arsenal,ARS,DEF,54,0,0,2025-12-06T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,29,15,u,AVL (A),4
10,Myles,Lewis-Skelly,Arsenal,ARS,DEF,51,1,4,2025-12-06T12:30:00Z,0,0,0,1,0,0,0,0,0,0,-1,1.0,0.0,0.0,0.1,0.00,0.00,0.00,0.80,1316,4139,15,a,AVL (A),4
11,Benjamin,White,Arsenal,ARS,DEF,53,1,90,2025-12-06T12:30:00Z,0,0,0,2,0,0,0,0,0,0,18,24.0,17.6,23.0,6.5,0.32,0.26,0.58,2.16,13299,1054,15,a,AVL (A),4
13,Brayden,Clarke,Arsenal,ARS,DEF,38,0,0,2025-12-06T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,2122,1414,15,a,AVL (A),4
14,Maldini,Kacurri,Arsenal,ARS,DEF,39,0,0,2025-12-06T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,216,15,u,AVL (A),4
15,Josh,Nichols,Arsenal,ARS,DEF,38,0,0,2025-12-06T12:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,519,494,15,a,AVL (A),4
16,Bukayo,Saka,Arsenal,ARS,MID,101,4,78,2025-12-06T12:30:00Z,0,1,0,1,0,0,1,0,0,0,18,12.6,46.3,36.0,9.5,0.58,0.31,0.89,1.32,103575,82454,15,a,AVL (A),4
17,Martin,Ødegaard,Arsenal,ARS,MID,78,2,90,2025-12-06T12:30:00Z,0,0,0,2,0,0,0,0,0,0,21,25.8,36.2,27.0,8.9,0.14,0.15,0.29,2.16,6090,2173,15,a,AVL (A),4
